,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.5609,1.9222619035677468,0.03400670806906658,0.14030303030303032,0.3884603966174219,0.35244143212664003,0.2740041021918235,0.5619681319274138,0.0010681319274138679,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000
1,0.5655,1.8999800955247506,0.03448148679185414,0.12715342100247762,0.3915214716741738,0.352057677476327,0.26841978008270245,0.5666776752266959,0.001177675226695818,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000
2,0.5691,1.8856206834110028,0.038054199973508104,0.18947474747474746,0.39770199960381325,0.3257862185557809,0.2921002322701096,0.5432470393907666,0.025852960609233422,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000
3,0.5598,1.9253765129229643,0.03204504938971941,0.224020202020202,0.398311123775936,0.33018875217035876,0.2775243250033183,0.5497909715685344,0.010009028431465644,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000
4,0.5639,1.9383990551981272,0.04062848638002104,0.18765207631874303,0.3981455293560422,0.32389371167322917,0.2923839801726967,0.5402747212413116,0.02362527875868839,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000
5,0.5641,1.8998490709109337,0.0315407674422976,0.2597344877344877,0.3945253826034053,0.34380445803231674,0.2758889521653034,0.5583354053398393,0.005764594660160799,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000
6,0.5661,1.8962600856824512,0.03718599878550957,0.11938726891557083,0.395262396570706,0.341493851006822,0.28076383826733226,0.5553337731087233,0.010766226891276764,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000
7,0.5614,1.9397064585332278,0.03222865073959856,0.1332020202020202,0.39825814254199055,0.3388424668901017,0.27880146434810377,0.5534971638929732,0.007902836107026856,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000
8,0.571,1.8815108882158864,0.02836892446722932,0.17402020202020202,0.38949264261136585,0.350264921794373,0.2704488054506319,0.5668373835374753,0.004162616462524749,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000
9,0.5701,1.8833359309768192,0.034391412315695515,0.17442424242424243,0.40084391552660525,0.33030177219716494,0.28155510054572974,0.5515821690464406,0.018517830953559328,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000
0,0.7202,1.122428705860133,0.029121574817339513,0.15429292929292932,0.3256481152952334,0.4470463583605767,0.17138476100300418,0.7218522661949258,0.0016522661949257833,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000
1,0.7258,1.1053891896034789,0.033518525631313134,0.14609636909636908,0.3258394802617714,0.4499051727144242,0.17565476485819798,0.721673770024215,0.004126229975784962,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000
2,0.7235,1.1074568622951615,0.02986111906101666,0.16157061177815898,0.32636356561870405,0.4472183232248969,0.1727361099119479,0.7221812908503896,0.0013187091496103392,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000
3,0.7238,1.125171439575582,0.036885480162388316,0.15423992215735338,0.2862590090876717,0.44189169163521436,0.20265426971711104,0.6991693248084011,0.024630675191598755,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000
4,0.7234,1.0969574993007813,0.03401258254954922,0.21296852243363873,0.31539518359236973,0.43262796895883376,0.19781693471260753,0.6999641256429132,0.023435874357086897,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000
5,0.7299,1.0658171346911676,0.03436478671461594,0.1646103896103896,0.3233362235272926,0.44503991138459875,0.17705210243298086,0.7208749504991473,0.009025049500852589,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000
6,0.7219,1.1140421826242781,0.03743617590300611,0.3141818181818182,0.3420554340879344,0.4249851100851959,0.19257591815821873,0.7010678037962748,0.020832196203725104,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000
7,0.7244,1.1056872275369913,0.03663607141149914,0.19363492063492066,0.3351606697472795,0.43951237908409685,0.180597430774673,0.714704832822404,0.00969516717759604,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000
8,0.7239,1.1099193007874395,0.03870759392897795,0.18742177876324223,0.3103766605269346,0.4307453656492548,0.19993858302642292,0.6980932552029316,0.025806744797068307,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000
9,0.7201,1.1184894728442036,0.03869186204242565,0.21689033189033186,0.33737771732911154,0.438367774921337,0.18978280305795198,0.706136543718451,0.013963456281548978,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000
0,0.7552,0.9826690667791987,0.033776967020834464,0.29736363636363633,0.2741465931612167,0.5074876027518284,0.13783579408253022,0.7753393734625208,0.020139373462520774,GPcalib_lin,ImageNet,resnet50,1000,50000,1000,10000
1,0.7661,0.9296210330966049,0.03266613992550945,0.18074747474747474,0.2780534771411711,0.4946278712229538,0.14568633196479802,0.7701831601608171,0.004083160160817126,GPcalib_lin,ImageNet,resnet50,1000,50000,1000,10000
2,0.7679,0.9292347024450579,0.03623766489177025,0.22658080808080808,0.2839690856455853,0.48662172785882063,0.15489495668133552,0.7619010658004347,0.005998934199565292,GPcalib_lin,ImageNet,resnet50,1000,50000,1000,10000
3,0.7583,0.976187244726677,0.032719949942420945,0.18231313131313132,0.2769370266622725,0.5022988129828869,0.14747573957572868,0.7678747697776886,0.00957476977768873,GPcalib_lin,ImageNet,resnet50,1000,50000,1000,10000
