,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
0,0.5609,1.9222619035677468,0.03400670806906658,0.01356894942608364,0.14030303030303032,0.3884603966174219,0.35244143212664003,0.2740041021918235,0.5619681319274138,0.0010681319274138679,51.1034300327301,31.068275690078735,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True
1,0.5655,1.8999800955247506,0.03448148679185414,0.014137725953011389,0.12715342100247762,0.3915214716741738,0.352057677476327,0.26841978008270245,0.5666776752266959,0.001177675226695818,52.47870397567749,29.35641074180603,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True
2,0.5691,1.8856206834110028,0.038054199973508104,0.029512342974030333,0.18947474747474746,0.39770199960381325,0.3257862185557809,0.2921002322701096,0.5432470393907666,0.025852960609233422,52.56999588012695,36.92883253097534,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True
3,0.5598,1.9253765129229643,0.03204504938971941,0.014328360912135775,0.224020202020202,0.398311123775936,0.33018875217035876,0.2775243250033183,0.5497909715685344,0.010009028431465644,52.785109996795654,30.345486164093018,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True
4,0.5639,1.9383990551981272,0.04062848638002104,0.026612995518657614,0.18765207631874303,0.3981455293560422,0.32389371167322917,0.2923839801726967,0.5402747212413116,0.02362527875868839,52.498862743377686,29.030176162719727,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True
5,0.5641,1.8998490709109337,0.0315407674422976,0.01662294392297853,0.2597344877344877,0.3945253826034053,0.34380445803231674,0.2758889521653034,0.5583354053398393,0.005764594660160799,52.5719108581543,37.04264807701111,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True
6,0.5661,1.8962600856824512,0.03718599878550957,0.018900088211217424,0.11938726891557083,0.395262396570706,0.341493851006822,0.28076383826733226,0.5553337731087233,0.010766226891276764,52.3648796081543,31.547969341278076,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True
7,0.5614,1.9397064585332278,0.03222865073959856,0.016359265373481483,0.1332020202020202,0.39825814254199055,0.3388424668901017,0.27880146434810377,0.5534971638929732,0.007902836107026856,52.82761764526367,22.2743821144104,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True
8,0.571,1.8815108882158864,0.02836892446722932,0.01226965082371626,0.17402020202020202,0.38949264261136585,0.350264921794373,0.2704488054506319,0.5668373835374753,0.004162616462524749,53.232818841934204,33.405245542526245,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True
9,0.5701,1.8833359309768192,0.034391412315695515,0.023705377169859827,0.17442424242424243,0.40084391552660525,0.33030177219716494,0.28155510054572974,0.5515821690464406,0.018517830953559328,52.7050998210907,41.335596561431885,GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True
0,0.7202,1.122428705860133,0.029121574817339513,0.011580049720553532,0.15429292929292932,0.3256481152952334,0.4470463583605767,0.17138476100300418,0.7218522661949258,0.0016522661949257833,52.78638529777527,31.098061323165894,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000,True
1,0.7258,1.1053891896034789,0.033518525631313134,0.021660040317367135,0.14609636909636908,0.3258394802617714,0.4499051727144242,0.17565476485819798,0.721673770024215,0.004126229975784962,52.61272644996643,32.038015604019165,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000,True
2,0.7235,1.1074568622951615,0.02986111906101666,0.017649868181121554,0.16157061177815898,0.32636356561870405,0.4472183232248969,0.1727361099119479,0.7221812908503896,0.0013187091496103392,52.596940994262695,32.79264259338379,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000,True
3,0.7238,1.125171439575582,0.036885480162388316,0.030051307066011106,0.15423992215735338,0.2862590090876717,0.44189169163521436,0.20265426971711104,0.6991693248084011,0.024630675191598755,52.59553575515747,169.82358622550964,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000,True
4,0.7234,1.0969574993007813,0.03401258254954922,0.030007204568122642,0.21296852243363873,0.31539518359236973,0.43262796895883376,0.19781693471260753,0.6999641256429132,0.023435874357086897,52.375905990600586,229.98858642578125,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000,True
5,0.7299,1.0658171346911676,0.03436478671461594,0.018371965502411564,0.1646103896103896,0.3233362235272926,0.44503991138459875,0.17705210243298086,0.7208749504991473,0.009025049500852589,52.59048390388489,28.863523483276367,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000,True
6,0.7219,1.1140421826242781,0.03743617590300611,0.032633651087503227,0.3141818181818182,0.3420554340879344,0.4249851100851959,0.19257591815821873,0.7010678037962748,0.020832196203725104,52.60523247718811,27.396050453186035,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000,True
7,0.7244,1.1056872275369913,0.03663607141149914,0.020090135969826867,0.19363492063492066,0.3351606697472795,0.43951237908409685,0.180597430774673,0.714704832822404,0.00969516717759604,52.50446534156799,26.475192546844482,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000,True
8,0.7239,1.1099193007874395,0.03870759392897795,0.033630797064612084,0.18742177876324223,0.3103766605269346,0.4307453656492548,0.19993858302642292,0.6980932552029316,0.025806744797068307,52.33978009223938,292.74658489227295,GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000,True
