,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size
9,0.9318888888888889,0.5440810068617984,0.02063392817059484,0.024926984126984127,0.6792424242424242,0.07722702544109725,0.6855247733235256,0.041580353237254904,0.9398324737162738,0.007943584827384928,0.004326581954956055,0.0053899288177490234,Isotonic,MNIST,XGBoost,10,10000,1000,9000
0,0.9146666666666666,0.7036004267775797,0.026054478114478093,0.02540105820105822,0.6612626262626262,0.09770448154738966,0.6813198310613352,0.07306960722443123,0.9059716248426208,0.008695041824045804,0.004636287689208984,0.005750894546508789,Isotonic,MNIST,mondrian_forest,10,10000,1000,9000
1,0.9134444444444444,0.46510376090899164,0.035361907968574614,0.03660343915343916,0.7511616161616161,0.10253757779598252,0.6409240944944873,0.08528016020469503,0.8910212969520453,0.022423147492399112,0.004845619201660156,0.005617380142211914,Isotonic,MNIST,mondrian_forest,10,10000,1000,9000
2,0.9145555555555556,0.7212537354444146,0.024675342312008953,0.029082010582010577,0.7421717171717171,0.09705392004009908,0.6685642240468198,0.07510430325272123,0.9029935964687617,0.011561959086793784,0.0046176910400390625,0.0055806636810302734,Isotonic,MNIST,mondrian_forest,10,10000,1000,9000
3,0.9131111111111111,0.5333128645581635,0.025470471380471354,0.028161904761904773,0.4106565656565657,0.09095839672092065,0.6800802815644396,0.07034596303546486,0.9079688506619935,0.0051422604491176,0.004604816436767578,0.005484819412231445,Isotonic,MNIST,mondrian_forest,10,10000,1000,9000
4,0.9153333333333333,0.5235648739462361,0.03337187429854095,0.03643650793650795,0.7152020202020202,0.10325149300991127,0.6522433183838867,0.0826022057880147,0.8949480485918729,0.02038528474146037,0.004719734191894531,0.005496978759765625,Isotonic,MNIST,mondrian_forest,10,10000,1000,9000
5,0.9132222222222223,0.6291144485572442,0.02798020202020201,0.03045502645502647,0.7062121212121212,0.09290722875376481,0.6836477472508153,0.069542762861033,0.9090396580720063,0.004182564150215978,0.0045206546783447266,0.005547285079956055,Isotonic,MNIST,mondrian_forest,10,10000,1000,9000
6,0.9144444444444444,0.48946945309308587,0.032529797979797964,0.03555132275132275,0.3387373737373738,0.1040232268416967,0.6385985747470521,0.08139736087911918,0.8946467358355644,0.019797708608880055,0.004694223403930664,0.005578517913818359,Isotonic,MNIST,mondrian_forest,10,10000,1000,9000
7,0.9116666666666666,0.7198936480396761,0.02496371492704825,0.027747619047619035,0.7062121212121212,0.08975500894080773,0.6890131159039317,0.06763104184338198,0.9108725254242973,0.0007941412423692409,0.0044384002685546875,0.005578756332397461,Isotonic,MNIST,mondrian_forest,10,10000,1000,9000
8,0.9107777777777778,0.4483445697477612,0.029258092031425348,0.028002116402116403,0.7241919191919192,0.09692799323228986,0.6656721595810905,0.07523351476972352,0.9016495137306879,0.009128264047089801,0.004668235778808594,0.00558018684387207,Isotonic,MNIST,mondrian_forest,10,10000,1000,9000
9,0.9135555555555556,0.737695221638564,0.028489337822671164,0.03442513227513231,0.3297474747474748,0.10036027647000986,0.6642115081813461,0.07587691171650675,0.9016551761368854,0.01190037941867015,0.00457310676574707,0.005510091781616211,Isotonic,MNIST,mondrian_forest,10,10000,1000,9000
0,0.9635555555555556,0.4233442375414293,0.014423479236812552,0.02775767195767192,0.6612626262626262,0.04175819782174644,0.7304657996577102,0.022871530996182873,0.9681389850543146,0.004583429498758968,0.004853963851928711,0.005579948425292969,Isotonic,MNIST,random_forest,10,10000,1000,9000
1,0.965,0.44312262397664115,0.009870538720538715,0.026420105820105847,0.7612626262626263,0.03719529090994604,0.75014998063235,0.020298605228445375,0.9716670952766825,0.006667095276682487,0.004734039306640625,0.005490779876708984,Isotonic,MNIST,random_forest,10,10000,1000,9000
2,0.9677777777777777,0.2701698270711105,0.014957059483726167,0.033319841269841305,0.5983333333333333,0.04852837434654159,0.6884583766063798,0.030507214376677957,0.9604372324438872,0.007340545333890513,0.004793405532836914,0.00545501708984375,Isotonic,MNIST,random_forest,10,10000,1000,9000
3,0.9634444444444444,0.5560805952004293,0.01684414429886149,0.023687817164870117,0.9590404040404041,0.038185625477482776,0.7604253499860184,0.020655002970353123,0.971342267709941,0.007897823265496463,0.004710674285888672,0.005400419235229492,Isotonic,MNIST,random_forest,10,10000,1000,9000
4,0.9643333333333334,0.36670791000854175,0.013242188552188566,0.027694708994708966,0.6432828282828282,0.038910351232437315,0.736412475786843,0.02290343480666651,0.9685121660045021,0.004178832671168628,0.004773855209350586,0.005480051040649414,Isotonic,MNIST,random_forest,10,10000,1000,9000
5,0.9616666666666667,0.3622484465039915,0.01408175084175081,0.030248941798941827,0.7062121212121212,0.0442082130976191,0.7026401023843426,0.025514296331329775,0.9640649556194377,0.0023982889527709994,0.004830360412597656,0.005482196807861328,Isotonic,MNIST,random_forest,10,10000,1000,9000
6,0.9672222222222222,0.27281550389173254,0.01583076318742988,0.031207936507936514,0.6522727272727272,0.04645712002697352,0.6936816105920799,0.028556618550828874,0.9623389678488553,0.004883254373366855,0.004717350006103516,0.0054492950439453125,Isotonic,MNIST,random_forest,10,10000,1000,9000
7,0.963,0.39505848983213177,0.016484781144781153,0.027649206349206364,0.6163131313131313,0.036836483735176694,0.7528956337148885,0.023482478626835866,0.9682435115298079,0.005243511529807961,0.0046977996826171875,0.0053517818450927734,Isotonic,MNIST,random_forest,10,10000,1000,9000
8,0.9655555555555555,0.3994247053567393,0.010872942111413066,0.02650426766995277,0.6612626262626262,0.0429382467230559,0.7235442203415708,0.022820267757326675,0.9684433979438576,0.0028878423883020587,0.004638195037841797,0.005365848541259766,Isotonic,MNIST,random_forest,10,10000,1000,9000
9,0.9614444444444444,0.6100574406411728,0.01774467471199714,0.024492291081154072,0.5612626262626264,0.03509162332646857,0.7731364266842684,0.016679392156060506,0.9752168399703389,0.013772395525894404,0.004579067230224609,0.005454063415527344,Isotonic,MNIST,random_forest,10,10000,1000,9000
0,0.9727777777777777,0.5815948824066863,0.016034197530864238,0.021751851851851804,0.9140909090909092,0.018850739587918268,0.8353131113805412,0.007099936472920177,0.9886101964964241,0.015832418718646303,0.004216670989990234,0.0056476593017578125,Isotonic,MNIST,1layer_NN,10,10000,1000,9000
1,0.976,0.2714964664021672,0.009103995510662205,0.028939417989417966,0.6342929292929292,0.03229393995397942,0.7187414524955459,0.013368293535170859,0.9802023403695663,0.004202340369566359,0.004149675369262695,0.005537748336791992,Isotonic,MNIST,1layer_NN,10,10000,1000,9000
2,0.9753333333333334,0.3844202478628178,0.01123053872053871,0.026258201058201015,0.9410606060606062,0.019452649140197443,0.8197093454832078,0.011864681820654534,0.9839808108528407,0.008647477519507361,0.00414586067199707,0.005515336990356445,Isotonic,MNIST,1layer_NN,10,10000,1000,9000
3,0.9755555555555555,0.2596255121205842,0.0094455780022447,0.02864232804232805,0.6073232323232323,0.03165642117261231,0.719129248397496,0.01402995280257697,0.979447272115647,0.0038917165600915148,0.004094600677490234,0.005504608154296875,Isotonic,MNIST,1layer_NN,10,10000,1000,9000
4,0.9768888888888889,0.27351966306574826,0.010833602693602692,0.02910978835978836,0.6612626262626262,0.021582283617621562,0.7776661978993906,0.01172120785777059,0.9834113010752839,0.006522412186394893,0.004118680953979492,0.0055255889892578125,Isotonic,MNIST,1layer_NN,10,10000,1000,9000
5,0.9746666666666667,0.43775258640877907,0.01015792368125704,0.028608730158730118,0.6533838383838384,0.015715796267874397,0.8248378907841926,0.010631768830198686,0.9852001292133657,0.010533462546699212,0.00405573844909668,0.005453586578369141,Isotonic,MNIST,1layer_NN,10,10000,1000,9000
6,0.9737777777777777,0.3790553198579138,0.008065290082736438,0.02728583599235892,0.7253030303030303,0.025848189250906713,0.7509575278034569,0.013773749552309396,0.980056981720575,0.006279203942797391,0.004112720489501953,0.0054361820220947266,Isotonic,MNIST,1layer_NN,10,10000,1000,9000
7,0.9733333333333334,0.4315312564360818,0.013682075786198452,0.021637324782118685,0.9051010101010102,0.019502709401355702,0.8166565919825142,0.007424007050824667,0.9878848089233977,0.014551475590064328,0.004063606262207031,0.005434989929199219,Isotonic,MNIST,1layer_NN,10,10000,1000,9000
8,0.9747777777777777,0.35475339206809475,0.009979450056116734,0.028678571428571425,0.8511616161616162,0.02064076442930506,0.7880839561544776,0.009758012796969999,0.9851431124199165,0.010365334642138763,0.004109621047973633,0.005493879318237305,Isotonic,MNIST,1layer_NN,10,10000,1000,9000
9,0.9765555555555555,0.28219567976500487,0.010013580246913614,0.027839682539682522,0.6792424242424242,0.026213928803863133,0.7440242392994675,0.014296104370935309,0.980037850352893,0.003482294797337502,0.004109859466552734,0.0054705142974853516,Isotonic,MNIST,1layer_NN,10,10000,1000,9000
