,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
2,0.8265555555555556,0.7074078648943241,0.04937055882886078,0.024388967231434817,0.25843434343434335,0.21855040500128955,0.5721200301448066,0.07055728828193947,0.8674670777251885,0.0409115221696328,0.02127242088317871,0.0019676685333251953,Uncal,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
3,0.8268888888888889,0.7007394638825285,0.05037433687300355,0.02476158434970898,0.23419191919191912,0.21752502400111418,0.5748905217851894,0.07072978309432791,0.8679231541281486,0.04103426523925964,0.021265268325805664,0.0018954277038574219,Uncal,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
4,0.8237777777777778,0.7122770531127273,0.05013239630853276,0.02498473895528071,0.2589393939393939,0.2212573317035822,0.5711400718045598,0.07096086719399626,0.8659693649450827,0.04219158716730482,0.021177053451538086,0.0019698143005371094,Uncal,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
5,0.8273333333333334,0.7025837045168474,0.0484393635612202,0.023427005395587383,0.25843434343434335,0.219382451200445,0.5708502159766704,0.07097858396766502,0.8671771888227235,0.039843855489390206,0.0212252140045166,0.0020055770874023438,Uncal,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
6,0.8258888888888889,0.7015907465308667,0.04835294014657605,0.02284221579935501,0.2947979797979797,0.22170088371599467,0.5666182052535251,0.07165776681709148,0.865362060764537,0.0394731718756481,0.021269798278808594,0.001972675323486328,Uncal,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
7,0.8267777777777777,0.7028979609840931,0.048924273625745904,0.02321859198112199,0.23419191919191912,0.2189958116228423,0.5723207475154422,0.07116834146570404,0.8670760462811411,0.04029826850336343,0.0212094783782959,0.0019447803497314453,Uncal,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
8,0.8275555555555556,0.6953036042182962,0.04942482878156075,0.025740086280381668,0.2459435821630943,0.21815471711099613,0.5718410607737947,0.07085385056766906,0.8675308719214369,0.039975316365881114,0.02172541618347168,0.001960277557373047,Uncal,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
9,0.8261111111111111,0.7053224084273431,0.04964719394235821,0.02458632126048146,0.26449494949494945,0.21960793781498533,0.5724672896100801,0.0711037772823724,0.8669171915717041,0.04080608046059294,0.022460222244262695,0.0021691322326660156,Uncal,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
0,0.8266666666666667,0.6917068834835673,0.05271523919846915,0.02762729885642919,0.29013180586351317,0.21986436960027916,0.5731273517482361,0.07063131962497934,0.8676201834130447,0.04095351674637802,0.021765947341918945,0.001689910888671875,Uncal,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
1,0.8262222222222222,0.6974638881791038,0.05406062832834554,0.02925648323272271,0.29013180586351317,0.21859566273202463,0.5766237195459373,0.07002137084368379,0.868573398197357,0.04235117597513483,0.021512985229492188,0.0015749931335449219,Uncal,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
2,0.8287777777777777,0.6815464396377111,0.05110785349336805,0.026909501421594928,0.3065021179537308,0.21950365868941363,0.5720849656895565,0.07045986304522443,0.8683358681859197,0.03955809040814197,0.02119731903076172,0.0016124248504638672,Uncal,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
3,0.8268888888888889,0.6841998498391384,0.052100303758654765,0.027914326820026703,0.28576479076479067,0.21930931559721628,0.5735976080980808,0.07041374429491813,0.8679606653748921,0.04107177648600324,0.020971298217773438,0.0015482902526855469,Uncal,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
4,0.8265555555555556,0.6887796134469785,0.05144875252565708,0.028475620905329607,0.26368686868686864,0.21971647814170894,0.5734824283591341,0.07058853368261847,0.8676775520670678,0.041121996511512146,0.022077083587646484,0.0016331672668457031,Uncal,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
5,0.8252222222222222,0.6977046906717543,0.05354567824392504,0.02868575006193495,0.29924939045628696,0.22033524063885093,0.5741409180327031,0.07126135908087962,0.866762838907972,0.041540616685749904,0.021925687789916992,0.0015988349914550781,Uncal,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
6,0.8257777777777778,0.699876262232026,0.05338560035806203,0.029416047144315498,0.29013180586351317,0.21864988092948906,0.5779679827911374,0.07071005438929877,0.8680818525328039,0.04230407475502607,0.0213623046875,0.0015747547149658203,Uncal,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
7,0.8272222222222222,0.6886800019185303,0.05385826712067142,0.02809469377643292,0.27712121212121216,0.21831604517517378,0.5755731156119114,0.07025833527147173,0.8685492098533795,0.04132698763115726,0.02121448516845703,0.0016944408416748047,Uncal,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
8,0.8287777777777777,0.6855367344271517,0.0517361377009458,0.026361347878443308,0.27909812409812407,0.22000432385336768,0.5724746282491515,0.07117910874873204,0.8678064922194612,0.03902871444168339,0.021417617797851562,0.0016090869903564453,Uncal,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
9,0.8255555555555556,0.6944439520193139,0.05311576136972707,0.029029180807578648,0.30040138224348756,0.22125552444274424,0.5725088735706555,0.07071608974666141,0.8670464871875817,0.04149093163202607,0.021214723587036133,0.0015628337860107422,Uncal,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
0,0.8261111111111111,0.7621236570688849,0.07185640553871332,0.04967548550822613,0.38267676767676767,0.14368446027590265,0.6735903982016986,0.053344231930824576,0.8991727343088864,0.07306162319777529,0.021399974822998047,0.0017273426055908203,Uncal,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
1,0.8268888888888889,0.7601319283130556,0.07217435637316769,0.0491015667985192,0.3875643532095145,0.14398473475729354,0.6737745669730362,0.053200518849338324,0.8995358348963572,0.07264694600746828,0.02149510383605957,0.001926422119140625,Uncal,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
2,0.827,0.7548149348273789,0.0720219676441679,0.04922914864802725,0.3381691919191919,0.14357259254518948,0.6733763565356425,0.05272458103429576,0.8998908811653037,0.0728908811653036,0.021387577056884766,0.0018877983093261719,Uncal,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
3,0.8286666666666667,0.75284177416291,0.07098437797639773,0.047618635739810684,0.36574272133095664,0.14409089411005394,0.6720461718990802,0.05315491719172437,0.8997628694058335,0.07109620273916684,0.02136969566345215,0.001917123794555664,Uncal,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
4,0.8278888888888889,0.7492927170634922,0.07123701936698726,0.048269946992563546,0.4140620490620491,0.14356487403312207,0.6732899527360731,0.053019097604619266,0.8998756489484622,0.07198676005957322,0.021470308303833008,0.0019042491912841797,Uncal,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
5,0.8275555555555556,0.7530825310229076,0.0709482033960857,0.04856773204468518,0.4028066378066378,0.1452157092641683,0.6689397604062389,0.053046538149361715,0.8990115435571152,0.07145598800155961,0.02144145965576172,0.0019257068634033203,Uncal,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
6,0.8267777777777777,0.7544403664710291,0.07215076166090138,0.048643517068287234,0.39312608847091607,0.14479059945744502,0.6693540544298933,0.05278335636153314,0.8990846684633372,0.07230689068555954,0.021717071533203125,0.0018801689147949219,Uncal,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
7,0.8292222222222222,0.7460161458720709,0.07156806673203134,0.04748454302795014,0.3735858585858586,0.14294727667213475,0.6716480944570173,0.052472163829620104,0.9004137069466646,0.07119148472444234,0.0211789608001709,0.0018749237060546875,Uncal,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
8,0.8264444444444444,0.7686948545189586,0.07272002412505593,0.04913380472412217,0.4140620490620491,0.14513119936848876,0.6742544491187482,0.05381136114454908,0.8989929494811476,0.0725485050367032,0.021051883697509766,0.0018684864044189453,Uncal,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
9,0.8277777777777777,0.751564103495948,0.0714851756689133,0.04886988682958969,0.3523737373737374,0.1417660251969784,0.6752937970417641,0.053246126522879626,0.9000024158688089,0.07222463809103127,0.02126312255859375,0.0019185543060302734,Uncal,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
0,0.8202222222222222,0.7495909733692089,0.06519791039751975,0.04360252008342665,0.316624945103206,0.18499790170633112,0.6291976471298084,0.06536749863262513,0.8797221020166657,0.05949987979444351,0.02094864845275879,0.0014927387237548828,Uncal,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
1,0.8171111111111111,0.7657931207019159,0.0675037277706575,0.0462111945404033,0.3442929292929293,0.18609330059692125,0.6306172068019087,0.06537884353395346,0.8790222118941388,0.06191110078302755,0.021174192428588867,0.0015530586242675781,Uncal,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
2,0.8188888888888889,0.7565466639687173,0.06552803336140983,0.044179780719523894,0.3301515151515152,0.1874947229385636,0.6268709381094322,0.06539554418377996,0.8788704964982129,0.059981607609324014,0.021416902542114258,0.0016262531280517578,Uncal,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
3,0.8173333333333334,0.7588253935908993,0.06732975066566539,0.0445119230163432,0.33836407553798864,0.18578924238820702,0.6278656495803091,0.06472150080967659,0.8791244186615608,0.06179108532822744,0.02112293243408203,0.0016217231750488281,Uncal,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
4,0.8178888888888889,0.7586382896091876,0.06602203873329852,0.04389221336781739,0.37778648554510624,0.1873544789703551,0.6266269959639645,0.06590318304182734,0.878103146223783,0.06021425733489409,0.02177596092224121,0.001638174057006836,Uncal,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
5,0.8166666666666667,0.7598203050168884,0.0672564687316121,0.04646572062735718,0.3563190730837789,0.18726568127382517,0.6278536644987492,0.06508529539029474,0.8786201805893634,0.06195351392269667,0.021659135818481445,0.001463174819946289,Uncal,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
6,0.817,0.7650391751602722,0.06751127863151367,0.045358628541975296,0.36010320597277123,0.18602851491184727,0.6310095978611227,0.06542999347546051,0.8790184517391342,0.06201845173913425,0.0219876766204834,0.0014760494232177734,Uncal,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
7,0.8205555555555556,0.7459754328147393,0.06554329129524782,0.04337535690179247,0.316624945103206,0.18375025982325385,0.6300988761509633,0.06464623953140328,0.8805774673382658,0.060021911782710255,0.021136999130249023,0.0013995170593261719,Uncal,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
8,0.8191111111111111,0.7580596392303256,0.06679503445109049,0.044198969603752684,0.3462271652697185,0.18615251111647058,0.629866937911917,0.06598523108339226,0.8789978057082037,0.05988669459709255,0.02115488052368164,0.0014951229095458984,Uncal,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
9,0.8184444444444444,0.7550687482456391,0.06578428912028485,0.04353800302051605,0.3215656565656566,0.18709661711907707,0.6250830507111688,0.06560416215409216,0.878238382937223,0.05979393849277856,0.021977901458740234,0.0014319419860839844,Uncal,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
