,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.963,0.11447278007032757,0.01304813131313131,0.8712626262626262,0.10246187881698378,0.7969425972948412,0.02712513535993126,0.9663653707482954,0.0033653707482953453,0.029508107427351108,Beta,KITTI,random_forest,2,9090,1000,8000
1,0.95975,0.11481691248952398,0.013975444835562753,0.8960101010101009,0.10956926997003576,0.7714033563989456,0.03020337018378274,0.9618113005611719,0.002061300561172083,0.030153570318149848,Beta,KITTI,random_forest,2,9090,1000,8000
2,0.962875,0.11309183858851105,0.0165344952013917,0.8217676767676767,0.11012347828508309,0.7815587658477443,0.032911278069770504,0.9602009223106673,0.0026740776893327996,0.029371562002260147,Beta,KITTI,random_forest,2,9090,1000,8000
3,0.965,0.10979292455941014,0.017283269495797227,0.8217676767676767,0.11833211454012997,0.770447154859489,0.03735155107264296,0.9559214036349817,0.009078596365018312,0.02826905618678772,Beta,KITTI,random_forest,2,9090,1000,8000
4,0.960125,0.11473594803254883,0.017670752844137567,0.8663131313131314,0.11722476485166985,0.7641680498392034,0.03442577684085748,0.95754315199801,0.0025818480019900586,0.03019561790169451,Beta,KITTI,random_forest,2,9090,1000,8000
5,0.963125,0.11420072352963334,0.013119646464646485,0.8366161616161616,0.10698948262600617,0.7932413348048747,0.027780824161839437,0.9656193679500582,0.0024943679500581406,0.029494583110805373,Beta,KITTI,random_forest,2,9090,1000,8000
6,0.96425,0.11369767123970856,0.021129444444444465,0.7425757575757576,0.14582240738600782,0.7466279935685821,0.04175812928734283,0.9506766746047566,0.01357332539524355,0.02917945319226648,Beta,KITTI,random_forest,2,9090,1000,8000
7,0.960625,0.11720338085837181,0.013483333333333307,0.8861111111111111,0.10193349133524253,0.7897062941037694,0.024128569239838776,0.9685411785043158,0.007916178504315835,0.030174074963620765,Beta,KITTI,random_forest,2,9090,1000,8000
8,0.96275,0.11205669994325484,0.018668964646464652,0.8613636363636363,0.12801874567903374,0.7551707079114457,0.03672416157712442,0.9555239223113249,0.00722607768867518,0.028988510684460775,Beta,KITTI,random_forest,2,9090,1000,8000
9,0.963125,0.11459640139398612,0.014418611111111146,0.8316666666666667,0.119147714541712,0.7802316890018035,0.030500332295932284,0.9625204109894218,0.0006045890105782839,0.029517607973622014,Beta,KITTI,random_forest,2,9090,1000,8000
0,0.968625,0.10035184160890225,0.01622553339048397,0.7326767676767677,0.07135226862025223,0.8148132034640403,0.029259010194839164,0.9658487555087082,0.002776244491291789,0.02537979536683969,Beta,KITTI,1layer_NN,2,9090,1000,8000
1,0.969,0.10309566987198204,0.01720304239397421,0.7524747474747475,0.07981249826558719,0.8157162052638478,0.026444496278219362,0.9686624854695847,0.0003375145304152574,0.025544102149759055,Beta,KITTI,1layer_NN,2,9090,1000,8000
2,0.96775,0.10155795526633404,0.016699049666973973,0.603989898989899,0.0707963915048826,0.8107081112528669,0.02740614337818542,0.9673730413336661,0.0003769586663339812,0.025529412979871113,Beta,KITTI,1layer_NN,2,9090,1000,8000
3,0.968625,0.10232052241942653,0.016811633753262983,0.7425757575757576,0.052393701955139566,0.8462808095110452,0.024048967656158105,0.9718826291024629,0.0032576291024629354,0.02579390438940745,Beta,KITTI,1layer_NN,2,9090,1000,8000
4,0.968375,0.10136302169227798,0.014935556936870258,0.5792424242424242,0.06263261178943706,0.8284303746244044,0.023754959831858123,0.9715704013703211,0.003195401370321191,0.02549551219279842,Beta,KITTI,1layer_NN,2,9090,1000,8000
5,0.967125,0.10510870166032893,0.01694879432649716,0.7524747474747475,0.05173534521228065,0.8502077773249639,0.020643007167766878,0.9751112123724317,0.007986212372431634,0.026878668002069638,Beta,KITTI,1layer_NN,2,9090,1000,8000
6,0.968125,0.10332048035252735,0.016031794802841986,0.6782323232323233,0.05439502644712204,0.8454861115818529,0.021800143673870048,0.9739696057124062,0.005844605712406109,0.026101585231911733,Beta,KITTI,1layer_NN,2,9090,1000,8000
7,0.967125,0.10479950975680197,0.02168174487197914,0.6930808080808081,0.046378535961459307,0.8418637388413722,0.027407523437945454,0.9682947693094871,0.0011697693094871071,0.026381058647237866,Beta,KITTI,1layer_NN,2,9090,1000,8000
8,0.969,0.10602961686866849,0.014967550625854063,0.5227777777777778,0.063092137923325,0.8435842742052899,0.027263665577849778,0.9687326205554275,0.00026737944457242216,0.02622263973093913,Beta,KITTI,1layer_NN,2,9090,1000,8000
9,0.969875,0.1008916816263395,0.022675356053398866,0.698030303030303,0.08789839829584553,0.788516789105535,0.037506034105353366,0.9572529034438746,0.012622096556125388,0.02470341399484086,Beta,KITTI,1layer_NN,2,9090,1000,8000
