,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.9495,0.23008380658941735,0.01391241161616159,0.026830059523809558,0.9158080808080808,0.1177559413423701,0.8051847366702508,0.03257885484696968,0.95922820652465,0.009728206524649948,0.03984482391249833,0.00028705596923828125,0.00043320655822753906,Isotonic,KITTI,AdaBoost,2,9090,1000,8000
1,0.949875,0.19892808714914548,0.010966578282828283,0.023713392857142822,0.9405555555555556,0.15051292065726185,0.7744046580731635,0.03852166249473565,0.9521012693237303,0.0022262693237302678,0.03920923703111869,0.00024437904357910156,0.0003559589385986328,Isotonic,KITTI,AdaBoost,2,9090,1000,8000
2,0.950375,0.18342142660461025,0.015144810606060585,0.027122023809523808,0.9158080808080808,0.19645717393128947,0.7502876801328706,0.03861740330076308,0.9509070114646311,0.0005320114646310131,0.03952821232555555,0.0002646446228027344,0.0003871917724609375,Isotonic,KITTI,AdaBoost,2,9090,1000,8000
3,0.949875,0.14427238836279346,0.015605732323232346,0.030240178571428564,0.9059090909090909,0.17019106065850748,0.7583394386597196,0.044593171920695375,0.945528825184648,0.004346174815352086,0.039501249284896865,0.0002624988555908203,0.00045037269592285156,Isotonic,KITTI,AdaBoost,2,9090,1000,8000
4,0.949375,0.20207047509388965,0.012801944444444466,0.02780297619047617,0.8316666666666667,0.151485559321362,0.7624897109408835,0.0412113590601438,0.9488510076086584,0.0005239923913417724,0.038659966632066924,0.0002720355987548828,0.0003681182861328125,Isotonic,KITTI,AdaBoost,2,9090,1000,8000
5,0.948875,0.19376373492944077,0.014235845959595945,0.025267857142857147,0.6237878787878788,0.15243034168128664,0.7646899936927375,0.039218195633666665,0.9507566105456458,0.0018816105456457288,0.03901516875307164,0.00025200843811035156,0.00035309791564941406,Isotonic,KITTI,AdaBoost,2,9090,1000,8000
6,0.949125,0.17834879209593973,0.01101979797979801,0.025142261904761917,0.7821717171717172,0.10959038036306307,0.8072353641257084,0.03406619915111564,0.9578600178805927,0.00873501788059279,0.03988551899065963,0.0002512931823730469,0.0003540515899658203,Isotonic,KITTI,AdaBoost,2,9090,1000,8000
7,0.95075,0.17231789502873804,0.010701691919191937,0.019790773809523834,0.9158080808080808,0.14815846794765417,0.7770763671885166,0.03814127122900926,0.9527581974630539,0.002008197463053897,0.03878255683370623,0.00026702880859375,0.0003552436828613281,Isotonic,KITTI,AdaBoost,2,9090,1000,8000
8,0.94925,0.1526296439719148,0.01680409090909092,0.028184821428571455,0.8415656565656566,0.12036155358760682,0.8028637827260635,0.03474270267174462,0.9570158264621941,0.007765826462194113,0.040109969896011684,0.0002522468566894531,0.00035381317138671875,Isotonic,KITTI,AdaBoost,2,9090,1000,8000
9,0.949625,0.20748788825321995,0.012725946969696969,0.025001190476190493,0.9405555555555556,0.17105595542897448,0.7683495221172528,0.03518271286902998,0.954920223468404,0.00529522346840397,0.039758061445110966,0.00026607513427734375,0.0003552436828613281,Isotonic,KITTI,AdaBoost,2,9090,1000,8000
0,0.962,0.11905732910709614,0.013646464646464629,0.028715773809523774,0.6584343434343434,0.11002043318919573,0.7580675605324866,0.02310251894242538,0.9685819440776213,0.006581944077621301,0.02747564637810114,0.00026607513427734375,0.00041484832763671875,Isotonic,KITTI,XGBoost,2,9090,1000,8000
1,0.966375,0.11111835158666936,0.01295762626262626,0.03185535714285713,0.6732828282828283,0.09587507586382792,0.7776557671411402,0.030293525697032565,0.963248769274651,0.0031262307253489934,0.026014446517528583,0.0002529621124267578,0.0003695487976074219,Isotonic,KITTI,XGBoost,2,9090,1000,8000
2,0.967375,0.135334094628915,0.009428762626262646,0.02865952380952381,0.8811616161616161,0.07728693159318849,0.8218574021784925,0.024696340109711876,0.970297475732441,0.0029224757324408032,0.026713264860432788,0.0002415180206298828,0.0003573894500732422,Isotonic,KITTI,XGBoost,2,9090,1000,8000
3,0.96825,0.13821560654642548,0.015787209595959587,0.03356666666666667,0.9603535353535353,0.054462536874606234,0.845583168746077,0.028328660473392837,0.9676680401043253,0.0005819598956747184,0.026393369912164965,0.00024509429931640625,0.000354766845703125,Isotonic,KITTI,XGBoost,2,9090,1000,8000
4,0.966,0.20762217025371016,0.00878023989898986,0.021988690476190478,0.8316666666666667,0.056911068462794916,0.8579984070524608,0.017624566068678363,0.9781466150174404,0.012146615017440392,0.028377959275965616,0.0002155303955078125,0.0003509521484375,Isotonic,KITTI,XGBoost,2,9090,1000,8000
5,0.9675,0.14026633084880322,0.011767058080808086,0.02573005952380955,0.98510101010101,0.0800521158661257,0.81487598534622,0.028236635432813906,0.9666645247425046,0.0008354752574953259,0.026580824792625038,0.0002372264862060547,0.00035691261291503906,Isotonic,KITTI,XGBoost,2,9090,1000,8000
6,0.966125,0.19013036132636818,0.007664810606060648,0.02897202380952382,0.702979797979798,0.09379861461783105,0.7934361563292142,0.02496184575084874,0.9688863865696135,0.002761386569613382,0.026710037143937534,0.00021719932556152344,0.0003540515899658203,Isotonic,KITTI,XGBoost,2,9090,1000,8000
7,0.9655,0.1789508391038351,0.008939772727272775,0.029750595238095267,0.698030303030303,0.12399379472650324,0.7716608799142947,0.029760463492545124,0.9633885728549908,0.0021114271450091704,0.027833640780565796,0.00022602081298828125,0.0003974437713623047,Isotonic,KITTI,XGBoost,2,9090,1000,8000
