,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
9,0.9141111111111111,0.48611812663376097,0.2163588439955106,0.4717676767676767,0.23225114926252893,0.38218042547528713,0.2720151700458977,0.6982840738805329,0.21582703723057814,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
0,0.9445555555555556,0.4046533751102581,0.11761172839506169,0.3155120977214,0.19747597317244975,0.4390781563126252,0.14699447123867782,0.8300555555555557,0.11450000000000005,Uncal,MNIST,random_forest,10,10000,1000,9000
1,0.9445555555555556,0.4094732539167156,0.11756777777777777,0.32027777777777766,0.19888953916690333,0.4438877755511022,0.14722973767792025,0.8301000000000001,0.11445555555555557,Uncal,MNIST,random_forest,10,10000,1000,9000
2,0.9458888888888889,0.39640727574418394,0.11852753086419747,0.32959306440198155,0.1974704709607271,0.4404517453798768,0.14721014918360154,0.8304777777777778,0.11541111111111109,Uncal,MNIST,random_forest,10,10000,1000,9000
3,0.9443333333333334,0.41551700087339893,0.11698296296296293,0.3128318683795356,0.19760002963292217,0.4419161676646706,0.14662901517825627,0.8304666666666667,0.1138666666666667,Uncal,MNIST,random_forest,10,10000,1000,9000
4,0.9456666666666667,0.4149795145558444,0.11893160493827155,0.3222550350758089,0.19812559816507586,0.4423312883435583,0.14789096463400306,0.8298444444444445,0.11582222222222223,Uncal,MNIST,random_forest,10,10000,1000,9000
5,0.9445555555555556,0.40127760944510527,0.11820876543209873,0.3122016460905349,0.19822155212795323,0.4408817635270541,0.14757087401482175,0.8296111111111111,0.11494444444444443,Uncal,MNIST,random_forest,10,10000,1000,9000
6,0.9453333333333334,0.404264638405492,0.11870814814814813,0.3174360762436076,0.19843267084545743,0.4392276422764228,0.14768453220498354,0.8297333333333333,0.11560000000000001,Uncal,MNIST,random_forest,10,10000,1000,9000
7,0.9448888888888889,0.3951094819151134,0.11697814814814812,0.31440690690690687,0.19801508260863004,0.4389112903225807,0.1460959548447789,0.8310333333333333,0.11385555555555554,Uncal,MNIST,random_forest,10,10000,1000,9000
8,0.9445555555555556,0.40819451931351086,0.11713925925925929,0.31819444444444434,0.19699826180961125,0.4452905811623247,0.14685331137513236,0.8305333333333335,0.11402222222222227,Uncal,MNIST,random_forest,10,10000,1000,9000
9,0.9438888888888889,0.41699638535751093,0.11702592592592588,0.32359698681732574,0.19908933640088955,0.4417821782178218,0.14692171865803416,0.8300000000000001,0.1138888888888889,Uncal,MNIST,random_forest,10,10000,1000,9000
0,0.9625555555555556,0.5213103484936118,0.026232613542478113,0.8331818181818182,0.006463345885101243,0.938280756572661,0.002184134416281424,0.9955866065018599,0.03303105094630448,Uncal,MNIST,1layer_NN,10,10000,1000,9000
1,0.9625555555555556,0.5173771353176263,0.026042695404524387,0.8331818181818182,0.006472650616381489,0.9358907612029284,0.001917839983839632,0.995753437638376,0.03319788208282041,Uncal,MNIST,1layer_NN,10,10000,1000,9000
2,0.9617777777777777,0.5274825227373066,0.026318525466154773,0.8331818181818182,0.006993785871558687,0.9339789624778502,0.002127014269887716,0.9954308141746925,0.033653036396914755,Uncal,MNIST,1layer_NN,10,10000,1000,9000
3,0.9627777777777777,0.515721286274564,0.026064142036573174,0.8331818181818182,0.006871124475081867,0.9352678516859677,0.002163367836308612,0.9955076831125763,0.03272990533479838,Uncal,MNIST,1layer_NN,10,10000,1000,9000
4,0.9625555555555556,0.5042487992815677,0.02615874997681315,0.8331818181818182,0.007177552458173892,0.9309384395287494,0.0021707350858572914,0.9953245751191563,0.03276901956360071,Uncal,MNIST,1layer_NN,10,10000,1000,9000
5,0.9616666666666667,0.530120137241729,0.026735399248833593,0.8331818181818182,0.006999961811231013,0.9325471326904922,0.0020317646043716154,0.9954604264585982,0.03379375979193149,Uncal,MNIST,1layer_NN,10,10000,1000,9000
6,0.9621111111111111,0.5093569132684983,0.026594503240903882,0.8331818181818182,0.006872750743908113,0.9333050995157007,0.002146561645489607,0.9954077735162844,0.03329666240517325,Uncal,MNIST,1layer_NN,10,10000,1000,9000
7,0.9632222222222222,0.5007059722789895,0.025126267397055736,0.8331818181818182,0.0070869145465769735,0.9286459392298833,0.002065229557779177,0.9953864812054115,0.032164258983189316,Uncal,MNIST,1layer_NN,10,10000,1000,9000
8,0.9618888888888889,0.5200577547224816,0.026798861849003652,0.8781313131313132,0.007218966994929218,0.9315639755629915,0.002074822714114167,0.9953960781535578,0.03350718926466884,Uncal,MNIST,1layer_NN,10,10000,1000,9000
9,0.9638888888888889,0.5030793927181714,0.025605304747414986,0.8331818181818182,0.00643039620637922,0.9386852368434545,0.0021533082364271175,0.9957103058914575,0.03182141700256859,Uncal,MNIST,1layer_NN,10,10000,1000,9000
