,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
6,0.8257777777777778,0.6273364376696816,0.028897910092009572,0.02691522786714452,0.22287878787878784,0.1860894976451425,0.5703004481055851,0.09114502520908885,0.849871252808401,0.0240934750306232,0.32427334785461426,12.467901706695557,GPcalib_approx,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
7,0.8272222222222222,0.6137382514498503,0.02459662693585694,0.019475350177131336,0.2339393939393939,0.19436607724667823,0.5438513456805416,0.10722166777236355,0.8324915028853328,0.005269280663110637,0.3285341262817383,23.305585622787476,GPcalib_approx,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
8,0.8287777777777777,0.612934062408931,0.022634313194782135,0.01936988071410869,0.23186868686868684,0.19492383344414566,0.5409549661464018,0.10882948988700851,0.8312058264182676,0.0024280486404898993,0.34033918380737305,15.251039266586304,GPcalib_approx,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
9,0.8255555555555556,0.6204529090381982,0.025733095475532552,0.020981131851578523,0.23277777777777775,0.19217565638176942,0.5468865533496694,0.10560826038608168,0.8337713904544881,0.008215834898932656,0.32607579231262207,34.20843291282654,GPcalib_approx,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
0,0.8261111111111111,0.6525045653095636,0.025240908603710976,0.014920038749140004,0.1797474747474747,0.19461270630451194,0.5613083396513259,0.1048067305628401,0.8371343899799565,0.011023278868845424,0.3275184631347656,11.400898694992065,GPcalib_approx,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
1,0.8268888888888889,0.6491539974605971,0.02212742985409653,0.017042010582010582,0.2385353535353535,0.19126737764672538,0.5638542374141802,0.10464215118572985,0.8379708903074546,0.01108200141856569,0.3237578868865967,12.412948369979858,GPcalib_approx,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
2,0.827,0.644277218875803,0.022827139800968718,0.01459872261499521,0.2563131313131313,0.19245240862264348,0.5567296730668908,0.10978588922097864,0.8325213030548227,0.005521303054822804,0.32502031326293945,8.558840990066528,GPcalib_approx,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
3,0.8286666666666667,0.6442489899141446,0.024885434725505622,0.017348634726623662,0.2698484848484849,0.19037435337351727,0.5627027998644715,0.10654141805462349,0.8367890912821815,0.008122424615514781,0.3346390724182129,22.12959885597229,GPcalib_approx,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
4,0.8278888888888889,0.640054480971936,0.02293402918069584,0.015186746031746048,0.21510101010101007,0.1948722707512752,0.5480882383744001,0.11579466143614513,0.8263558509868032,0.0015330379020857404,0.32930898666381836,12.763459205627441,GPcalib_approx,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
5,0.8275555555555556,0.645166579260175,0.023534796453722317,0.01408845208988682,0.2001584813653779,0.19765016088581625,0.5490317641448876,0.11116405630348707,0.8302386007338327,0.0026830451782770687,0.32524991035461426,24.303568601608276,GPcalib_approx,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
