,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,Method,Dataset,Model,n_classes,size,calib_size,test_size
4,0.953875,0.13223570411484,0.019930252525252514,0.43863636363636366,0.10589753695111728,0.7968260629164103,0.0353579970727414,0.9569014926942582,0.003026492694258205,0.03585745437095932,Platt,KITTI,mondrian_forest,2,9031,1000,8000
5,0.953875,0.13021478743284,0.020495138888888882,0.5445959595959596,0.10750201026123392,0.7888518380746011,0.03618645505257518,0.9557434362179158,0.0018684362179158046,0.035323261282051606,Platt,KITTI,mondrian_forest,2,9031,1000,8000
6,0.953625,0.13353552057791462,0.01848489898989901,0.6386363636363637,0.1028934230061962,0.8014357634848674,0.03210838560267414,0.9601722243112606,0.006547224311260643,0.03597445386255403,Platt,KITTI,mondrian_forest,2,9031,1000,8000
7,0.954375,0.13181058350725686,0.017930845959595952,0.5792424242424242,0.10684496212288618,0.7961760767232642,0.03558500737771902,0.9567390920843883,0.0023640920843883625,0.035574548561094675,Platt,KITTI,mondrian_forest,2,9031,1000,8000
8,0.9535,0.1322785270530029,0.020029255050505065,0.5346969696969697,0.10589174780939853,0.7889429415232476,0.036900222520523426,0.9550014846075119,0.00150148460751192,0.035513966907997664,Platt,KITTI,mondrian_forest,2,9031,1000,8000
9,0.953875,0.1326188894143561,0.01913782828282826,0.6237878787878788,0.1029055864945079,0.8006303792616312,0.03324834196473309,0.9590893140518331,0.005214314051832938,0.03583763191764727,Platt,KITTI,mondrian_forest,2,9031,1000,8000
0,0.96375,0.112696609643498,0.013881186868686899,0.8811616161616161,0.09424621817909401,0.8111856239407763,0.02620473389756876,0.9679006665740713,0.004150666574071253,0.029480977279709077,Platt,KITTI,random_forest,2,9090,1000,8000
1,0.963,0.11274762420296347,0.010882525252525237,0.8811616161616161,0.10288140852528678,0.797884534073724,0.030690199584644848,0.9629670655607147,3.293443928517603e-05,0.029844178026466283,Platt,KITTI,random_forest,2,9090,1000,8000
2,0.962,0.11109157728535653,0.017536830808080783,0.7673232323232323,0.10763745308731518,0.7825493484123173,0.032619606487804396,0.9603568137984002,0.0016431862015997452,0.029771832591905776,Platt,KITTI,random_forest,2,9090,1000,8000
3,0.964125,0.10785474758114474,0.017815454545454572,0.8663131313131314,0.10804480055247224,0.7743648021284288,0.03632024159684668,0.9568880843467975,0.007236915653202426,0.028296267758528806,Platt,KITTI,random_forest,2,9090,1000,8000
