,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.8086666666666666,0.41747118268352534,0.03836303030303031,0.022822751322751317,0.21813131313131312,0.29402105990247174,0.7162188297475429,0.15791727297561514,0.8180007680120824,0.00933410134541579,0.1342377337252401,Temp,PCam,XGBoost,2,10000,1000,9000
1,0.8085555555555556,0.41539556318476445,0.039961997755331095,0.024061904761904777,0.2568434343434344,0.29093603915635025,0.7095385013989944,0.1625358233732558,0.8129735168025872,0.004417961247031615,0.1333903514554071,Temp,PCam,XGBoost,2,10000,1000,9000
2,0.8073333333333333,0.4166901117956065,0.03884648709315377,0.02365291005291004,0.26237373737373737,0.29482032737032027,0.7161147108934174,0.15495485896845146,0.8202045448249352,0.01287121149160192,0.13402683072979935,Temp,PCam,XGBoost,2,10000,1000,9000
3,0.808,0.4190701854415668,0.04212658810325477,0.022577513227513227,0.193989898989899,0.2976481248319417,0.7182158484823157,0.15585919941200232,0.8199632097837067,0.011963209783706685,0.1348090724497243,Temp,PCam,XGBoost,2,10000,1000,9000
4,0.8074444444444444,0.4193034668788004,0.0439658024691358,0.02568888888888888,0.26476911976911977,0.29758732111697705,0.7237999974322316,0.14949758371054764,0.8261051616361677,0.01866071719172309,0.13502442147856614,Temp,PCam,XGBoost,2,10000,1000,9000
5,0.8116666666666666,0.41478614296806776,0.03953608305274974,0.02868333333333331,0.16856060606060613,0.28203454881679907,0.7017532908630845,0.1741858108102911,0.802449386671528,0.009217279995138689,0.13264518511267825,Temp,PCam,XGBoost,2,10000,1000,9000
6,0.8066666666666666,0.4197476895107607,0.038480370370370366,0.025666402116402125,0.21065656565656565,0.2958654209142945,0.7227512416296799,0.15047385839138297,0.8250163276126892,0.018349660946022542,0.1352392998851241,Temp,PCam,XGBoost,2,10000,1000,9000
7,0.8107777777777778,0.4150112810241106,0.03703901234567901,0.02349523809523809,0.24871153394409207,0.2847348074038369,0.705824848126972,0.1693321236005079,0.8070448011608141,0.0037329766169636736,0.13291892719903228,Temp,PCam,XGBoost,2,10000,1000,9000
8,0.8088888888888889,0.4179231843400672,0.04112919191919193,0.024054497354497342,0.20058690351793795,0.2945663997655852,0.7207176597638104,0.1540432204086119,0.8220221922465621,0.013133303357673265,0.1344476488366824,Temp,PCam,XGBoost,2,10000,1000,9000
9,0.8077777777777778,0.4172388981544389,0.03946291806958473,0.02393253968253968,0.17396863370547577,0.2932803197977653,0.7191742435931474,0.1535026811772659,0.8220229943619358,0.014245216584157963,0.1342641181690633,Temp,PCam,XGBoost,2,10000,1000,9000
0,0.7923333333333333,0.41754521924147736,0.04326226711560043,0.030282539682539664,0.18703127162031274,0.37645780883761776,0.6847196759748285,0.16329565827914133,0.805142192800933,0.012808859467599742,0.13821580254331947,Temp,PCam,mondrian_forest,2,10000,1000,9000
1,0.7964444444444444,0.4146255860842283,0.0422037598204265,0.0297579365079365,0.11883838383838385,0.3668890724603158,0.6699295252079056,0.17926651452345524,0.790036501564084,0.006407942880360423,0.13619288768141166,Temp,PCam,mondrian_forest,2,10000,1000,9000
2,0.7944444444444444,0.41619725882469427,0.043176588103254754,0.028552116402116395,0.1623737373737374,0.3768936675257678,0.6843389110140056,0.16445215612464806,0.8044660076760751,0.010021563231630781,0.13757055358533765,Temp,PCam,mondrian_forest,2,10000,1000,9000
3,0.7952222222222223,0.4152634134945242,0.0418053086419753,0.02711084656084655,0.13482768865121808,0.37228893097921134,0.6789893007902296,0.1702282018012696,0.7988948934516341,0.0036726712294118113,0.13701479924987478,Temp,PCam,mondrian_forest,2,10000,1000,9000
4,0.7957777777777778,0.41473301659285267,0.04104502805836139,0.02683835978835978,0.1381890331890332,0.37329698904670694,0.6791517972743002,0.16979615504816023,0.7993556601039156,0.00357788232613776,0.1367601769164782,Temp,PCam,mondrian_forest,2,10000,1000,9000
5,0.7935555555555556,0.4155035151682892,0.045675544332211014,0.03192116402116401,0.15943256090314917,0.3752210029009667,0.6855311417993295,0.16229466265044387,0.8062898200904093,0.012734264534853768,0.13757608777231936,Temp,PCam,mondrian_forest,2,10000,1000,9000
6,0.7958888888888889,0.4143109052754976,0.041686745230078565,0.035057142857142835,0.1505103271521182,0.37010806458271395,0.6770521145394369,0.17223098942315976,0.797006017463428,0.0011171285745391613,0.13661234843401712,Temp,PCam,mondrian_forest,2,10000,1000,9000
7,0.7941111111111111,0.41484956958424596,0.04322451178451178,0.028934126984126982,0.13603639131036394,0.3737547984743019,0.6773114375358549,0.17007978739798027,0.7984997614689526,0.004388650357841584,0.13697233523637659,Temp,PCam,mondrian_forest,2,10000,1000,9000
8,0.7942222222222223,0.4148377689231218,0.041926554433221075,0.028744444444444454,0.14548394391677977,0.3763307502830701,0.6802760303811802,0.16710278872621767,0.8014911638278825,0.007268941605660162,0.13711741835998925,Temp,PCam,mondrian_forest,2,10000,1000,9000
9,0.7938888888888889,0.4155336959771389,0.04299545454545454,0.028266402116402092,0.1717099567099567,0.3776492404542623,0.6828187677291454,0.16487971257430664,0.803729251977127,0.009840363088238213,0.13748462019091623,Temp,PCam,mondrian_forest,2,10000,1000,9000
0,0.8497777777777777,0.33297931320424606,0.018915924078918688,0.018870439362795498,0.08994949494949489,0.35385001460924426,0.7027014989633088,0.12143715693887895,0.8521445611477609,0.0023667833699830554,0.10487493866358533,Temp,PCam,random_forest,2,10000,1000,9000
1,0.8475555555555555,0.3388395887251392,0.021433100687486637,0.01897023541760383,0.11019234902213626,0.3523284609620373,0.7159344323957606,0.11069054588784501,0.8628793952460558,0.015323839690500246,0.10665615149878772,Temp,PCam,random_forest,2,10000,1000,9000
2,0.8491111111111111,0.33929371631940725,0.021687554347702687,0.019116120262445285,0.11534255599472987,0.3506952493104275,0.7185488778715985,0.1113191332732311,0.8630098399639554,0.013898728852844253,0.10663551634484499,Temp,PCam,random_forest,2,10000,1000,9000
3,0.8478888888888889,0.3383716418814155,0.021674574769062937,0.018596603995929082,0.09983405483405472,0.3493714439381838,0.7161903594197505,0.11139507077108608,0.8623787574434978,0.014489868554608931,0.10654280702404662,Temp,PCam,random_forest,2,10000,1000,9000
4,0.8487777777777777,0.338380403259003,0.021140341306857952,0.018448094809480956,0.12658177519879643,0.35363014020706723,0.7146170955878575,0.11424277193924369,0.8598770369167991,0.011099259139021309,0.10664362102464502,Temp,PCam,random_forest,2,10000,1000,9000
5,0.8494444444444444,0.33540562080539943,0.021416498808805657,0.01872144651359586,0.11355699855699852,0.3542677919453981,0.7052232874179338,0.12130541081489657,0.8525775209746017,0.0031330765301573332,0.10566767622587067,Temp,PCam,random_forest,2,10000,1000,9000
6,0.8488888888888889,0.33443996929413006,0.02240432893941668,0.021390816785553646,0.0811616161616161,0.3550914505614219,0.6994435180529066,0.12466479487482779,0.8487560168564743,0.00013287203241461876,0.10534175541812417,Temp,PCam,random_forest,2,10000,1000,9000
7,0.8484444444444444,0.33534549260767155,0.021495717753593546,0.019901365136513662,0.10403429903429895,0.35592316632456744,0.7022346760704344,0.12292156716973456,0.8505798901391088,0.0021354456946643813,0.10586867280637623,Temp,PCam,random_forest,2,10000,1000,9000
8,0.8477777777777777,0.33622290132999444,0.018374602979866147,0.017739862476704553,0.0805555555555556,0.35508532473663906,0.7055485772516895,0.11914276103557958,0.8541713649037048,0.006393587125926969,0.10603448014751428,Temp,PCam,random_forest,2,10000,1000,9000
9,0.849,0.3381684334626354,0.020572704997772504,0.018740624062406227,0.1060391587103916,0.35568251913010773,0.7131229881055979,0.11582418856329456,0.8583468351137084,0.009346835113708235,0.10665644895833133,Temp,PCam,random_forest,2,10000,1000,9000
0,0.5922222222222222,0.6649044441289965,0.05348129068462402,0.05335555555555557,0.12597029407374238,0.037880995233528614,0.5905327539325582,0.3934463813135454,0.6000206660590324,0.007798443836810165,0.23618525714893066,Temp,PCam,1layer_NN,2,10000,1000,9000
1,0.5932222222222222,0.6649251997366565,0.05520695847362515,0.05345343915343915,0.12550505050505056,0.034216722764258176,0.5855744672015972,0.39934837786715377,0.5945185705547016,0.0012963483324792968,0.23617308038720447,Temp,PCam,1layer_NN,2,10000,1000,9000
2,0.5915555555555555,0.6648757749254789,0.05491591470258139,0.055166666666666656,0.335,0.03823923790853704,0.5909107795072,0.3927104730557447,0.6005997185466314,0.009044162991075855,0.2361742773037097,Temp,PCam,1layer_NN,2,10000,1000,9000
3,0.5918888888888889,0.6651382061429356,0.051579158249158256,0.048869312169312146,0.12379487948794882,0.040650589655154445,0.5932886883557882,0.39033710709591946,0.6029803980923163,0.011091509203427441,0.236309244374579,Temp,PCam,1layer_NN,2,10000,1000,9000
4,0.5928888888888889,0.6648345627545706,0.05407426487093153,0.052713227513227504,0.1350542005420054,0.034612365066913266,0.5866315012964792,0.39801845259467655,0.5957323730783451,0.00284348418945618,0.23613264012996876,Temp,PCam,1layer_NN,2,10000,1000,9000
5,0.5926666666666667,0.6651636499295015,0.05398718294051627,0.047214285714285695,0.10735522647287354,0.0406362545302725,0.5940295564346936,0.38992266398540915,0.6035405404657128,0.010873873799046002,0.23632233207494624,Temp,PCam,1layer_NN,2,10000,1000,9000
6,0.5934444444444444,0.6649165533447632,0.05241948372615039,0.05226269841269843,0.13622661593513619,0.034457724125479414,0.58623796008526,0.3987213162530069,0.5951637939827396,0.0017193495382951396,0.23616676571542272,Temp,PCam,1layer_NN,2,10000,1000,9000
7,0.593,0.6648385060918005,0.0557546689113356,0.05381640211640211,0.1343236714975845,0.033967538975958556,0.5857350491203236,0.39904749249889104,0.5947590019401293,0.0017590019401293455,0.23613133179281354,Temp,PCam,1layer_NN,2,10000,1000,9000
8,0.5911111111111111,0.6658863845527744,0.05661803591470257,0.056192063492063495,0.15232761137385414,0.04897431145293617,0.6038681548970267,0.37835075153040654,0.6143787568754774,0.02326764576436613,0.23670536640889425,Temp,PCam,1layer_NN,2,10000,1000,9000
9,0.593,0.6651261863105383,0.054020650953984305,0.0464793650793651,0.13368046985694043,0.028480050988872505,0.5780061122002325,0.40762564957467495,0.5865264774677124,0.0064735225322875845,0.23623713457492007,Temp,PCam,1layer_NN,2,10000,1000,9000
