,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,Method,Dataset,Model,n_classes,size,calib_size,test_size
2,0.7944444444444444,0.41619725882553626,0.043176588103254754,0.1623737373737374,0.3768936675597426,0.6843389110828562,0.1644521560529361,0.8044660077471989,0.010021563302754583,0.1375705535879518,Temp,PCam,mondrian_forest,2,10000,1000,9000
3,0.7952222222222223,0.41526341348747614,0.0418053086419753,0.13482768865121808,0.37228893104179406,0.6789893008892142,0.17022820169454525,0.7988948935567736,0.0036726713345512363,0.13701479925203733,Temp,PCam,mondrian_forest,2,10000,1000,9000
4,0.7957777777777778,0.4147330165928526,0.04104502805836139,0.1381890331890332,0.37329698904670683,0.6791517972743002,0.16979615504816026,0.7993556601039156,0.0035778823261377324,0.13676017691647824,Temp,PCam,mondrian_forest,2,10000,1000,9000
5,0.7935555555555556,0.4155035151682892,0.045675544332211014,0.15943256090314917,0.3752210029009669,0.6855311417993295,0.1622946626504438,0.8062898200904094,0.01273426453485385,0.13757608777231936,Temp,PCam,mondrian_forest,2,10000,1000,9000
6,0.7958888888888889,0.4143109052754976,0.041686745230078565,0.1505103271521182,0.3701080645827141,0.6770521145394369,0.17223098942315967,0.7970060174634281,0.0011171285745392168,0.13661234843401712,Temp,PCam,mondrian_forest,2,10000,1000,9000
7,0.7941111111111111,0.41484956957320634,0.04322451178451178,0.13603639131036394,0.37375479856695465,0.6773114376786373,0.1700797872431395,0.7984997616213109,0.004388650510199682,0.13697233523956096,Temp,PCam,mondrian_forest,2,10000,1000,9000
8,0.7942222222222223,0.41483776892405727,0.041926554433221075,0.14548394391677977,0.37633075026819907,0.6802760303550435,0.1671027887539614,0.8014911638004694,0.007268941578247118,0.13711741835918664,Temp,PCam,mondrian_forest,2,10000,1000,9000
9,0.7938888888888889,0.41553369597713896,0.04299545454545454,0.1717099567099567,0.37764924045426207,0.6828187677291452,0.1648797125743067,0.803729251977127,0.009840363088238102,0.13748462019091623,Temp,PCam,mondrian_forest,2,10000,1000,9000
0,0.8497777777777777,0.332979313203789,0.018861784511784514,0.08994949494949489,0.3538500146707763,0.7027014985355514,0.12143715734198683,0.85214456074095,0.002366782963172276,0.1048749386592117,Temp,PCam,random_forest,2,10000,1000,9000
1,0.8475555555555555,0.3388395886211966,0.021560347923681236,0.11019234902213626,0.35232846115853295,0.7159344319157215,0.11069054629710526,0.8628793948260056,0.01532383927045014,0.10665615147990379,Temp,PCam,random_forest,2,10000,1000,9000
2,0.8491111111111111,0.33929371631940725,0.02171842873176206,0.11534255599472987,0.3506952493104273,0.7185488778715986,0.1113191332732311,0.8630098399639554,0.013898728852844267,0.106635516344845,Temp,PCam,random_forest,2,10000,1000,9000
3,0.8478888888888889,0.3383716418814155,0.021681885521885498,0.09983405483405472,0.3493714439381838,0.7161903594197505,0.11139507077108605,0.8623787574434978,0.014489868554608945,0.10654280702404662,Temp,PCam,random_forest,2,10000,1000,9000
4,0.8487777777777777,0.33838040325888624,0.021592817059483724,0.12658177519879643,0.35363014020730776,0.7146170955871524,0.1142427719398567,0.8598770369161721,0.011099259138394366,0.10664362102462249,Temp,PCam,random_forest,2,10000,1000,9000
5,0.8494444444444444,0.3354056208196327,0.021374343434343458,0.11355699855699852,0.3542677918547892,0.7052232879185139,0.12130541034908625,0.8525775214456469,0.003133077001202425,0.1056676762320532,Temp,PCam,random_forest,2,10000,1000,9000
6,0.8488888888888889,0.3344399692941301,0.0222976992143659,0.0811616161616161,0.35509145056142183,0.6994435180529066,0.12466479487482778,0.8487560168564744,0.00013287203241460488,0.10534175541812418,Temp,PCam,random_forest,2,10000,1000,9000
7,0.8484444444444444,0.3353454926076715,0.021610437710437712,0.10403429903429895,0.3559231663245672,0.7022346760704344,0.12292156716973462,0.8505798901391088,0.0021354456946643258,0.10586867280637623,Temp,PCam,random_forest,2,10000,1000,9000
8,0.8477777777777777,0.3362229013496709,0.018316329966329977,0.0805555555555556,0.3550853246673545,0.7055485775716694,0.11914276074116126,0.8541713652020141,0.006393587424236333,0.10603448015359651,Temp,PCam,random_forest,2,10000,1000,9000
9,0.849,0.3381684334626354,0.020698911335578,0.1060391587103916,0.35568251913010773,0.7131229881055979,0.11582418856329459,0.8583468351137081,0.009346835113708207,0.10665644895833133,Temp,PCam,random_forest,2,10000,1000,9000
0,0.5922222222222222,0.6649044441289965,0.05348129068462402,0.12597029407374238,0.037880995233528614,0.5905327539325582,0.3934463813135453,0.6000206660590324,0.007798443836810248,0.2361852571489306,Temp,PCam,1layer_NN,2,10000,1000,9000
1,0.5932222222222222,0.6649251997366565,0.05520695847362515,0.12550505050505056,0.034216722764258176,0.5855744672015972,0.39934837786715366,0.5945185705547016,0.0012963483324793523,0.23617308038720447,Temp,PCam,1layer_NN,2,10000,1000,9000
2,0.5915555555555555,0.6648757749254791,0.05491591470258139,0.335,0.03823923790853703,0.5909107795072,0.3927104730557447,0.6005997185466314,0.009044162991075855,0.2361742773037097,Temp,PCam,1layer_NN,2,10000,1000,9000
3,0.5918888888888889,0.6651382061429356,0.051579158249158256,0.12379487948794882,0.040650589655154445,0.5932886883557882,0.39033710709591946,0.6029803980923163,0.011091509203427441,0.236309244374579,Temp,PCam,1layer_NN,2,10000,1000,9000
4,0.5928888888888889,0.6648345627545708,0.05407426487093153,0.1350542005420054,0.034612365066913266,0.5866315012964792,0.39801845259467655,0.5957323730783451,0.00284348418945618,0.23613264012996876,Temp,PCam,1layer_NN,2,10000,1000,9000
5,0.5926666666666667,0.6651636499295014,0.05398718294051627,0.10735522647287354,0.0406362545302725,0.5940295564346936,0.3899226639854091,0.6035405404657128,0.010873873799046058,0.23632233207494624,Temp,PCam,1layer_NN,2,10000,1000,9000
6,0.5934444444444444,0.6649165533447632,0.05241948372615039,0.13622661593513619,0.034457724125479414,0.58623796008526,0.3987213162530069,0.5951637939827396,0.0017193495382951396,0.23616676571542267,Temp,PCam,1layer_NN,2,10000,1000,9000
7,0.593,0.6648385060918005,0.0557546689113356,0.1343236714975845,0.033967538975958556,0.5857350491203236,0.3990474924988911,0.5947590019401293,0.0017590019401293178,0.23613133179281354,Temp,PCam,1layer_NN,2,10000,1000,9000
8,0.5911111111111111,0.6658863845527744,0.05661803591470257,0.15232761137385414,0.048974311452936174,0.6038681548970268,0.37835075153040654,0.6143787568754773,0.023267645764366185,0.23670536640889425,Temp,PCam,1layer_NN,2,10000,1000,9000
9,0.593,0.6651261863105383,0.054020650953984305,0.13368046985694043,0.028480050988872505,0.5780061122002325,0.40762564957467495,0.5865264774677124,0.0064735225322875845,0.23623713457492007,Temp,PCam,1layer_NN,2,10000,1000,9000
