,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
0,0.43633333333333335,2.270839697403134,0.03551343434343435,0.02108010582010582,0.29853535353535354,0.3124809194891883,0.29493538271722647,0.4051769388780618,0.42578637306114897,0.010546960272184325,0.02215433120727539,0.02996087074279785,Temp,CIFAR-100,alexnet,100,10000,1000,9000,True
1,0.4408888888888889,2.258686101206385,0.03514732884399552,0.025148227513227515,0.29853535353535354,0.31598799534342126,0.29494518971093125,0.40622494838013784,0.4266959554947798,0.014192933394108986,0.022397518157958984,0.02977752685546875,Temp,CIFAR-100,alexnet,100,10000,1000,9000,True
2,0.43877777777777777,2.264728692095255,0.03462903479236812,0.0199686507936508,0.13507575757575752,0.316426961119014,0.3019213250703683,0.3972450569725415,0.4339204314384293,0.004857346339348423,0.022539854049682617,0.03033280372619629,Temp,CIFAR-100,alexnet,100,10000,1000,9000,True
3,0.44,2.2587129809100324,0.04000141414141414,0.027608015873015854,0.2152020202020202,0.31162552531838394,0.28958493341915814,0.4133312774618864,0.4203018006314985,0.01969819936850145,0.022498607635498047,0.030077219009399414,Temp,CIFAR-100,alexnet,100,10000,1000,9000,True
4,0.43877777777777777,2.2633499813974205,0.036555028058361395,0.024007222222222197,0.2152020202020202,0.3119128821601948,0.29272141017562886,0.41034356210629813,0.4230099017821478,0.015767875995629982,0.021930694580078125,0.02941751480102539,Temp,CIFAR-100,alexnet,100,10000,1000,9000,True
5,0.43844444444444447,2.267829666937494,0.03580531986531986,0.02097462962962961,0.29853535353535354,0.3152477235146991,0.30464605507127773,0.39819401415206546,0.43493417583179855,0.0035102686126458615,0.021915197372436523,0.029917001724243164,Temp,CIFAR-100,alexnet,100,10000,1000,9000,True
6,0.4411111111111111,2.2611141076504424,0.036843367003367,0.025419788359788358,0.46520202020202017,0.31319153979280173,0.29319167188219936,0.40974272998540084,0.42423060794726913,0.01688050316384207,0.021987199783325195,0.02990126609802246,Temp,CIFAR-100,alexnet,100,10000,1000,9000,True
7,0.4361111111111111,2.2779099893692054,0.03526921436588103,0.01877719576719578,0.20530303030303032,0.32013384277493384,0.3157517291668458,0.38148333799368755,0.4477908804329465,0.011679769321835398,0.021800994873046875,0.029771804809570312,Temp,CIFAR-100,alexnet,100,10000,1000,9000,True
8,0.44177777777777777,2.251203294826353,0.04132699214365882,0.032904788359788335,0.2152020202020202,0.31026586307765747,0.2795501273503119,0.4216601093581798,0.4115488049999827,0.0302289727777951,0.022090435028076172,0.03323674201965332,Temp,CIFAR-100,alexnet,100,10000,1000,9000,True
9,0.43822222222222224,2.261842709926931,0.03350402918069585,0.02188907407407406,0.46520202020202017,0.3145466594278794,0.2946982203679317,0.4063750917317688,0.4256945378211296,0.012527684401092615,0.021693706512451172,0.029844284057617188,Temp,CIFAR-100,alexnet,100,10000,1000,9000,True
0,0.8235555555555556,0.702384565992304,0.04315850951825089,0.019688956305256588,0.21658645276292338,0.25408022921629536,0.5298333433586924,0.08440532832576066,0.8475292284114517,0.023973672855896147,0.020775556564331055,0.02619338035583496,Temp,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
1,0.826,0.6932838511581556,0.04220313848013994,0.020345517484316924,0.2755050505050505,0.2614846586185895,0.520738493755459,0.08904049453617882,0.8430610494265661,0.01706104942656618,0.020254135131835938,0.02650928497314453,Temp,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
2,0.8265555555555556,0.69737922566144,0.043529698863242115,0.01958687429833834,0.19692245030954708,0.2509115955618899,0.5312206710814624,0.08465761901009405,0.8487186044157858,0.022163048860230322,0.020499467849731445,0.026436567306518555,Temp,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
3,0.8268888888888889,0.6904038224683682,0.04129451189250518,0.019482893027375787,0.3088383838383838,0.2584116992878928,0.523713461145598,0.08903146921711032,0.8439303753945674,0.01704148650567852,0.020317792892456055,0.02626180648803711,Temp,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
4,0.8237777777777778,0.7023620421328525,0.043975340689721934,0.0201301137751025,0.24641414141414142,0.2527256770073991,0.5318784050046106,0.08448172864106451,0.84791240157694,0.024134623799162203,0.020526885986328125,0.026485204696655273,Temp,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
5,0.8273333333333334,0.6924890834620528,0.04014110240847933,0.019285917542666765,0.2637205387205387,0.2657724984173395,0.5127880937917009,0.09207624475056397,0.8396969977044004,0.012363664371067076,0.020780086517333984,0.026282310485839844,Temp,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
6,0.8258888888888889,0.6963559348117176,0.041175550114017884,0.026558502079761424,0.26722222222222225,0.2914429317074931,0.4809400992348227,0.10487166647569757,0.8230135598430119,0.0028753290458769787,0.020696401596069336,0.026623010635375977,Temp,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
7,0.8267777777777777,0.6925875102615472,0.04477511951908875,0.020697624333544763,0.26401079763148727,0.2610092938260702,0.5200603714202434,0.08998881959334512,0.8424630347166754,0.01568525693889765,0.020524263381958008,0.026668310165405273,Temp,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
8,0.8275555555555556,0.6872257724128745,0.04114175094124041,0.023888195426531523,0.24136363636363634,0.2772771315254313,0.498023194398782,0.09793001704520468,0.8323943589726918,0.004838803417136106,0.020489215850830078,0.026226282119750977,Temp,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
