,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size
9,0.9331111111111111,0.25738218101237936,0.07381973063973059,0.07678677248677251,0.8320707070707071,0.1454541766365068,0.5183248126823641,0.11301652784076695,0.862324304047558,0.07078680706355307,4.76837158203125e-07,0.0001666545867919922,Uncal,MNIST,XGBoost,10,10000,1000,9000
0,0.9144444444444444,0.4891074271245835,0.21928093153759817,0.22248015873015875,0.4463636363636363,0.23244743302320955,0.38493519618146516,0.2750335483480879,0.6958748886838849,0.21856955576055942,7.152557373046875e-07,0.00018095970153808594,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
1,0.9161111111111111,0.4836298154450575,0.21981818181818175,0.2230092592592592,0.4463636363636363,0.22996208966788614,0.3830723337615338,0.27430778138647083,0.6969502171620562,0.21916089394905486,9.5367431640625e-07,0.0001251697540283203,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
2,0.9156666666666666,0.48539764731057644,0.21911203142536473,0.22225396825396826,0.4554216073781291,0.22953484792190715,0.3856683175619755,0.27409005777182893,0.6972162318813219,0.2184504347853447,4.76837158203125e-07,0.00011491775512695312,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
3,0.9144444444444444,0.48535664519662897,0.21773809203142533,0.22093253968253967,0.4519606512890094,0.23109837894859536,0.38495898250226046,0.27321637717535685,0.6975386258192838,0.21690581862516067,4.76837158203125e-07,0.00014352798461914062,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
4,0.9164444444444444,0.48348121934341554,0.21929176206509537,0.22262169312169308,0.4329020979020979,0.2296352968318889,0.38467811129555435,0.2737598359104898,0.6977007570116152,0.21874368743282918,4.76837158203125e-07,0.00011324882507324219,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
5,0.9148888888888889,0.4873720739680173,0.21880308641975305,0.22199206349206346,0.4307386363636363,0.23062372844383122,0.3850861911900516,0.27418828771930537,0.6968121845967578,0.2180767042921312,4.76837158203125e-07,0.00015306472778320312,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
6,0.9157777777777778,0.4838327514898167,0.21899539842873175,0.22211375661375662,0.4519606512890094,0.23139734055469605,0.3837735279484726,0.2736954988121511,0.6974557814416882,0.21832199633608973,9.5367431640625e-07,0.00011301040649414062,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
7,0.9136666666666666,0.48702425885444667,0.21745475869809203,0.22058465608465608,0.43901069518716573,0.23120467992299312,0.3856503975269625,0.273548137556325,0.6970293359725321,0.2166373306941345,4.76837158203125e-07,0.000125885009765625,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
8,0.9144444444444444,0.4852025138024484,0.218857721661055,0.22203703703703703,0.4653030303030302,0.2311790013248667,0.38625968925437465,0.2747519065865645,0.6962457521687159,0.21819869227572858,4.76837158203125e-07,0.00018072128295898438,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
9,0.9156666666666666,0.485211659350467,0.21883797979797978,0.22217460317460322,0.44233137829912017,0.23028027492645742,0.3849506388495396,0.2737808891278098,0.6974388030649467,0.21822786360171997,2.384185791015625e-07,0.00012373924255371094,Uncal,MNIST,mondrian_forest,10,10000,1000,9000
0,0.9652222222222222,0.25418704980649315,0.14340608305274966,0.14971878306878306,0.4917424242424242,0.17802725961168375,0.40150159744408953,0.16148727984344424,0.8233144444444445,0.14190777777777777,7.152557373046875e-07,0.00018477439880371094,Uncal,MNIST,random_forest,10,10000,1000,9000
1,0.9655555555555555,0.255389724582198,0.14441334455667787,0.15062751322751322,0.43247474747474746,0.1790229882820389,0.4053548387096775,0.1624131185270426,0.8226988888888889,0.14285666666666666,7.152557373046875e-07,0.0001289844512939453,Uncal,MNIST,random_forest,10,10000,1000,9000
2,0.9667777777777777,0.25227055684674654,0.1445847025813692,0.15087830687830692,0.42752525252525253,0.17712449059497692,0.4038127090301003,0.16192621537754281,0.8236466666666669,0.1431311111111111,4.76837158203125e-07,0.00011610984802246094,Uncal,MNIST,random_forest,10,10000,1000,9000
3,0.9657777777777777,0.25499561657226033,0.14425095398428728,0.1506058201058201,0.45371657754010686,0.1792923691048739,0.4043181818181818,0.16218591808559596,0.8229788888888888,0.14279888888888886,4.76837158203125e-07,0.00011563301086425781,Uncal,MNIST,random_forest,10,10000,1000,9000
4,0.9661111111111111,0.2537375229080941,0.14427962962962956,0.15054232804232803,0.45707792207792197,0.17836051319221416,0.40252459016393444,0.16194939620471535,0.8232911111111111,0.14282,4.76837158203125e-07,0.00012254714965820312,Uncal,MNIST,random_forest,10,10000,1000,9000
5,0.9654444444444444,0.25502820067792203,0.144555544332211,0.15086111111111108,0.4463636363636363,0.1796690199170126,0.4010610932475885,0.16261825296351706,0.8223044444444445,0.14313999999999996,4.76837158203125e-07,0.00011682510375976562,Uncal,MNIST,random_forest,10,10000,1000,9000
6,0.9672222222222222,0.25351272296910876,0.14549597081930413,0.1519642857142857,0.5046969696969696,0.17842633312556752,0.40471186440677964,0.16274095347501435,0.823081111111111,0.1441411111111111,4.76837158203125e-07,0.00011324882507324219,Uncal,MNIST,random_forest,10,10000,1000,9000
7,0.9653333333333334,0.2528275585839493,0.14304481481481476,0.14901719576719577,0.4285064935064934,0.17882436720068423,0.4010897435897436,0.1607412523020258,0.824068888888889,0.14126444444444447,4.76837158203125e-07,0.00011324882507324219,Uncal,MNIST,random_forest,10,10000,1000,9000
8,0.9655555555555555,0.25402976478477424,0.1433791806958473,0.14946428571428572,0.48045454545454536,0.17779224303386248,0.4081290322580646,0.16144073647871118,0.8237333333333333,0.1418222222222222,4.76837158203125e-07,0.00011324882507324219,Uncal,MNIST,random_forest,10,10000,1000,9000
9,0.9647777777777777,0.25650775496015066,0.14378007856341188,0.15005132275132277,0.4463636363636363,0.18038954793178513,0.4026498422712934,0.16211447656339975,0.8225555555555556,0.1422222222222222,4.76837158203125e-07,0.00011348724365234375,Uncal,MNIST,random_forest,10,10000,1000,9000
0,0.9751111111111112,0.13050619054653043,0.01855839483691786,0.010267431725206966,0.7522727272727273,0.011735959842935257,0.8497180986009384,0.0044622194999344245,0.9919084906394651,0.01679737952835393,9.5367431640625e-07,0.000186920166015625,Uncal,MNIST,1layer_NN,10,10000,1000,9000
1,0.9762222222222222,0.12310326444230986,0.01667406679550249,0.012714028249666927,0.7522727272727273,0.011288204823298635,0.8415629138204445,0.004167080066732656,0.9921647220101402,0.015942499787918007,4.76837158203125e-07,0.00012922286987304688,Uncal,MNIST,1layer_NN,10,10000,1000,9000
2,0.9754444444444444,0.12455719208517378,0.018312754608095883,0.01164523474753234,0.7522727272727273,0.011603617159612547,0.8499620802314661,0.004420588985951705,0.9920036965581649,0.01655925211372044,7.152557373046875e-07,0.00011873245239257812,Uncal,MNIST,1layer_NN,10,10000,1000,9000
3,0.9763333333333334,0.12344471762998652,0.017504278960013955,0.012226605377055767,0.7522727272727273,0.011547098528940295,0.8424482264974524,0.004256105739995817,0.9921158967896239,0.01578256345629041,4.76837158203125e-07,0.0001163482666015625,Uncal,MNIST,1layer_NN,10,10000,1000,9000
4,0.9764444444444444,0.12346204813813999,0.01757805088181502,0.011977716843109856,0.7522727272727273,0.010519860228983957,0.8511134120547675,0.004009123246776518,0.992578207584771,0.016133763140326517,4.76837158203125e-07,0.00011920928955078125,Uncal,MNIST,1layer_NN,10,10000,1000,9000
5,0.9753333333333334,0.12750438696812655,0.01771912016380326,0.011265895704807204,0.7522727272727273,0.011944288375530939,0.8465637842123116,0.00450750907818993,0.9918189161563091,0.01648558282297573,4.76837158203125e-07,0.00011587142944335938,Uncal,MNIST,1layer_NN,10,10000,1000,9000
6,0.9757777777777777,0.1219949063574373,0.017180485398051316,0.01223951652419895,0.7522727272727273,0.011653080659966024,0.8439357634014324,0.004328529203019167,0.9919960947733998,0.01621831699562202,7.152557373046875e-07,0.00012087821960449219,Uncal,MNIST,1layer_NN,10,10000,1000,9000
7,0.976,0.12758967220815592,0.01779973708433775,0.01090885586411255,0.7612626262626263,0.011132288411017773,0.8491800926958873,0.00419227259883969,0.9922886641682338,0.01628866416823378,4.76837158203125e-07,0.00011730194091796875,Uncal,MNIST,1layer_NN,10,10000,1000,9000
8,0.9756666666666667,0.1274912720243599,0.01788316992721709,0.011582880638054339,0.7522727272727273,0.011246100747511962,0.8492011792196988,0.004296662881080322,0.9921384512767054,0.016471784610038624,7.152557373046875e-07,0.00011396408081054688,Uncal,MNIST,1layer_NN,10,10000,1000,9000
9,0.9768888888888889,0.11969637224803867,0.01692717376419197,0.01217529630766163,0.7522727272727273,0.011197262920795014,0.8469507323290879,0.004297625344569497,0.9922645589216661,0.015375670032777226,4.76837158203125e-07,0.00011754035949707031,Uncal,MNIST,1layer_NN,10,10000,1000,9000
