,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
9,0.4604,15.121695409258425,0.09199005757575754,0.0947199404761905,0.527969696969697,0.6514989288074223,0.2736678520444094,0.15894863485921132,0.5348912214739824,0.07449122147398246,8.358161687850952,3.1119651794433594,Platt,ImageNet,resnet50,1000,50000,1000,10000,False
0,0.4814,14.752922287596549,0.09171929090909091,0.08608504523809529,0.5687819370172311,0.6663786723568849,0.2815407018198383,0.12733770651363768,0.566106636048103,0.08470663604810297,8.407798767089844,3.1040923595428467,Platt,ImageNet,resnet152,1000,50000,1000,10000,False
1,0.4778,14.954230547531532,0.09517043737373737,0.08523387857142863,0.5777323232323233,0.6882799698092297,0.2748055008036365,0.13039416989297548,0.5590010981447953,0.08120109814479531,8.267131567001343,3.085198163986206,Platt,ImageNet,resnet152,1000,50000,1000,10000,False
2,0.4735,14.84529698570026,0.08924281616161614,0.08374590714285719,0.5684304584304585,0.6706377792428362,0.2661790527078064,0.13714439828993544,0.5487053986603757,0.07520539866037564,8.39640760421753,3.1174867153167725,Platt,ImageNet,resnet152,1000,50000,1000,10000,False
3,0.498,14.291143781908698,0.08349481919191916,0.07793016904761907,0.552030303030303,0.6686422728416056,0.2737594571780106,0.13210406167216243,0.5696394247906245,0.07163942479062443,8.539895296096802,3.1513478755950928,Platt,ImageNet,resnet152,1000,50000,1000,10000,False
4,0.4725,15.084557767270569,0.08531376767676765,0.08622082142857146,0.5124848484848485,0.6581512125341797,0.2702424358329926,0.13820750939607085,0.5497498367122601,0.07724983671226016,8.148787021636963,3.030930280685425,Platt,ImageNet,resnet152,1000,50000,1000,10000,False
5,0.4864,14.464972040589275,0.09525565959595961,0.08855139761904768,0.5058904428904428,0.6537221012941228,0.2919527534233759,0.12918164035069052,0.57351298429167,0.08711298429167,8.486284255981445,3.1351587772369385,Platt,ImageNet,resnet152,1000,50000,1000,10000,False
6,0.4862,14.67897301835696,0.07571222525252523,0.07610376904761906,0.4608686868686868,0.6694426420316206,0.2589702611892464,0.14043549716714496,0.5509791814763689,0.06477918147636891,8.379485845565796,3.0879366397857666,Platt,ImageNet,resnet152,1000,50000,1000,10000,False
7,0.4844,14.706626013582232,0.0860152222222222,0.08231835238095243,0.622788227098572,0.6670434747847386,0.26611104197744057,0.13768473585626717,0.5549123671947925,0.07051236719479256,8.299267053604126,3.051741123199463,Platt,ImageNet,resnet152,1000,50000,1000,10000,False
8,0.4851,14.516736311958587,0.09547337171717168,0.0875386523809524,0.6202525252525253,0.6724742375999488,0.2874620761113175,0.12186989158820333,0.5739951385802801,0.08889513858027996,8.397653102874756,3.104844331741333,Platt,ImageNet,resnet152,1000,50000,1000,10000,False
9,0.4752,14.834558253434537,0.08188850101010098,0.08422033571428578,0.7142828282828283,0.6458734436844099,0.2727752724148141,0.13812401587993633,0.5527159306171486,0.07751593061714868,8.283974409103394,3.0490164756774902,Platt,ImageNet,resnet152,1000,50000,1000,10000,False
0,0.4744,14.418874505931974,0.10519689292929288,0.10253993333333335,0.5634343434343434,0.6472648000201836,0.30873872751867276,0.13976394073901144,0.5703690616972275,0.0959690616972274,8.46120285987854,3.1351563930511475,Platt,ImageNet,densenet121,1000,50000,1000,10000,False
1,0.458,14.811780356144052,0.10380670808080804,0.0976616952380953,0.4383718541345659,0.6343846477902287,0.2938331993421614,0.1459464902330542,0.5504141015167127,0.09241410151671267,8.309994220733643,3.0538151264190674,Platt,ImageNet,densenet121,1000,50000,1000,10000,False
2,0.4495,15.007897116460596,0.08569666060606061,0.08865741428571432,0.5166007130124777,0.6087069731192443,0.2745543548986777,0.18540453511877003,0.5173028338358349,0.06780283383583494,8.320618391036987,3.0640182495117188,Platt,ImageNet,densenet121,1000,50000,1000,10000,False
3,0.4444,15.411995038154243,0.09121604141414139,0.09992573809523815,0.5024963924963926,0.6357404080950692,0.2789295645709775,0.16411220316501446,0.5264418029891027,0.08204180298910269,8.2379891872406,3.099543809890747,Platt,ImageNet,densenet121,1000,50000,1000,10000,False
4,0.4601,14.686505014155683,0.09549530202020201,0.09952470714285719,0.5253737373737374,0.62619183900806,0.29399184469330364,0.1608856990180853,0.5448026868316936,0.08470268683169362,8.581889867782593,3.1788413524627686,Platt,ImageNet,densenet121,1000,50000,1000,10000,False
5,0.4714,14.528247976925728,0.09423778585858583,0.09272392380952384,0.6088888888888889,0.6447806783945962,0.28485434370648827,0.15942483798001597,0.5468211374594701,0.07542113745947017,8.478965282440186,3.1436197757720947,Platt,ImageNet,densenet121,1000,50000,1000,10000,False
6,0.4658,14.81066123394511,0.0889516838383838,0.0925922404761905,0.601653633105246,0.6081044913909812,0.28974945438377336,0.1648650575083604,0.5437900147444175,0.07799001474441747,8.503098964691162,3.1418709754943848,Platt,ImageNet,densenet121,1000,50000,1000,10000,False
7,0.458,14.838614542640583,0.09140336969696965,0.0954646285714286,0.5486161616161617,0.6191282166620662,0.28952539056440557,0.16731802760320258,0.538291105043641,0.08029110504364104,8.449928045272827,3.137336015701294,Platt,ImageNet,densenet121,1000,50000,1000,10000,False
8,0.4645,14.865505921319906,0.09547180808080807,0.09356129047619051,0.4830707070707071,0.6385079212280915,0.29098446366474773,0.1510596677062551,0.5501549646429169,0.08565496464291691,8.34401559829712,3.1037347316741943,Platt,ImageNet,densenet121,1000,50000,1000,10000,False
9,0.4671,14.569690505992977,0.09709616666666665,0.09645630238095242,0.515962962962963,0.6320460206506793,0.2952340363330989,0.15187843005605875,0.5534878032827235,0.08638780328272333,8.49906325340271,3.1744165420532227,Platt,ImageNet,densenet121,1000,50000,1000,10000,False
0,0.4831,14.58063574727166,0.08698211919191917,0.07769105952380956,0.5854141414141414,0.6788062861225871,0.2692652919734955,0.13477761781499045,0.557172162254678,0.07407216225467796,8.347862005233765,3.069622278213501,Platt,ImageNet,densenet201,1000,50000,1000,10000,False
1,0.4727,14.84853018833233,0.09067903838383837,0.08734314761904768,0.5454545454545454,0.6733033010268351,0.2791977383504293,0.13431472081112816,0.556430398904761,0.0837303989047611,8.37260389328003,3.08746600151062,Platt,ImageNet,densenet201,1000,50000,1000,10000,False
2,0.4714,14.85847217238854,0.10067271010101007,0.09502068333333337,0.6626512493354599,0.6721781926677409,0.28845582421967036,0.1293743407863661,0.5628906844358247,0.09149068443582475,8.408650875091553,3.107466459274292,Platt,ImageNet,densenet201,1000,50000,1000,10000,False
3,0.4627,15.178661205866462,0.07936127171717171,0.08273000952380954,0.6185454545454546,0.636826015204448,0.2641498212577253,0.15842757149863046,0.5313232616293594,0.06862326162935947,8.223156929016113,3.061509132385254,Platt,ImageNet,densenet201,1000,50000,1000,10000,False
4,0.4782,14.75897980792273,0.1052599202020202,0.09661147142857149,0.5854141414141414,0.6641394498555627,0.30248184786398735,0.12622404871541798,0.5756746881197158,0.09747468811971573,8.314051866531372,3.087419271469116,Platt,ImageNet,densenet201,1000,50000,1000,10000,False
5,0.4675,14.991044099474728,0.09872192323232319,0.09432031428571432,0.48950793650793656,0.6665064687745531,0.28607194484944826,0.13954051292837902,0.554598120838314,0.08709812083831399,8.335231304168701,3.085421323776245,Platt,ImageNet,densenet201,1000,50000,1000,10000,False
6,0.4727,15.097268092837075,0.08086891515151512,0.0810955047619048,0.48222043969102785,0.6522733762649641,0.26708756235041514,0.14424436011535682,0.5453509626008447,0.07265096260084475,8.230464458465576,3.074500560760498,Platt,ImageNet,densenet201,1000,50000,1000,10000,False
7,0.4824,14.46572241152214,0.07975352929292927,0.07659563571428574,0.4525454545454546,0.6479231958806715,0.26452477033321586,0.15783972430746995,0.543176138118549,0.06077613811854904,8.457925081253052,3.110158681869507,Platt,ImageNet,densenet201,1000,50000,1000,10000,False
8,0.4647,14.810711675637004,0.10142156969696967,0.09847663333333338,0.5320441254651782,0.6608458242330979,0.2907922190817647,0.1415417991157409,0.5545866008253839,0.08988660082538384,8.35818076133728,3.0883781909942627,Platt,ImageNet,densenet201,1000,50000,1000,10000,False
9,0.4838,14.24762103813891,0.07432015757575755,0.0774615071428572,0.48950793650793656,0.6452435161158692,0.2673131719305764,0.15381877870452304,0.5473695342133154,0.06356953421331529,8.480427980422974,3.1338818073272705,Platt,ImageNet,densenet201,1000,50000,1000,10000,False
0,0.4947,14.550329341436885,0.08558926060606056,0.0706002642857143,0.5754242424242424,0.708877187095095,0.25571413267073106,0.11389205167073425,0.5675699532770082,0.0728699532770082,8.375238418579102,3.080770254135132,Platt,ImageNet,inceptionv4,1000,50000,1000,10000,False
1,0.4993,14.402314358702005,0.09048515151515148,0.0735157333333334,0.6141616161616161,0.6791068098180291,0.27637611235995324,0.10926049832124327,0.5831277526468319,0.08382775264683179,8.399905920028687,3.088489294052124,Platt,ImageNet,inceptionv4,1000,50000,1000,10000,False
2,0.5007,14.326394625241601,0.06675266767676764,0.06497944047619053,0.5303434343434343,0.6499382518015976,0.25077581113313857,0.14455665756845273,0.5535328440542518,0.05283284405425179,8.41872239112854,3.110616445541382,Platt,ImageNet,inceptionv4,1000,50000,1000,10000,False
3,0.5089,14.144614819215418,0.07915344646464643,0.06899896428571431,0.5654343434343434,0.6781762367008175,0.27061915438024786,0.11843014716727532,0.5815319648227132,0.07263196482271331,8.533386945724487,3.1404976844787598,Platt,ImageNet,inceptionv4,1000,50000,1000,10000,False
4,0.4643,15.650403898210714,0.08798719696969697,0.08256173095238102,0.572979797979798,0.687558492564434,0.2592326250400255,0.11571813687041338,0.5494429862850088,0.08514298628500871,8.011527299880981,2.9741737842559814,Platt,ImageNet,inceptionv4,1000,50000,1000,10000,False
5,0.5002,14.305668139749379,0.09480902424242423,0.08318310476190482,0.5754242424242424,0.6696776831765459,0.289981345385177,0.10922051833223304,0.5905005731537285,0.09030057315372852,8.417476892471313,3.0973644256591797,Platt,ImageNet,inceptionv4,1000,50000,1000,10000,False
6,0.4903,14.772396117263037,0.08791112626262627,0.07666673571428573,0.46053613053613046,0.6896328551064205,0.2653328397298122,0.12657382750180463,0.5634810007861505,0.07318100078615047,8.255452871322632,3.0494203567504883,Platt,ImageNet,inceptionv4,1000,50000,1000,10000,False
7,0.5029,14.3454716922056,0.09399626666666666,0.08234517380952382,0.5284675324675325,0.7108118789978336,0.2682826326701173,0.1001816186709057,0.5858819606707167,0.08298196067071684,8.22378921508789,3.0857059955596924,Platt,ImageNet,inceptionv4,1000,50000,1000,10000,False
8,0.4996,14.64232368134812,0.07617169090909087,0.06909708333333338,0.6853131313131313,0.6959026181155332,0.255330347449142,0.11793980272742925,0.5684445804209272,0.06884458042092699,8.307518005371094,3.061816930770874,Platt,ImageNet,inceptionv4,1000,50000,1000,10000,False
9,0.4973,14.759400752456035,0.10212969191919191,0.11469979047619049,0.7452525252525253,0.7032508821362957,0.2870513043951014,0.09444927025822024,0.5946310686200045,0.09733106862000453,8.317546606063843,3.0636229515075684,Platt,ImageNet,inceptionv4,1000,50000,1000,10000,False
0,0.4831,15.152342798723103,0.07673576565656562,0.07019875000000002,0.6475852644087938,0.695178249856795,0.24969740474777358,0.12350198264446285,0.5525047806985841,0.06940478069858416,8.207860231399536,3.0378851890563965,Platt,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False
1,0.4876,14.697111641894855,0.09261061111111112,0.08055047380952385,0.7552424242424243,0.6680727304194946,0.2775197100864229,0.12377598071863856,0.5694479312498749,0.08184793124987491,8.357307195663452,3.092864990234375,Platt,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False
2,0.5013,13.867821314906877,0.08678898585858583,0.07722956904761907,0.6286363636363637,0.6706040364872962,0.2780945262582374,0.12506992722355464,0.577288185727815,0.07598818572781504,8.532622337341309,3.166395664215088,Platt,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False
3,0.4784,14.620755846155753,0.07109714646464647,0.08002837857142862,0.5576060606060607,0.6352473338047634,0.2662017699446871,0.15490094275302038,0.5431462321901038,0.06474623219010385,8.374448776245117,3.106628894805908,Platt,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False
4,0.4878,14.715866783504698,0.08230969696969694,0.07472216190476193,0.5085555555555556,0.6885959243261449,0.2620100830637239,0.12119644714792455,0.5628819376264818,0.07508193762648178,8.320412397384644,3.085878610610962,Platt,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False
5,0.4745,14.961162139525367,0.09009289898989897,0.08034634761904763,0.5503232323232323,0.6761346215528942,0.2656354235718917,0.13164322193532318,0.5516267062787181,0.07712670627871826,8.158806800842285,3.030329942703247,Platt,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False
6,0.4977,14.154032424795156,0.09465749797979794,0.08194604761904764,0.607337586390218,0.6822701588033272,0.2827565240114734,0.1148189095550602,0.5825832307254097,0.0848832307254096,8.391403675079346,3.0885117053985596,Platt,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False
7,0.4903,14.628339814713513,0.09626814343434341,0.08476185714285718,0.5978989898989898,0.683817100986441,0.28325603593021614,0.11432053931218107,0.5786242410888687,0.0883242410888688,8.329530000686646,3.0752792358398438,Platt,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False
8,0.4745,15.028456320997034,0.09223972828282825,0.08139371428571433,0.5659124579124579,0.6946997477830723,0.265638253777882,0.1285214546050194,0.5531094721501953,0.07860947215019531,8.284280061721802,3.0634663105010986,Platt,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False
9,0.4742,14.93073181986921,0.106230901010101,0.09019775238095241,0.5837924068268895,0.701789474193844,0.28227614543220614,0.10972064048630048,0.5705912695496504,0.0963912695496503,8.292307138442993,3.0809624195098877,Platt,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False
0,0.4973,14.310360629717849,0.09807065858585857,0.07875113095238101,0.6287213309566251,0.6779302766278046,0.28344721698392705,0.1036245626112381,0.5882564209912514,0.09095642099125138,8.391856670379639,3.083003520965576,Platt,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False
1,0.4976,14.605057008391855,0.09383222222222222,0.07480080238095241,0.6552424242424243,0.7085162537526302,0.2699752036503736,0.1103419240561753,0.5783294009035949,0.08072940090359484,8.332022905349731,3.077343225479126,Platt,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False
2,0.5113,13.837708967468812,0.10411983333333333,0.10506202857142857,0.5469494949494949,0.6663917241561069,0.2986827805623974,0.1013134733226067,0.6054646959509948,0.09416469595099479,8.622609376907349,3.136479139328003,Platt,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False
3,0.4768,15.18495175322501,0.08143468585858583,0.06991713333333338,0.6153838383838384,0.684058070500872,0.24732855762135933,0.12741944119354848,0.5454487117864113,0.06864871178641128,8.177036046981812,3.0091044902801514,Platt,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False
4,0.5022,14.368385555995568,0.08130211919191918,0.06919776904761907,0.49250505050505056,0.6763669342930069,0.26447948868675064,0.12456008543400462,0.5713038145633073,0.06910381456330736,8.389948606491089,3.0849905014038086,Platt,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False
5,0.5111,13.99049588710675,0.06724838787878788,0.0626890714285715,0.5134848484848484,0.6689499502006313,0.2543307246594965,0.1281986222598848,0.5699199754490007,0.058819975449000736,8.59764575958252,3.137369394302368,Platt,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False
6,0.5098,14.114727726742567,0.07742313737373736,0.06490110238095244,0.5752222222222223,0.6912740970961347,0.2593078591359667,0.11850070362349695,0.5765010538411921,0.06670105384119214,8.51437258720398,3.127018690109253,Platt,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False
7,0.5041,14.238871233400111,0.08838836565656566,0.0728707761904762,0.607337586390218,0.6777991295009202,0.2773727506380696,0.11454523251035117,0.5839068953329507,0.07980689533295068,8.400806903839111,3.0922231674194336,Platt,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False
8,0.482,15.050236295655404,0.07481377777777776,0.06822805476190477,0.5902828282828283,0.6822198488913918,0.24947204662620417,0.1201306441816601,0.5533235496568135,0.07132354965681359,8.142362833023071,2.98305082321167,Platt,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False
9,0.5025,14.111356706825799,0.08604573232323229,0.07616334047619053,0.7342626262626263,0.6713980796115407,0.278288987608755,0.121943444057081,0.5796721906966724,0.07717219069667243,8.485942125320435,3.1187891960144043,Platt,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False
0,0.4832,15.095276050885545,0.08170195858585858,0.07421662380952386,0.6543434343434343,0.7065610486550798,0.24480792617146696,0.11644355728924422,0.5534512093632513,0.0702512093632513,8.347243785858154,3.0545802116394043,Platt,ImageNet,polynet,1000,50000,1000,10000,False
1,0.5109,13.995211208981052,0.07437774343434339,0.06764825476190478,0.5116322043969102,0.6481981188617376,0.2677716919788544,0.12234926494882871,0.5793588950845011,0.06845889508450109,8.499013900756836,3.119950771331787,Platt,ImageNet,polynet,1000,50000,1000,10000,False
2,0.5049,14.385972372309107,0.08954727676767678,0.07360164285714287,0.6453535353535353,0.6842139705312297,0.2687404417160414,0.10688353362671012,0.5839878965654861,0.07908789656548613,8.32095742225647,3.103426933288574,Platt,ImageNet,polynet,1000,50000,1000,10000,False
3,0.4968,14.73210018935813,0.0856887838383838,0.06770418095238101,0.7052929292929293,0.6959245910441711,0.2538130705188514,0.1048941604415443,0.5724073181777268,0.07560731817772681,8.162460565567017,3.0087673664093018,Platt,ImageNet,polynet,1000,50000,1000,10000,False
4,0.4953,14.849791999206948,0.08335839595959595,0.07553953571428575,0.6353636363636364,0.6895332256012306,0.2625574553829388,0.11355382622504052,0.5715695376025067,0.07626953760250661,8.235126495361328,3.027730703353882,Platt,ImageNet,polynet,1000,50000,1000,10000,False
5,0.5078,14.171662509562319,0.0823723,0.07634769285714292,0.625171717171717,0.6802339616465013,0.27040759034508877,0.11352656668484717,0.5832458254052872,0.0754458254052873,8.424987554550171,3.1090383529663086,Platt,ImageNet,polynet,1000,50000,1000,10000,False
6,0.5002,14.490850482897228,0.07803460202020203,0.06634262142857149,0.5687819370172311,0.7052614955096135,0.25096885785609807,0.11255618203725859,0.5693336329014411,0.06913363290144106,8.41899585723877,3.092421531677246,Platt,ImageNet,polynet,1000,50000,1000,10000,False
7,0.4924,14.91058492837381,0.07503564949494947,0.07304668809523812,0.5854141414141414,0.6963516620758641,0.2454184067052175,0.12867768187754908,0.5536134926870633,0.06121349268706325,8.272513151168823,3.027697801589966,Platt,ImageNet,polynet,1000,50000,1000,10000,False
8,0.4931,15.005663576399535,0.07788713131313131,0.06685074523809528,0.6653333333333333,0.7084114894904354,0.24309532157942582,0.11559063192688111,0.5593272779054659,0.06622727790546587,8.247229814529419,3.0592987537384033,Platt,ImageNet,polynet,1000,50000,1000,10000,False
9,0.5023,14.145096509300105,0.07776262424242421,0.07325954047619049,0.5707575757575757,0.6706601530277059,0.2623890140794323,0.12267490535154063,0.5712714073492545,0.06897140734925461,8.522706270217896,3.1374258995056152,Platt,ImageNet,polynet,1000,50000,1000,10000,False
0,0.498,14.564119539331669,0.07681951212121212,0.0635464952380953,0.6253737373737374,0.7054320625898776,0.24530473467622238,0.11543075264867081,0.5636584619884255,0.06565846198842558,8.245196104049683,3.0297203063964844,Platt,ImageNet,senet154,1000,50000,1000,10000,False
1,0.516,13.865130800453356,0.07585253636363634,0.06573192619047624,0.6253737373737374,0.6868280792285292,0.2631500506647284,0.11703663658790095,0.5829737200423717,0.06697372004237168,8.562893867492676,3.14216685295105,Platt,ImageNet,senet154,1000,50000,1000,10000,False
2,0.5071,14.338118474020616,0.0984598828282828,0.08166341190476191,0.6243737373737374,0.6903052453618354,0.28938396207370093,0.09631160375224036,0.6008977406433662,0.0937977406433661,8.35067367553711,3.0832431316375732,Platt,ImageNet,senet154,1000,50000,1000,10000,False
