,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.7581111111111111,0.4807799265549057,0.039183591470258135,0.022279629629629632,0.19622655122655125,0.32308128021463617,0.6740807169337445,0.20609768761613062,0.7649187997955448,0.006807688684433655,0.15966988947514973,0.00023651123046875,0.0036699771881103516,Platt,PCam,AdaBoost,2,10000,1000,9000
1,0.7571111111111111,0.48159814212748675,0.038475813692480376,0.02056904761904762,0.1894366744366744,0.32596216294583136,0.6705639260574762,0.20962805858627928,0.7612719056838596,0.004160794572748483,0.16021763954305293,0.00029349327087402344,0.0037581920623779297,Platt,PCam,AdaBoost,2,10000,1000,9000
2,0.7593333333333333,0.4806140268714975,0.04132533108866443,0.023537301587301582,0.1677358087921469,0.30874936047274454,0.6628238933380172,0.22027786238503275,0.7515886268256481,0.007744706507685384,0.15937546858583163,0.00022792816162109375,0.003606081008911133,Platt,PCam,AdaBoost,2,10000,1000,9000
3,0.7608888888888888,0.48028927014921696,0.04335512906846241,0.02885132275132273,0.16351208716377252,0.30642625751546815,0.6601313995888176,0.2236997880127983,0.7485229581781658,0.012365930710722978,0.15896860945697464,0.00024771690368652344,0.0035648345947265625,Platt,PCam,AdaBoost,2,10000,1000,9000
4,0.7615555555555555,0.4810723290866009,0.040826127946127944,0.0203415343915344,0.15060606060606058,0.3233613609366789,0.6835194441501256,0.20091321976853163,0.7715303909836281,0.009974835428072648,0.15992458554788958,0.00022864341735839844,0.0037000179290771484,Platt,PCam,AdaBoost,2,10000,1000,9000
5,0.7614444444444445,0.4834763173351853,0.04242420875420876,0.025296296296296292,0.1759008113926147,0.32208314907164515,0.6890971217732534,0.19660391027916602,0.7761294359226723,0.014684991478227799,0.16046632746589354,0.0002548694610595703,0.003822803497314453,Platt,PCam,AdaBoost,2,10000,1000,9000
6,0.7623333333333333,0.4796604997951099,0.03750345679012347,0.02151375661375661,0.2002547452547453,0.307287405784358,0.6659433343017817,0.21898275810327741,0.7536680098583249,0.008665323475008369,0.15876117652647628,0.0002262592315673828,0.003636598587036133,Platt,PCam,AdaBoost,2,10000,1000,9000
7,0.7662222222222222,0.47937037730169846,0.04102565656565658,0.01918756613756614,0.18784569836293974,0.3139901830989177,0.681121097893527,0.20692879577375986,0.7668997571457926,0.000677534923570311,0.1586421047234304,0.00024819374084472656,0.003068208694458008,Platt,PCam,AdaBoost,2,10000,1000,9000
8,0.7576666666666667,0.4868365350360028,0.04333664421997756,0.03083121693121694,0.2342450824029772,0.33971602086760194,0.6968805921558637,0.1840450876720106,0.7870992354062777,0.029432568739610893,0.16197808806132488,0.0002307891845703125,0.003612041473388672,Platt,PCam,AdaBoost,2,10000,1000,9000
9,0.7647777777777778,0.48057010259431576,0.04108334455667789,0.02587169312169312,0.1418601679445053,0.30760461307996706,0.6762460139522213,0.21244650927101347,0.7613714986916075,0.0034062790861703607,0.1590806719303416,0.0002510547637939453,0.0034546852111816406,Platt,PCam,AdaBoost,2,10000,1000,9000
0,0.8058888888888889,0.41590425378983853,0.03739838383838385,0.019382804232804224,0.2065416459678754,0.31481640415574247,0.709109905879405,0.15598908945869677,0.817825126636377,0.011936237747488115,0.1340426358689395,0.00023937225341796875,0.002389192581176758,Platt,PCam,XGBoost,2,10000,1000,9000
1,0.8066666666666666,0.413222992151973,0.03820648709315377,0.021237830687830684,0.17766191325014857,0.2974900306235905,0.7042807550885101,0.16166523316700335,0.8124176578957293,0.005750991229062585,0.1327667547145315,0.0002675056457519531,0.0022094249725341797,Platt,PCam,XGBoost,2,10000,1000,9000
