,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
7,0.4955,12.925971301154018,0.2921436929469752,0.5336236044657097,0.39526843485039276,0.6002341563779159,0.06947307087728688,0.763894225272963,0.2683942252729629,Isotonic,ImageNet,resnet152,1000,50000,1000,10000
8,0.4981,10.719813250062042,0.2565702433166817,0.4863426573426573,0.5432210095029848,0.5013741106852055,0.07220144560526896,0.7137761260969202,0.21567612609692022,Isotonic,ImageNet,resnet152,1000,50000,1000,10000
9,0.4863,10.87576551952804,0.2659549994052517,0.48757070707070704,0.5565018216004023,0.502504807853209,0.07335239362276824,0.7087654507754413,0.22246545077544125,Isotonic,ImageNet,resnet152,1000,50000,1000,10000
0,0.4848,11.184812154035601,0.2613021345530779,0.48964646464646466,0.5237866389772745,0.5087840389467658,0.08139483986802135,0.7074653184973572,0.22266531849735702,Isotonic,ImageNet,densenet121,1000,50000,1000,10000
1,0.4709,11.525640202509376,0.2676393569275107,0.5375451062347614,0.5232135450967376,0.5097271884066403,0.09071845668456154,0.6978773341331934,0.22697733413319338,Isotonic,ImageNet,densenet121,1000,50000,1000,10000
2,0.4558,11.920899090280157,0.26608674429775026,0.49329966329966324,0.5049056753491322,0.5052964012440079,0.10070332069332322,0.6848817279849725,0.2290817279849724,Isotonic,ImageNet,densenet121,1000,50000,1000,10000
3,0.4529,12.091426207305316,0.27576803348374856,0.5082890442890443,0.5139606534161166,0.5049521181016277,0.08944556090597366,0.688649409279085,0.235749409279085,Isotonic,ImageNet,densenet121,1000,50000,1000,10000
4,0.4732,11.640415680197691,0.26549163915924084,0.5406720142602495,0.5060369734581653,0.5144339439916344,0.08871869133431085,0.7022221169553972,0.2290221169553971,Isotonic,ImageNet,densenet121,1000,50000,1000,10000
5,0.4797,11.64255293581293,0.2566444889991031,0.46297764530551416,0.496282592181486,0.5086501617618077,0.0879860580178185,0.702143767133521,0.22244376713352096,Isotonic,ImageNet,densenet121,1000,50000,1000,10000
6,0.4722,11.829225327655205,0.26719418746407875,0.4413102255431023,0.5099097806831986,0.5133567147771527,0.08649997771774154,0.7023043845810637,0.2301043845810637,Isotonic,ImageNet,densenet121,1000,50000,1000,10000
7,0.4682,11.619656867539202,0.2725377052699367,0.49885264408793817,0.5180834696245803,0.5186469460460341,0.09446212699388813,0.6997892780487426,0.23158927804874258,Isotonic,ImageNet,densenet121,1000,50000,1000,10000
8,0.4755,12.149867628828936,0.2806597012947151,0.5460555555555556,0.4769811110296739,0.5463517111289463,0.0893342253440285,0.7195830483360467,0.24408304833604677,Isotonic,ImageNet,densenet121,1000,50000,1000,10000
9,0.478,12.02437349749066,0.2688371411017151,0.46451597946679907,0.4821247061070749,0.528366573284451,0.08635332815623872,0.7125304603958013,0.23453046039580136,Isotonic,ImageNet,densenet121,1000,50000,1000,10000
0,0.4937,11.27074519987045,0.26835195736821565,0.4929553429027113,0.5269026332931979,0.5237652528119928,0.07299453991615322,0.7228449431421071,0.2291449431421071,Isotonic,ImageNet,densenet201,1000,50000,1000,10000
1,0.4779,10.678243320071159,0.25203681705508135,0.4425555555555556,0.5780530827310969,0.4688871394902858,0.07792907524766059,0.6854636704670213,0.20756367046702123,Isotonic,ImageNet,densenet201,1000,50000,1000,10000
2,0.4827,12.621948984314841,0.2974329911071143,0.5355289978436046,0.4493683157972082,0.5870225902063504,0.07744975189539091,0.7489817906738399,0.2662817906738399,Isotonic,ImageNet,densenet201,1000,50000,1000,10000
3,0.4689,12.060472230095318,0.28751706114712294,0.5638126088470916,0.5041885673529061,0.5365272526201839,0.07874833892287234,0.7169245277456449,0.24802452774564485,Isotonic,ImageNet,densenet201,1000,50000,1000,10000
4,0.4852,11.167941620620404,0.26933908724126115,0.49720907873919923,0.5387442326838772,0.5115822825451989,0.07414266819453293,0.7125885364462811,0.227388536446281,Isotonic,ImageNet,densenet201,1000,50000,1000,10000
5,0.4775,10.655363964059532,0.25820102154268615,0.5151313131313131,0.5877870000867572,0.47282611928606705,0.07599830695924753,0.6882624557539293,0.21076245575392932,Isotonic,ImageNet,densenet201,1000,50000,1000,10000
6,0.4837,13.088964056522498,0.28416534554142625,0.5111181720113759,0.4135768956131949,0.5762608713493849,0.08343584651735504,0.7408655689172428,0.25716556891724274,Isotonic,ImageNet,densenet201,1000,50000,1000,10000
7,0.4894,13.550328172990344,0.2958520959676733,0.5262493904562869,0.34150345616427685,0.6253524708761735,0.08277726415489012,0.768193778551971,0.27879377855197096,Isotonic,ImageNet,densenet201,1000,50000,1000,10000
8,0.4767,10.942327376714116,0.2619286477186153,0.49610101010101015,0.5519358164582178,0.4930972304450789,0.08202578471677581,0.6956360891174227,0.21893608911742277,Isotonic,ImageNet,densenet201,1000,50000,1000,10000
9,0.4975,10.468949014128219,0.23097297405189618,0.8341616161616161,0.5527182070002439,0.471591222641288,0.08705156802201214,0.6911664342862961,0.19366643428629615,Isotonic,ImageNet,densenet201,1000,50000,1000,10000
0,0.5026,11.72901258558248,0.27607652822819684,0.4847461852568235,0.4813984059453554,0.5512165003843219,0.06511170870010352,0.7440499424984897,0.24144994249848967,Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000
1,0.5104,12.62632812356868,0.3023182060782497,0.6105938281901585,0.3794738848422325,0.6390008420892095,0.06719687123801654,0.7889575292069934,0.2785575292069934,Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000
2,0.5094,14.970776204952857,0.2726248974337209,0.8441515151515151,0.2157046235849044,0.631438966393304,0.07240981142872163,0.782298398970764,0.2728983989707642,Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000
3,0.5181,14.498366734786273,0.25037439551608737,0.542536156264633,0.2798725405686938,0.5886815031806353,0.06732220192015434,0.7669059835679162,0.24880598356791617,Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000
4,0.4767,15.592409289836784,0.3677543001738698,0.8241717171717171,0.22659941672814635,0.7485007718973209,0.06625539291376764,0.836806508131875,0.360106508131875,Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000
5,0.5151,14.268815823867381,0.33230815495059407,0.8341616161616161,0.2204124244088487,0.7299685894192447,0.056805423995623924,0.8398012951092458,0.32470129510924584,Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000
6,0.4989,13.131250997241244,0.2786999197045829,0.56310891523935,0.39227871358989586,0.5830569717932015,0.0687495793447734,0.7567706834304658,0.2578706834304658,Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000
7,0.5138,10.97380481124357,0.27039833118883305,0.5063131313131314,0.5103417740593985,0.5414726241230775,0.059660362813438186,0.7464104954350957,0.2326104954350957,Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000
8,0.5103,14.45564991298051,0.26931939737398564,0.5070983810709838,0.30139506551660006,0.6073494786786185,0.06607981436587343,0.7739985104380143,0.26369851043801434,Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000
9,0.506,13.226376998128474,0.2801828936661421,0.48982149293767546,0.38513096533402247,0.583211893598005,0.05683077634330918,0.7653503026077,0.25935030260770003,Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000
0,0.4927,13.995965108860217,0.2920057883756993,0.5509935720844812,0.33253878574962964,0.6081394242784685,0.0651894659552382,0.7690902800603213,0.2763902800603211,Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
1,0.4981,12.878264722900491,0.2895345509680274,0.6033939393939394,0.41399619981151436,0.5932065680086832,0.06610457980030485,0.7629036852850263,0.26480368528502624,Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
2,0.5117,12.54410047943307,0.2767352093130159,0.5186096448354512,0.3810632107512775,0.59731800780744,0.06584600235012081,0.7696769838098161,0.2579769838098161,Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
3,0.4893,10.697148271405108,0.22687073256604504,0.45093972512005304,0.5648806466184696,0.4496623430420922,0.08026825183427781,0.6796673029690844,0.1903673029690843,Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
4,0.4971,11.621734510506473,0.2800862119278409,0.5771422261197181,0.4966566255896591,0.5437176309113908,0.06119873971615201,0.7401137030724393,0.24301370307243927,Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
5,0.4881,11.392284598499705,0.2537898254544503,0.562989898989899,0.5260030752968913,0.49265942037570704,0.07235939504254821,0.7049737365700567,0.21687373657005668,Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
6,0.5136,11.218205276710872,0.23327444998881805,0.6008961038961038,0.5033062695583649,0.49122107653615166,0.06841718777314727,0.7173908639868958,0.20379086398689578,Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
7,0.4994,11.310304562020889,0.24632192427024255,0.5432871572871574,0.5298848395048416,0.48200130804054536,0.05939304785632398,0.7110289667056487,0.2116289667056488,Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
8,0.4876,13.339183709934712,0.29603307897243014,0.5253737373737374,0.3984206484901921,0.5984901520113598,0.06805789800870252,0.7610813228215775,0.2734813228215774,Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
9,0.487,13.264547287459555,0.2896458691623672,0.5684949494949494,0.4185412031886323,0.5769178401627655,0.06398691932442228,0.7517972222925052,0.264797222292505,Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
0,0.5085,12.070779604705342,0.28536526182644956,0.4885252525252526,0.41616594749544344,0.5960038231426164,0.06903883220200362,0.7663296328998771,0.2578296328998771,Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
1,0.5076,11.977939289942706,0.28676885164825144,0.5296060606060605,0.44105721163954814,0.5836041303370276,0.06216489463161809,0.763411773262943,0.255811773262943,Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
2,0.5227,12.24564399235399,0.2944504140721915,0.543963568266939,0.36181355529319775,0.6386655214711856,0.0620560461424137,0.7950983580795573,0.2723983580795572,Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
3,0.485,15.015343934459898,0.2848966924673128,0.48625906120023765,0.2878463551621564,0.6104218282084037,0.07518931883943891,0.7629004218902,0.27790042189020003,Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
4,0.513,13.42080413667906,0.3126872545633626,0.5934040404040404,0.29303527953363045,0.6813538857836916,0.06676810751235993,0.8105673032228171,0.29756730322281716,Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
5,0.5194,13.776070719588787,0.28037924465355274,0.5734710260499735,0.27010657144122846,0.6467409127806546,0.0718792369357796,0.7928896070179386,0.27348960701793873,Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
6,0.517,12.087678976755361,0.2701485253689376,0.5151683754841649,0.4149709027257659,0.5812115288003776,0.06900873688931335,0.7620476514388074,0.24504765143880736,Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
7,0.5112,10.003939835953226,0.24416376588902183,0.7842121212121212,0.5740626604140754,0.48301854395275373,0.06630597115976311,0.7134038518272352,0.20220385182723513,Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
8,0.4901,15.418465469785664,0.319122223844223,0.5791450269114502,0.21000639249442066,0.6973688521304209,0.07506736728923824,0.8088978609928459,0.31879786099284596,Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
