,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
2,0.5119,13.568281115729556,0.17825123939393941,0.4752727272727273,0.46164814882015476,0.44238675504796743,0.07339113667856832,0.6902600522731537,0.17836005227315377,Beta,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
3,0.4894,14.210790335857792,0.15570578585858585,0.4470505050505051,0.5011031599857655,0.39233156220573234,0.09075341674480032,0.6453097735073415,0.15590977350734164,Beta,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
4,0.4966,14.417309136724379,0.1962385222222222,0.5136963073356515,0.45329549875622105,0.4582809345141127,0.06885794364502908,0.6931037676202829,0.19650376762028293,Beta,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
5,0.4835,14.646599420924677,0.17728892828282827,0.5144832944832944,0.4930232385387987,0.41847022101181874,0.07973416657501646,0.6610883996135839,0.1775883996135839,Beta,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
6,0.5092,13.867093486764754,0.17267660606060603,0.4688624708624709,0.48093970774952044,0.4266426775038855,0.07187206773134505,0.6819989692301061,0.17279896923010613,Beta,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
7,0.4977,14.379776753534198,0.18054228080808077,0.5374040404040403,0.4972559899748216,0.42744236130959345,0.06820076710717685,0.678460776296567,0.1807607762965669,Beta,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
8,0.4859,14.594231671199756,0.1736621686868687,0.5906060606060606,0.5147257602583649,0.41075148556094193,0.07713588645459564,0.6595870114985922,0.17368701149859223,Beta,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
9,0.4832,14.630080258455578,0.18634407575757575,0.5352121212121213,0.5134232162900603,0.42525855000253304,0.0690825347066415,0.6695929378710599,0.18639293787105987,Beta,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
0,0.5062,14.015375511898709,0.17154078787878788,0.541309682187731,0.5026003528909975,0.4206389346248097,0.07146281593986983,0.6777370284889689,0.17153702848896896,Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
1,0.5058,14.31894749150381,0.17316554949494947,0.5930707070707071,0.5247999463285947,0.41979743585105506,0.06776339214392353,0.6789891690511949,0.17318916905119486,Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
2,0.5212,13.57874343902884,0.17419094141414138,0.5785858585858586,0.5095657135603939,0.43657099132628413,0.06686220970072468,0.695381606951007,0.17418160695100715,Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
3,0.4844,14.925814598971352,0.15791560707070706,0.4974996114996115,0.5517002729100617,0.38192683641666436,0.08049924728166104,0.6423276414731955,0.15792764147319555,Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
4,0.5118,14.095676570912351,0.16565707474747474,0.5182284382284381,0.5151526051817252,0.41873585820468545,0.075734014891229,0.6774661771541964,0.16566617715419643,Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
5,0.5206,13.738219032113696,0.1433986828282828,0.47138038925843806,0.5358006136063618,0.3880902995794033,0.08197151582114069,0.6639761184818801,0.14337611848188012,Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
6,0.5171,13.88351024505359,0.1544550424242424,0.4757866161616161,0.5321831317015541,0.400548331273803,0.07536262637491511,0.6715547750736508,0.15445477507365085,Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
7,0.5131,14.02114293152783,0.16695744545454547,0.549016107016107,0.5205507787094116,0.4211452809353063,0.07411414193577327,0.6801276710601553,0.16702767106015537,Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
8,0.4909,14.698283468933965,0.1569130484848485,0.4451515151515151,0.5428192710833305,0.38762787904428997,0.08239106026323001,0.6477955817382284,0.15689558173822843,Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
9,0.5099,13.756891816752354,0.16644220202020202,0.5086565656565657,0.5141143456686947,0.4188471878214447,0.0761793353116021,0.6763331636759041,0.16643316367590413,Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
0,0.4909,14.752830204402812,0.2273718060606061,0.552125786163522,0.3906514930261654,0.5017335740878113,0.0559183329925797,0.7188822529020473,0.22798225290204732,Beta,ImageNet,polynet,1000,50000,1000,10000
1,0.5231,13.558566807748855,0.18964439494949492,0.46112477718360073,0.41214930229116703,0.46745208835808444,0.06252622551253034,0.7133204323723659,0.19022043237236586,Beta,ImageNet,polynet,1000,50000,1000,10000
2,0.5156,14.047931794735781,0.20331115959595958,0.4653333333333333,0.4020000766200642,0.4835330166723307,0.0590504852656625,0.7193769630731014,0.20377696307310142,Beta,ImageNet,polynet,1000,50000,1000,10000
3,0.5046,14.38896731083443,0.19585681919191916,0.4552929292929293,0.418779279258201,0.45848366686190933,0.06180530059959084,0.7005458538808363,0.19594585388083632,Beta,ImageNet,polynet,1000,50000,1000,10000
4,0.507,14.33808931323743,0.19572252828282827,0.4852626262626263,0.4333294912067433,0.46194063475850916,0.06206003601601052,0.7032722946758279,0.19627229467582769,Beta,ImageNet,polynet,1000,50000,1000,10000
5,0.5148,13.750007145311336,0.20541484141414143,0.4658590556730091,0.3929327468188609,0.4891898964519866,0.061225322394971436,0.7206361417895727,0.2058361417895726,Beta,ImageNet,polynet,1000,50000,1000,10000
6,0.5132,14.061297800546226,0.185481998989899,0.5053434343434343,0.4361230987607946,0.45178559313315203,0.06604041738750378,0.6992372845339515,0.18603728453395146,Beta,ImageNet,polynet,1000,50000,1000,10000
7,0.4997,14.412481370332957,0.18969899999999998,0.46835732323232326,0.45321974185732855,0.4444824161578683,0.06465610438290856,0.6897658974436421,0.1900658974436421,Beta,ImageNet,polynet,1000,50000,1000,10000
8,0.5025,14.560260753015745,0.2114891363636363,0.5384607614607615,0.41001436191783014,0.48223240832957365,0.05585876783136581,0.7143415923087016,0.2118415923087016,Beta,ImageNet,polynet,1000,50000,1000,10000
9,0.5189,13.681997421536714,0.20152962424242424,0.5028282828282828,0.39973540075182623,0.48362328463048276,0.058883155919719814,0.7210166926289827,0.20211669262898263,Beta,ImageNet,polynet,1000,50000,1000,10000
0,0.5125,14.233739866440406,0.14673849595959593,0.5125067698259188,0.553360726936177,0.3811742395219069,0.07618552277305492,0.6592773613457389,0.14677736134573896,Beta,ImageNet,senet154,1000,50000,1000,10000
1,0.5255,13.547342433604651,0.15056348383838386,0.5051717171717172,0.5252570717314086,0.40327471459170916,0.07760763379464815,0.6760710405146784,0.1505710405146784,Beta,ImageNet,senet154,1000,50000,1000,10000
2,0.5166,14.101053134762402,0.17349529595959595,0.54286903517938,0.5178534618731562,0.42527751854036183,0.06197317205337695,0.6901638117796363,0.1735638117796364,Beta,ImageNet,senet154,1000,50000,1000,10000
3,0.5048,14.660143130749487,0.15954133636363632,0.6166305916305916,0.5562586404273162,0.38704302987225375,0.06377488123546568,0.6642701483450771,0.15947014834507697,Beta,ImageNet,senet154,1000,50000,1000,10000
4,0.5141,14.203985685512546,0.15543308686868687,0.48947637666992505,0.5293645939983739,0.39675977177729166,0.07255845307700633,0.669583272379697,0.15548327237969706,Beta,ImageNet,senet154,1000,50000,1000,10000
5,0.5138,14.174566013979065,0.16992673535353534,0.5202525252525253,0.5267148550905648,0.41730779802986484,0.06420085767646005,0.6837086507279552,0.16990865072795508,Beta,ImageNet,senet154,1000,50000,1000,10000
6,0.5124,14.088553300067348,0.16721489292929292,0.4474949494949495,0.5181726413778066,0.4185028517689735,0.07204373267542226,0.6795467818996651,0.16714678189966514,Beta,ImageNet,senet154,1000,50000,1000,10000
7,0.5096,14.29802296009873,0.15178332727272728,0.527147605083089,0.5531002515886669,0.38239921255683196,0.07008148265349169,0.661415050277651,0.151815050277651,Beta,ImageNet,senet154,1000,50000,1000,10000
8,0.5236,13.598655635125798,0.16156927676767674,0.4460833870621105,0.5160724430461419,0.4169757640409107,0.07080407279181969,0.685174241475293,0.1615742414752931,Beta,ImageNet,senet154,1000,50000,1000,10000
9,0.5106,14.195453219598596,0.1454986707070707,0.5785858585858586,0.5513752225771256,0.37831795329919876,0.07775169476635772,0.6560487909969256,0.1454487909969256,Beta,ImageNet,senet154,1000,50000,1000,10000
0,0.5303,14.017937477664155,0.13651083939393938,0.5001279461279462,0.575717457006999,0.36508550393686445,0.06581045312695759,0.6668813779059196,0.13658137790591962,Beta,ImageNet,pnasnet5large,1000,50000,1000,10000
1,0.5165,14.425270809113188,0.1448691393939394,0.47399242424242427,0.5708604090424897,0.37632984592176344,0.07208554676732933,0.661223295597847,0.14472329559784705,Beta,ImageNet,pnasnet5large,1000,50000,1000,10000
2,0.5329,13.663585011894728,0.13843646464646464,0.5539116161616161,0.5649505033569204,0.37659987579790266,0.07087897462945754,0.6710383964051624,0.1381383964051624,Beta,ImageNet,pnasnet5large,1000,50000,1000,10000
3,0.5303,13.953759280677762,0.13113427575757575,0.5067404817404818,0.5775421106797607,0.3605040783139655,0.072013483274414,0.6614400154036478,0.1311400154036479,Beta,ImageNet,pnasnet5large,1000,50000,1000,10000
4,0.5121,14.456006133832831,0.14760102828282826,0.4814217171717171,0.590565159763239,0.366223225495368,0.06064403433276951,0.6597245017373788,0.1476245017373788,Beta,ImageNet,pnasnet5large,1000,50000,1000,10000
