,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
0,0.8236666666666667,0.637173988493757,0.025742864625498452,0.016163254087967212,0.1868551367331855,0.2040706534895442,0.5429073975880722,0.10114742624558049,0.8360875743570869,0.012420907690420271,2.4734277725219727,13.36330533027649,GPcalib_lin,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
1,0.8258888888888889,0.6267799490282979,0.02263872053872053,0.014113648198419822,0.17338383838383836,0.21352094209213182,0.527386360696788,0.10755906544003144,0.828880877088457,0.002991988199568127,2.398465156555176,22.61189365386963,GPcalib_lin,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
2,0.8261111111111111,0.6333605073721341,0.026590729517396192,0.021828835978835975,0.386010101010101,0.17963246592656157,0.5642240816265784,0.10133091955639824,0.8405128112048638,0.01440170009375269,2.5379416942596436,12.221986055374146,GPcalib_lin,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
3,0.8273333333333334,0.6228093503302038,0.021537003367003368,0.015555687830687842,0.21934343434343434,0.20003831930206048,0.538498583202833,0.10977141739517347,0.8294965360414157,0.0021632027080822763,2.4765970706939697,37.09733462333679,GPcalib_lin,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
4,0.8238888888888889,0.6327518894728595,0.027752379349046015,0.021376700348666563,0.34237373737373733,0.19538254449317502,0.5506171283986422,0.1007639156428039,0.8378404126689397,0.013951523780050767,2.5596065521240234,30.09057068824768,GPcalib_lin,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
5,0.8265555555555556,0.6265758028741886,0.024194994388327725,0.02068935901654748,0.21681818181818183,0.19263752771352965,0.5410449871800873,0.1115000125986151,0.8282358479185576,0.0016802923630020311,2.4943881034851074,25.300363063812256,GPcalib_lin,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
6,0.8256666666666667,0.6296654417657276,0.026542603815937163,0.02219576719576717,0.19375222816399285,0.19522217987864812,0.5309957350278479,0.11868732657850321,0.8202407538282039,0.005425912838462665,2.42826771736145,21.81155276298523,GPcalib_lin,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
7,0.8265555555555556,0.6249299382038211,0.023031445311878587,0.015827760654849705,0.18914141414141405,0.20257317045912346,0.534988462483926,0.11087470497815632,0.8277022288449892,0.0011466732894337,2.3921914100646973,28.523268222808838,GPcalib_lin,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
8,0.8276666666666667,0.6247025519421505,0.02641661054994391,0.023366851851851833,0.25257575757575756,0.1874345748961117,0.54109795158051,0.11613990406306741,0.8247907530595092,0.002875913607157568,2.5386180877685547,38.926056146621704,GPcalib_lin,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
9,0.8265555555555556,0.6284478488219692,0.02398482603815939,0.017005423280423253,0.22924242424242425,0.19480320514558727,0.5463123043694091,0.10598059359765538,0.8337115412608543,0.007155985705298781,2.481415033340454,20.293533325195312,GPcalib_lin,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
0,0.8262222222222222,0.6248834389048111,0.027413647586980932,0.025685343915343935,0.2465151515151515,0.1753906926996485,0.5682602930318083,0.10128172308413808,0.8412920228275664,0.015069800605344172,2.4568705558776855,36.174095153808594,GPcalib_lin,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
1,0.8261111111111111,0.6263179899546019,0.02779296296296298,0.02448622167546242,0.25257575757575756,0.18172873698852696,0.5667673392784656,0.09784307142187579,0.8438364055499058,0.01772529443879467,2.406223773956299,37.639564514160156,GPcalib_lin,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
2,0.8286666666666667,0.6124741311065407,0.029104163860830555,0.01987248677248674,0.386010101010101,0.1961998588861641,0.5362203584526655,0.11013491794431157,0.8292739527450372,0.0006072860783705031,2.3927276134490967,9.852317094802856,GPcalib_lin,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
3,0.8267777777777777,0.6133941464091058,0.02932986531986532,0.023170529534218064,0.20308080808080808,0.19362233480481397,0.5365426034140343,0.11256405608575515,0.8266534197098195,0.0001243580679582551,2.4776484966278076,20.646437644958496,GPcalib_lin,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
4,0.8264444444444444,0.6176405606290751,0.02415702581369248,0.024342154740735023,0.212979797979798,0.19022099361761874,0.5421359261849986,0.112216026420507,0.8277948346872486,0.0013503902428041031,2.4650826454162598,38.66255450248718,GPcalib_lin,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
5,0.8251111111111111,0.6242885874441395,0.02676878758769948,0.021215746072859743,0.2269191919191919,0.1924034483859985,0.5514899828815618,0.10274259659506421,0.8367865234156256,0.011675412304514604,2.4684953689575195,21.536279439926147,GPcalib_lin,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
6,0.8262222222222222,0.6265696262598395,0.025054859708193048,0.025817301587301594,0.22287878787878784,0.18656765640291584,0.56882630566001,0.09297444320901413,0.8482540424833362,0.022031820261114096,2.472613573074341,32.635642766952515,GPcalib_lin,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
7,0.8274444444444444,0.6137184311802587,0.022032873176206533,0.018688148148148183,0.3517965367965368,0.1941406816828008,0.5422622713606957,0.10940685762189388,0.8304867154125463,0.0030422709681018623,2.4278647899627686,24.549234867095947,GPcalib_lin,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
8,0.8288888888888889,0.613607647458576,0.02401647586980921,0.01909763184561767,0.3662121212121212,0.19507951360565234,0.5393727902504597,0.11062042965246499,0.8294895213087021,0.0006006324198132296,2.482750654220581,17.77850079536438,GPcalib_lin,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
9,0.8254444444444444,0.6206541982438475,0.02415426487093155,0.02225865079365079,0.23277777777777775,0.19257114244190354,0.5449299417108713,0.10713625983099805,0.8321299626825882,0.0066855182381438255,2.539278030395508,17.3651123046875,GPcalib_lin,CIFAR-100,resnext-16x64d,100,10000,1000,9000,True
