,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
0,0.436,2.269275714283274,0.034948237934904605,0.020297460317460294,0.28863636363636364,0.2742533892629953,0.2930576792164046,0.42316948154926465,0.4167826371225728,0.019217362877427202,2.432809591293335,23.773638248443604,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,True
1,0.4408888888888889,2.2564863082167075,0.036131560044893374,0.025209761904761888,0.17516777948981338,0.30003079113043696,0.29295169906282564,0.41488941169780247,0.4217613071185843,0.019127581770304602,2.4051249027252197,30.61505699157715,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,True
2,0.43844444444444447,2.2627286732861243,0.03346312008978676,0.016999285714285703,0.11548237476808898,0.3027158598940229,0.30035745891676,0.40430040130130596,0.42984857931448356,0.008595865129960911,2.417733669281006,28.982267141342163,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,True
3,0.4398888888888889,2.256333467629793,0.03992035914702582,0.02837216931216928,0.18375222816399284,0.2872135852411605,0.28652259188643253,0.4267941071874903,0.4126313905938036,0.02725749829508528,2.482529640197754,18.680046796798706,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,True
4,0.43822222222222224,2.260907351028941,0.03259895689900666,0.020432730923530425,0.2152020202020202,0.2788127533341392,0.29617121649101075,0.42047087442828024,0.42034494909260145,0.017877273129620785,2.4690260887145996,18.359261989593506,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,True
5,0.4381111111111111,2.26551475924687,0.03462111111111111,0.017275423280423256,0.20530303030303032,0.2886815177235108,0.3015037462788101,0.4120258922221293,0.4270095946555652,0.011101516455545912,2.4714155197143555,25.54126477241516,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,True
6,0.44122222222222224,2.260486051503397,0.037649385089414886,0.025341380562433045,0.24101731601731602,0.2766363118446101,0.29297180114081534,0.4261753444841012,0.4168903216656438,0.024331900556578412,2.389169931411743,36.730384826660156,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,True
7,0.436,2.2753772124492055,0.03382571268237935,0.009288492063492068,0.20530303030303032,0.2993649593277675,0.3136506820188062,0.3919645237686445,0.4420024522954777,0.006002452295477717,2.4040586948394775,22.497448921203613,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,True
8,0.4421111111111111,2.2492227188209384,0.0509182379349046,0.04188746031746029,0.17752525252525253,0.2711239441164952,0.27624524696010383,0.44254379878109307,0.4005717344040791,0.041539376707032005,2.491398811340332,25.49553346633911,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,True
9,0.43833333333333335,2.259639980406259,0.034824624017957356,0.02440177248677246,0.15530303030303033,0.28331085066045,0.29103180872192375,0.4233881851836026,0.416211044726668,0.02212228860666532,2.452335834503174,37.407453298568726,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,True
0,0.8233333333333334,0.6371729373002337,0.024729103044611116,0.016607095111804866,0.20406304423545804,0.203561315724641,0.5429356671541775,0.10065239173495122,0.8363814986687949,0.013048165335461506,2.450829029083252,10.486572504043579,GPcalib,CIFAR-100,resnext-8x64d,100,10000,1000,9000,True
