,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
0,0.43766666666666665,2.4648168579071705,0.05435399432925749,0.04717570099173117,0.2220660089264741,0.29071731752561286,0.36306712640064265,0.3605480143525131,0.4840315664643449,0.04636489979767816,2.48166561126709,38.58891725540161,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,False
1,0.43222222222222223,2.5013588397246487,0.04302399186623008,0.0298341772357351,0.1689141414141414,0.34819150043274755,0.30492144575730823,0.3786516694011364,0.44168817709438046,0.009465954872158233,2.5012800693511963,38.40231442451477,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,False
2,0.43977777777777777,2.437589581863292,0.05317300262979393,0.04311549180239801,0.22118429189857758,0.3228504243680833,0.34282599270120107,0.35846961436555524,0.4741895468378431,0.03441176906006532,2.5569260120391846,37.108986377716064,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,False
3,0.43577777777777776,2.4375412617620054,0.04968356494235281,0.039251976802956196,0.18952639603583,0.31522784821511207,0.34416762807294865,0.3625251236217974,0.471984408945527,0.036206631167749304,2.612461805343628,37.3483612537384,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,False
4,0.43844444444444447,2.4305210542247098,0.06166925821925822,0.05226188400293667,0.17978535353535352,0.29307569299498726,0.3666991018355989,0.3559474661524605,0.48830317324883427,0.04985872880438977,2.5358293056488037,36.45940589904785,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,False
5,0.43944444444444447,2.456252773422529,0.060543013766844476,0.0490147603621181,0.21883838383838383,0.3367489558084428,0.3502780410463594,0.3482289058717671,0.4827674882617827,0.04332304381733823,2.5062732696533203,37.52302861213684,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,False
6,0.43766666666666665,2.432404629879129,0.0448754481321148,0.03565150096180508,0.170765247410817,0.3262281283495816,0.3311020236190593,0.36563229119250457,0.4638313051698648,0.026164638503198195,2.474168539047241,36.800100326538086,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,False
7,0.43577777777777776,2.455423388971656,0.08727320730416158,0.08211797672423499,0.24651515151515146,0.3330679988110481,0.3874100174133306,0.30963740140423757,0.5194300200130525,0.08365224223527479,2.53263258934021,38.0767240524292,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,False
8,0.4391111111111111,2.437712032492919,0.05185392601255188,0.04539307607885281,0.21782828282828282,0.32758106976840806,0.34611173561208763,0.3537562609314502,0.47790303312985855,0.03879192201874748,2.478947162628174,38.28090143203735,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,False
9,0.43855555555555553,2.4323581937957495,0.07033568342107152,0.062163833594259824,0.2915795889933821,0.3420016082558594,0.3668126753560983,0.32624589253715947,0.5014235456366886,0.06286799008113292,2.63482666015625,38.432687282562256,GPcalib,CIFAR-100,alexnet,100,10000,1000,9000,False
0,0.8235555555555556,0.6779244825117072,0.03345302463201308,0.014067616693816051,0.24188497882046278,0.2289340164302306,0.5311684153492824,0.09945131270112746,0.8353735904259892,0.011818034870433716,2.5615696907043457,20.006393432617188,GPcalib,CIFAR-100,resnext-8x64d,100,10000,1000,9000,False
1,0.8262222222222222,0.6661408415952785,0.03277630904676882,0.020989389272565374,0.30487703118137904,0.2253336929288514,0.5303143965626593,0.1049484886881864,0.8316683060376272,0.0054460838154050395,2.576761484146118,11.191743850708008,GPcalib,CIFAR-100,resnext-8x64d,100,10000,1000,9000,False
2,0.8262222222222222,0.6675297230202704,0.0354592534128139,0.024602815329175937,0.21151515151515154,0.19941775435674927,0.5460337424520266,0.10789341119551932,0.831966818616121,0.005744596393898682,2.538435220718384,20.4284348487854,GPcalib,CIFAR-100,resnext-8x64d,100,10000,1000,9000,False
3,0.8263333333333334,0.6631876526916822,0.03268070648795122,0.019199117881800534,0.1756060606060606,0.22681699875513991,0.5248162301553321,0.10739060249242177,0.8287359841107381,0.0024026507774047856,2.5255539417266846,12.663634061813354,GPcalib,CIFAR-100,resnext-8x64d,100,10000,1000,9000,False
4,0.8233333333333334,0.6693038850307904,0.0319771135412696,0.020424740898007908,0.3614646464646465,0.20241628455414545,0.5525168983429812,0.09901436901449083,0.8394228215519959,0.016089488218662545,2.525740385055542,26.3159499168396,GPcalib,CIFAR-100,resnext-8x64d,100,10000,1000,9000,False
5,0.8268888888888889,0.6614882568789061,0.03345924419622327,0.027572319788452374,0.20767676767676768,0.23981257200711328,0.5016354581566413,0.11904250644709531,0.8152926345365292,0.011596254352359572,2.6263034343719482,35.06103229522705,GPcalib,CIFAR-100,resnext-8x64d,100,10000,1000,9000,False
6,0.8255555555555556,0.6694925237478359,0.04435472423002549,0.041822138964095486,0.2790350877192982,0.2360036013553191,0.5016668407338278,0.12842469732784467,0.8070468265340249,0.01850872902153071,2.5369153022766113,21.26467728614807,GPcalib,CIFAR-100,resnext-8x64d,100,10000,1000,9000,False
7,0.8251111111111111,0.6686791865940238,0.04011022054178702,0.022975021144183903,0.261010101010101,0.2501435838766787,0.5033925577677588,0.11079374731964527,0.821731724258974,0.0033793868521370535,2.5082850456237793,7.345324516296387,GPcalib,CIFAR-100,resnext-8x64d,100,10000,1000,9000,False
