,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.7275555555555555,0.7827357344815302,0.03993627384960716,0.2781313131313131,0.19508584132023096,0.5594534834930684,0.24648856674725456,0.7006414229404424,0.026914132615113162,GPcalib,MNIST,AdaBoost,10,10000,1000,9000
1,0.728,0.7898472590872297,0.030991088664421986,0.30461038961038955,0.20084790033832692,0.5691394664226166,0.23867017995249898,0.7090540438615325,0.01894595613846753,GPcalib,MNIST,AdaBoost,10,10000,1000,9000
2,0.7296666666666667,0.7769632958465476,0.04075995510662174,0.25782828282828285,0.19029843871041582,0.5588146871649993,0.25074198222531985,0.697774837399863,0.03189182926680362,GPcalib,MNIST,AdaBoost,10,10000,1000,9000
3,0.7307777777777777,0.7794356152666148,0.035381358024691334,0.24883838383838386,0.18991605746492735,0.5692529206916064,0.2473440465984604,0.7032797813730765,0.027497996404701297,GPcalib,MNIST,AdaBoost,10,10000,1000,9000
4,0.7328888888888889,0.7741151080426831,0.04214663299663297,0.23984848484848487,0.19746932375918777,0.5583432660805724,0.2513956344004072,0.6977835119058455,0.035105376983043335,GPcalib,MNIST,AdaBoost,10,10000,1000,9000
5,0.7293333333333333,0.7903590763458314,0.0471639281705948,0.31360028860028855,0.1956203834014697,0.5484021749506488,0.26454201204040073,0.6848282145718434,0.044505118761489965,GPcalib,MNIST,AdaBoost,10,10000,1000,9000
6,0.7272222222222222,0.7855428533659058,0.032747441077441077,0.7691414141414141,0.18947927550513735,0.5824998934765087,0.2306664052180783,0.7183695129258341,0.008852709296388206,GPcalib,MNIST,AdaBoost,10,10000,1000,9000
7,0.7294444444444445,0.7844054993612618,0.038293277216610515,0.23085858585858587,0.19919252406668073,0.5622364246739051,0.24741392003470436,0.7010859232281249,0.02835852121631946,GPcalib,MNIST,AdaBoost,10,10000,1000,9000
8,0.7255555555555555,0.8114254795551743,0.060478451178451145,0.22186868686868688,0.20688446256287765,0.5369072558628369,0.278808973051387,0.67061536977285,0.054940185782705514,GPcalib,MNIST,AdaBoost,10,10000,1000,9000
9,0.7284444444444444,0.7818403917609832,0.04637545454545451,0.2038888888888889,0.18978044838059005,0.554243575231984,0.26087782223208733,0.6889173661459338,0.039527078298510626,GPcalib,MNIST,AdaBoost,10,10000,1000,9000
0,0.9336666666666666,0.2138920541173916,0.016439730639730622,0.8230808080808081,0.09316910462815556,0.644221133040202,0.04844251537236648,0.9311708399723339,0.0024958266943327576,GPcalib,MNIST,XGBoost,10,10000,1000,9000
1,0.9333333333333333,0.21408999943954815,0.01808646464646462,0.8140909090909091,0.0830792901622235,0.6630585503394055,0.0455872779574993,0.9349891105956277,0.00165577726229435,GPcalib,MNIST,XGBoost,10,10000,1000,9000
2,0.9331111111111111,0.21638678158156127,0.016546767676767705,0.8230808080808081,0.09349560521893222,0.6562574926340607,0.043163827962199454,0.9367307981487949,0.0036196870376837276,GPcalib,MNIST,XGBoost,10,10000,1000,9000
3,0.9336666666666666,0.21209971196436522,0.017728698092031394,0.8230808080808081,0.08915611776667232,0.6573021058628423,0.04386327379595689,0.9363140297214102,0.0026473630547434734,GPcalib,MNIST,XGBoost,10,10000,1000,9000
4,0.9327777777777778,0.21837934820072624,0.01843107744107744,0.8140909090909091,0.08199730226790101,0.6754278974510318,0.03941351048788633,0.9414174952680076,0.008639717490229813,GPcalib,MNIST,XGBoost,10,10000,1000,9000
5,0.9328888888888889,0.21418792196470626,0.017658989898989893,0.8230808080808081,0.08915187746897293,0.6558810115128199,0.04552418492606788,0.934436786034942,0.0015478971460530372,GPcalib,MNIST,XGBoost,10,10000,1000,9000
6,0.9332222222222222,0.2151495167743078,0.016874186307519676,0.8140909090909091,0.08597693073931072,0.6625359416063964,0.043662856614723654,0.9367177520220422,0.0034955297998200616,GPcalib,MNIST,XGBoost,10,10000,1000,9000
7,0.9323333333333333,0.21710839882433017,0.020594904601571283,0.8140909090909091,0.07955714772909825,0.6798568590789648,0.038455335591302583,0.9424837895813855,0.010150456248052164,GPcalib,MNIST,XGBoost,10,10000,1000,9000
8,0.9343333333333333,0.21356923740735315,0.019942334455667766,0.8140909090909091,0.0824992859823755,0.670126652568776,0.0416610656460956,0.9394129945166809,0.005079661183347628,GPcalib,MNIST,XGBoost,10,10000,1000,9000
9,0.9333333333333333,0.21249136599078114,0.01722523007856342,0.8140909090909091,0.08484548049839925,0.6622743111666856,0.04397961934574525,0.9364373093550835,0.003103976021750131,GPcalib,MNIST,XGBoost,10,10000,1000,9000
0,0.9124444444444444,0.2851107128445699,0.018527851454087908,0.3132323232323232,0.1295267242291668,0.6233676013085235,0.05943786853587987,0.9127899881571636,0.0003455437127190403,GPcalib,MNIST,mondrian_forest,10,10000,1000,9000
1,0.9137777777777778,0.27809617757902594,0.023730628507295192,0.44479797979797975,0.11204108765409054,0.6389369277172516,0.06200321468474727,0.9122111798156918,0.0015665979620860387,GPcalib,MNIST,mondrian_forest,10,10000,1000,9000
2,0.9144444444444444,0.2810844951170661,0.02017244388693297,0.3638888888888888,0.12070908173434362,0.6328255454890422,0.05823280704453524,0.9153355186722264,0.0008910742277819794,GPcalib,MNIST,mondrian_forest,10,10000,1000,9000
3,0.9121111111111111,0.28059005444729185,0.020242452383709215,0.4204978354978355,0.12845064972444106,0.620201513486168,0.05921887914865345,0.9126057353595847,0.0004946242484736435,GPcalib,MNIST,mondrian_forest,10,10000,1000,9000
4,0.914,0.2785510981916561,0.019225410690130625,0.5485353535353535,0.1329373772911902,0.6101827464464518,0.06245310877500498,0.9093935747740403,0.0046064252259597205,GPcalib,MNIST,mondrian_forest,10,10000,1000,9000
5,0.9131111111111111,0.2805764761955181,0.020419097331793687,0.4294877344877345,0.12588448262606297,0.6237929406675001,0.05945432588011755,0.9130233810576865,8.773005342453677e-05,GPcalib,MNIST,mondrian_forest,10,10000,1000,9000
