,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size
1,0.96825,0.10150634631576545,0.0213190656565657,0.02510446428571425,0.6683333333333333,0.0663668857628874,0.8144756363975826,0.032006252761562395,0.9631195472192404,0.0051304527807595895,0.025476782577445768,0.0005466938018798828,0.012420654296875,Temp,KITTI,XGBoost,2,9090,1000,8000
2,0.967625,0.1033842835016896,0.019993409090909096,0.024925297619047583,0.6831818181818181,0.06097228507432602,0.8356342652827814,0.02578493732966243,0.9697285093549153,0.0021035093549154754,0.02645897329410377,0.0005748271942138672,0.0038886070251464844,Temp,KITTI,XGBoost,2,9090,1000,8000
3,0.967875,0.10099919369906592,0.021583901515151573,0.025926190476190478,0.6782323232323233,0.06268185360541612,0.8224954457823929,0.0281969742152377,0.9670065197771862,0.000868480222813852,0.025726028277089162,0.0005629062652587891,0.0039055347442626953,Temp,KITTI,XGBoost,2,9090,1000,8000
4,0.966,0.10824432477524731,0.02043255050505051,0.025525892857142855,0.702979797979798,0.056682124105888375,0.8463050343488073,0.01922829381461252,0.9761998393429437,0.010199839342943783,0.027657379910544032,0.0005521774291992188,0.0039103031158447266,Temp,KITTI,XGBoost,2,9090,1000,8000
5,0.967125,0.10290903279112096,0.02156513888888893,0.025048511904761903,0.6782323232323233,0.06422886898832372,0.8237823084293734,0.027520356609861994,0.9675912185033028,0.0004662185033028586,0.02635281842106322,0.0005545616149902344,0.003955364227294922,Temp,KITTI,XGBoost,2,9090,1000,8000
6,0.967625,0.10377347675138861,0.020133648989899,0.02504196428571425,0.6831818181818181,0.061862442816272616,0.8349666358806962,0.025433095569644876,0.9700473457360599,0.002422345736059952,0.02645217054641274,0.0005526542663574219,0.0039179325103759766,Temp,KITTI,XGBoost,2,9090,1000,8000
7,0.967375,0.10405216799515198,0.019592474747474775,0.02449970238095235,0.6782323232323233,0.06377412096614649,0.8303151854471674,0.02718514741163479,0.9681658009478835,0.0007908009478836443,0.02655186640478155,0.0005548000335693359,0.00393986701965332,Temp,KITTI,XGBoost,2,9090,1000,8000
8,0.967,0.1042551695771155,0.018590113636363603,0.02573005952380948,0.6881313131313131,0.056470845206837754,0.8419098706943974,0.022416143572052554,0.9731066148987403,0.006106614898740318,0.026818292274984067,0.0005514621734619141,0.004163265228271484,Temp,KITTI,XGBoost,2,9090,1000,8000
9,0.967875,0.10381395836174025,0.020796401515151518,0.02388482142857141,0.6831818181818181,0.062380127264046584,0.8345192828212324,0.026553834238442656,0.9689831396470995,0.0011081396470993717,0.026353180156674184,0.0005562305450439453,0.003711223602294922,Temp,KITTI,XGBoost,2,9090,1000,8000
0,0.954,0.13110994219575758,0.0208342803030303,0.022916369047619012,0.5841919191919192,0.10564212756101968,0.7888410067626381,0.03668645004776145,0.9552878129655169,0.0012878129655169643,0.03517435993501147,0.0005896091461181641,0.004004001617431641,Temp,KITTI,mondrian_forest,2,9031,1000,8000
1,0.95375,0.13088938505992395,0.021347512626262614,0.023742857142857156,0.5841919191919192,0.10846605264290167,0.7835823403681044,0.03817214201534856,0.9535840027948861,0.00016599720511385058,0.035164092179739884,0.0007193088531494141,0.003698587417602539,Temp,KITTI,mondrian_forest,2,9031,1000,8000
2,0.95375,0.13186996830650208,0.01926032828282825,0.022929761904761925,0.46530303030303033,0.10650359514563827,0.7895583504428183,0.036617380911125916,0.9553432466639941,0.001593246663994019,0.03543401567173889,0.0005831718444824219,0.00395965576171875,Temp,KITTI,mondrian_forest,2,9031,1000,8000
