,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.7587777777777778,0.48196818531283475,0.039467272727272726,0.15666666666666662,0.31633245936101967,0.6747199306660528,0.20838846555343413,0.7634146820235109,0.0046369042457332366,0.16003385452246582,GPcalib_lin,PCam,AdaBoost,2,10000,1000,9000
1,0.7565555555555555,0.48158090666445413,0.039874085297418635,0.24549095607235139,0.3183219399822484,0.670302229894294,0.2101076545345291,0.7607787962191989,0.004223240663643296,0.16003795850673144,GPcalib_lin,PCam,AdaBoost,2,10000,1000,9000
2,0.7597777777777778,0.48170100241289077,0.03754296296296296,0.13557603057603057,0.30248662806727905,0.6633668268600946,0.22198627291779566,0.7504729939399598,0.00930478383781802,0.1596557247773584,GPcalib_lin,PCam,AdaBoost,2,10000,1000,9000
3,0.7606666666666667,0.48118291138499353,0.03977898989898991,0.14503597620035974,0.3026458086268169,0.6595722917256271,0.22530261161594914,0.747144115250468,0.013522551416198597,0.1592312967573071,GPcalib_lin,PCam,AdaBoost,2,10000,1000,9000
4,0.7582222222222222,0.48251592855054576,0.03464024691358025,0.1715367965367966,0.3195922381255562,0.6811167185858322,0.20183795244858213,0.7698630880148497,0.011640865792627353,0.16051528922653688,GPcalib_lin,PCam,AdaBoost,2,10000,1000,9000
5,0.7574444444444445,0.48382352397378703,0.0391769921436588,0.192965367965368,0.31759828763958015,0.6822574054385055,0.20097460131227377,0.7707026732140541,0.013258228769609665,0.16084004396549215,GPcalib_lin,PCam,AdaBoost,2,10000,1000,9000
6,0.7601111111111111,0.4809744589893675,0.036559405162738506,0.19338383838383838,0.30627769596645255,0.6634328498675949,0.22074464153254342,0.7514708255711121,0.008640285539999099,0.15931842913712757,GPcalib_lin,PCam,AdaBoost,2,10000,1000,9000
7,0.7634444444444445,0.480290884987935,0.037079337822671164,0.19580808080808076,0.3159563385377518,0.6745951093609678,0.21170506458461583,0.7613986098965118,0.0020458345479328066,0.15927858656102012,GPcalib_lin,PCam,AdaBoost,2,10000,1000,9000
8,0.7548888888888889,0.48790306267897127,0.04418356902356902,0.24934343434343437,0.33748188060402023,0.6948296429463283,0.18481899552303507,0.7856815485284556,0.030792659639566622,0.16253249307465228,GPcalib_lin,PCam,AdaBoost,2,10000,1000,9000
9,0.759,0.48142486129005263,0.03816001122334455,0.2476164874551971,0.3097175231690452,0.6673052154415399,0.2161349995624959,0.7557740922534766,0.0032259077465233155,0.15964260223936771,GPcalib_lin,PCam,AdaBoost,2,10000,1000,9000
0,0.8086666666666666,0.4168232994519485,0.03739226711560046,0.21007267799950724,0.31804891726101164,0.7090969871315893,0.15980391200040284,0.8151124600335183,0.006445793366851665,0.13407369816632222,GPcalib_lin,PCam,XGBoost,2,10000,1000,9000
1,0.8085555555555556,0.4153959781527196,0.04038696969696971,0.2714710939179025,0.2909345236724113,0.7095404296245532,0.16253460378481796,0.8129748720556649,0.004419316500109405,0.13339048810972956,GPcalib_lin,PCam,XGBoost,2,10000,1000,9000
2,0.8072222222222222,0.4164482150946267,0.03761714927048262,0.23743302591128673,0.2956792558052888,0.7155222839089277,0.15516076415861793,0.8199098012188477,0.01268757899662562,0.13400619376380898,GPcalib_lin,PCam,XGBoost,2,10000,1000,9000
3,0.8064444444444444,0.41903960185658523,0.03789360269360269,0.22550505050505054,0.38233540378101294,0.6930205816089229,0.16209960570651477,0.80985810166054,0.0034136572160955447,0.1347676609474192,GPcalib_lin,PCam,XGBoost,2,10000,1000,9000
4,0.8074444444444444,0.41878065890124205,0.039851863075196406,0.2137878787878788,0.31061408183189126,0.7197662111057737,0.15059495866020847,0.8244423643625078,0.01699791991806346,0.13486611624650824,GPcalib_lin,PCam,XGBoost,2,10000,1000,9000
5,0.8116666666666666,0.41478569366459495,0.039813714927048285,0.17663883735312313,0.2820384185783541,0.7017531038125779,0.17418469095063216,0.8024502603964391,0.009216406270227573,0.13264501128119058,GPcalib_lin,PCam,XGBoost,2,10000,1000,9000
6,0.8066666666666666,0.4197480153553227,0.03845566778900111,0.21065656565656565,0.29586706831315407,0.7227575477766063,0.15046680210947178,0.8250232388685033,0.01835657220183666,0.1352394225468432,GPcalib_lin,PCam,XGBoost,2,10000,1000,9000
7,0.811,0.4138866026729623,0.034872727272727284,0.15534188034188035,0.3422218467671571,0.6890751315498639,0.17413995639784816,0.8000076952242693,0.010992304775730627,0.13285381057770204,GPcalib_lin,PCam,XGBoost,2,10000,1000,9000
8,0.8088888888888889,0.41792518978998217,0.04107418630751966,0.20058690351793795,0.2945647191870496,0.7207150271227974,0.15404860295677802,0.8220173352362076,0.01312844634731862,0.13444826646199715,GPcalib_lin,PCam,XGBoost,2,10000,1000,9000
9,0.8077777777777778,0.417238986015153,0.039261649831649835,0.16610414489724834,0.29328224399670044,0.7191733474402005,0.1535038738987453,0.8220218586475186,0.014244080869740897,0.13426429816050467,GPcalib_lin,PCam,XGBoost,2,10000,1000,9000
0,0.7922222222222223,0.41448177139696013,0.03822823793490462,0.15818389373183894,0.41223337674907673,0.6717680679307311,0.1682446037684659,0.7985135846845894,0.006291362462367195,0.13773767376734777,GPcalib_lin,PCam,mondrian_forest,2,10000,1000,9000
