,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
0,0.5608,1.9272705529635972,0.032957510056593906,0.019247987113602594,0.20645481845481845,0.38291311301664754,0.3690350617794341,0.2599777637689843,0.5770846692118811,0.016284669211881098,1.1920928955078125e-06,0.010040283203125,Uncal,ImageNet,alexnet,1000,50000,1000,10000,False
1,0.5655,1.9054794825338037,0.03706345979295409,0.018621435598653036,0.16403030303030303,0.38522237382122865,0.36982362686015696,0.253757159589532,0.5826886921228579,0.017188692122857868,9.5367431640625e-07,0.009938955307006836,Uncal,ImageNet,alexnet,1000,50000,1000,10000,False
2,0.5691,1.891339794401299,0.032986229678534026,0.018593411835997945,0.16554545454545455,0.3823561726074646,0.3742563969276803,0.2495079553303756,0.5883721040576207,0.01927210405762067,7.152557373046875e-07,0.009888410568237305,Uncal,ImageNet,alexnet,1000,50000,1000,10000,False
3,0.5598,1.9338524995585562,0.034977050572699536,0.02005442640610434,0.14785314685314682,0.3869851544468793,0.3655666404053053,0.24657261424268595,0.5826910856533598,0.022891085653359816,1.1920928955078125e-06,0.010002613067626953,Uncal,ImageNet,alexnet,1000,50000,1000,10000,False
4,0.5638,1.9471665246021113,0.03777704472653694,0.016305120453914423,0.1142368758002561,0.38429035300553654,0.36861900132711845,0.25239366105304195,0.582292062277184,0.018492062277184057,1.1920928955078125e-06,0.009868383407592773,Uncal,ImageNet,alexnet,1000,50000,1000,10000,False
5,0.5641,1.9072834489399124,0.03690313251878303,0.020169586515291944,0.16783116883116883,0.38361238079061377,0.37413744076795696,0.2498597649789894,0.5862406170061045,0.02214061700610448,9.5367431640625e-07,0.009920597076416016,Uncal,ImageNet,alexnet,1000,50000,1000,10000,False
6,0.5661,1.9035751673951775,0.03632831167035157,0.018989645119891933,0.16403030303030303,0.38443136283618157,0.37304223609676546,0.25340386091916267,0.5845111005760486,0.018411100576048528,1.1920928955078125e-06,0.009854793548583984,Uncal,ImageNet,alexnet,1000,50000,1000,10000,False
7,0.5613,1.950052866418744,0.039102619328480095,0.0233380859928024,0.17678451178451182,0.38652110212725616,0.3738676939441195,0.24904744634352663,0.5855254257006636,0.024225425700663716,1.1920928955078125e-06,0.010182380676269531,Uncal,ImageNet,alexnet,1000,50000,1000,10000,False
8,0.571,1.8864938469276766,0.03143842358182568,0.01785928964175812,0.13616947250280576,0.38308061078584177,0.3689442356231984,0.2546478059486667,0.5838731798856633,0.012873179885663472,9.5367431640625e-07,0.009914398193359375,Uncal,ImageNet,alexnet,1000,50000,1000,10000,False
9,0.5701,1.8887342139204124,0.03300395102185604,0.01380461910685356,0.17371269658611427,0.388312220704171,0.36595048287909976,0.2508808417286655,0.5843949447202129,0.014294944720212782,9.5367431640625e-07,0.00982046127319336,Uncal,ImageNet,alexnet,1000,50000,1000,10000,False
0,0.7202,1.1315092937114601,0.03655622662772315,0.01691754796156167,0.1552424242424243,0.30031812399540697,0.4829270135334613,0.15014646996097974,0.7471874907207648,0.02698749072076488,7.152557373046875e-07,0.010138273239135742,Uncal,ImageNet,vgg19,1000,50000,1000,10000,False
1,0.7258,1.1135295844299669,0.03573819612155394,0.015753314272305176,0.16233477633477633,0.3006204458323997,0.4855226378327395,0.15465130271156874,0.7466843917856806,0.020884391785680592,9.5367431640625e-07,0.009889364242553711,Uncal,ImageNet,vgg19,1000,50000,1000,10000,False
2,0.7236,1.1148947814688366,0.03717114931900055,0.0169596273171478,0.1736503747148908,0.302832220445417,0.48060946456117515,0.15369907134399313,0.7452238079801953,0.021623807980195378,1.1920928955078125e-06,0.009880542755126953,Uncal,ImageNet,vgg19,1000,50000,1000,10000,False
3,0.7241,1.141949336902527,0.03905793901000489,0.018534157873334726,0.17731610219845512,0.3001360730592127,0.48580031240001964,0.14878423641673044,0.7503976406018109,0.02629764060181093,9.5367431640625e-07,0.009965181350708008,Uncal,ImageNet,vgg19,1000,50000,1000,10000,False
4,0.7234,1.11037262330249,0.03800090897203847,0.021262101073979873,0.1595887445887446,0.29772932239464056,0.4892465155833886,0.15240787419726304,0.7484737300160652,0.025073730016065193,1.1920928955078125e-06,0.009737730026245117,Uncal,ImageNet,vgg19,1000,50000,1000,10000,False
5,0.7299,1.0710883053499434,0.03453169748621364,0.014908260938850572,0.1378585858585858,0.2954573509472121,0.4853419746334152,0.15299407790273842,0.7493204898872766,0.019420489887276696,1.1920928955078125e-06,0.009837865829467773,Uncal,ImageNet,vgg19,1000,50000,1000,10000,False
6,0.7219,1.1200842149499364,0.03992549910411807,0.018897847245265484,0.20978787878787886,0.3008508413901927,0.48533440359004243,0.15517705822589223,0.7448491793051192,0.022949179305119208,9.5367431640625e-07,0.009812593460083008,Uncal,ImageNet,vgg19,1000,50000,1000,10000,False
7,0.7244,1.1125763173864955,0.03747692939531753,0.01919843491036987,0.1531660079051383,0.304552285134509,0.4837529149159957,0.15391750925365502,0.7462244596475007,0.021824459647500682,9.5367431640625e-07,0.010056257247924805,Uncal,ImageNet,vgg19,1000,50000,1000,10000,False
8,0.7237,1.1251894579325514,0.036674241125658605,0.018909302361673444,0.13536363636363635,0.2973536218815156,0.48769117552835045,0.15099953370841535,0.749170709253703,0.02547070925370304,9.5367431640625e-07,0.009986400604248047,Uncal,ImageNet,vgg19,1000,50000,1000,10000,False
