,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
3,0.7474,1.0162358816262365,0.04067998421375689,0.022485020077003502,0.21316161616161616,0.2669685669698033,0.5197739580937636,0.14544889365971433,0.7699863986932143,0.022586398693214202,0.2290639877319336,0.010360002517700195,Uncal,ImageNet,densenet121,1000,50000,1000,10000,True
4,0.742,1.0239745497916435,0.03862097553564591,0.020347110511669222,0.454040404040404,0.26584987817119693,0.5152012922073987,0.14291980116744074,0.7688754409232679,0.026875440923267865,0.22977304458618164,0.010219335556030273,Uncal,ImageNet,densenet121,1000,50000,1000,10000,True
5,0.7475,0.9932359741018226,0.036664750791684075,0.018372650454836974,0.20154545454545458,0.2646531661624904,0.5170749311839328,0.14232053426328833,0.7716768207621351,0.024176820762134968,0.22652959823608398,0.0103302001953125,Uncal,ImageNet,densenet121,1000,50000,1000,10000,True
6,0.7501,1.0198081081765695,0.038831247004231,0.013342032131919155,0.27746421663442944,0.27286985763774346,0.504354931774642,0.14728898351599648,0.7656568309151341,0.015556830915134073,0.2288193702697754,0.010289430618286133,Uncal,ImageNet,densenet121,1000,50000,1000,10000,True
7,0.7484,1.0078582637813849,0.04035446096833664,0.020708585339233143,0.19405050505050506,0.26799779262708223,0.5178946771857575,0.14854288893427448,0.7675328027015256,0.01913280270152562,0.22884750366210938,0.010194778442382812,Uncal,ImageNet,densenet121,1000,50000,1000,10000,True
8,0.7483,1.0135245355806148,0.036784076282396924,0.018799421291718417,0.18406060606060606,0.2632958343388725,0.5191268455052369,0.14613306940537749,0.7696128511776241,0.021312851177624173,0.22918319702148438,0.010225057601928711,Uncal,ImageNet,densenet121,1000,50000,1000,10000,True
9,0.7419,1.0542391426748432,0.03748076393291343,0.01956371210657723,0.21044191919191918,0.26539351026566677,0.5160543907984749,0.1455100049970918,0.7671397655577439,0.025239765557743973,0.2289581298828125,0.010246515274047852,Uncal,ImageNet,densenet121,1000,50000,1000,10000,True
0,0.7715,0.9270364491770677,0.0381493710564019,0.01923531423000534,0.2574040404040404,0.24391085919196487,0.539550932899041,0.1241578885262864,0.7989995771694008,0.027499577169400935,0.23857855796813965,0.010989189147949219,Uncal,ImageNet,densenet201,1000,50000,1000,10000,True
1,0.7663,0.9457122094530459,0.04160036347251378,0.024051481133731133,0.20885858585858585,0.24121144530204208,0.5433011427484974,0.12241858801493702,0.7994601130644775,0.03316011306447762,0.23493480682373047,0.00997781753540039,Uncal,ImageNet,densenet201,1000,50000,1000,10000,True
2,0.7672,0.9459401670607582,0.04389998828383414,0.02634852979461614,0.5807474747474747,0.23587581112812997,0.5558544813802667,0.12436808037162325,0.8011877320042168,0.033987732004216745,0.23694849014282227,0.009990215301513672,Uncal,ImageNet,densenet201,1000,50000,1000,10000,True
3,0.7755,0.9034270696309151,0.03946221979507502,0.020015557463352623,0.43406060606060604,0.23492994638464598,0.5494052257560798,0.1241630254254096,0.8025530469648348,0.02705304696483478,0.23556947708129883,0.010032892227172852,Uncal,ImageNet,densenet201,1000,50000,1000,10000,True
4,0.7643,0.9527558866248365,0.04283375397888375,0.02596147767429704,0.44405050505050503,0.2356606822881888,0.5533119185507568,0.12616138573250826,0.7982904720870573,0.033990472087057313,0.23382973670959473,0.01082611083984375,Uncal,ImageNet,densenet201,1000,50000,1000,10000,True
5,0.7695,0.9203430009566349,0.03990602080242988,0.021489119834954384,0.17607226107226104,0.23629369721651258,0.5470345590470524,0.1232699329050482,0.800735252489911,0.031235252489911033,0.2347393035888672,0.010012626647949219,Uncal,ImageNet,densenet201,1000,50000,1000,10000,True
