,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.7582222222222222,0.6855346631608766,0.250226127946128,0.22488888888888892,0.4801515151515151,0.00025591696473775357,0.502887458867293,0.4940026375866173,0.5052454568449058,0.25297676537731634,0.24619429778241855,9.5367431640625e-07,0.0001342296600341797,Uncal,PCam,AdaBoost,2,10000,1000,9000
1,0.7567777777777778,0.6855256990166444,0.2487761840628507,0.22344444444444445,0.4801515151515151,0.00025805779581541364,0.5028549685056513,0.493990068977292,0.5052425740282817,0.2515352037494961,0.2461898209429687,2.1457672119140625e-06,0.0002522468566894531,Uncal,PCam,AdaBoost,2,10000,1000,9000
2,0.7592222222222222,0.6855456976134993,0.25124537598204266,0.22588888888888892,0.4801515151515151,0.0002522132419240441,0.5028728274980385,0.49402680064851817,0.505226698706325,0.25399552351589727,0.24619980729101437,1.430511474609375e-06,0.00017142295837402344,Uncal,PCam,AdaBoost,2,10000,1000,9000
3,0.7605555555555555,0.685506261831709,0.2525776094276094,0.22722222222222221,0.4801515151515151,0.00025533071586368074,0.5028771472709326,0.4940145778544128,0.505241162995045,0.2553143925605106,0.24618009705085386,1.6689300537109375e-06,0.00014710426330566406,Uncal,PCam,AdaBoost,2,10000,1000,9000
4,0.7578888888888888,0.685540820671841,0.24989279461279462,0.2245555555555555,0.4801515151515151,0.0002548421008675828,0.5029053460296303,0.4939970637981376,0.5052529752034963,0.2526359136853924,0.24619737751735163,1.9073486328125e-06,0.00014591217041015625,Uncal,PCam,AdaBoost,2,10000,1000,9000
5,0.7566666666666667,0.6855596267668417,0.24867882154882162,0.22333333333333338,0.4801515151515151,0.00025582446119384796,0.502887266737503,0.4940009871737673,0.5052418212779752,0.2514248453886916,0.24620677914351902,1.430511474609375e-06,0.0001442432403564453,Uncal,PCam,AdaBoost,2,10000,1000,9000
6,0.76,0.6855156969000911,0.25201215488215484,0.22666666666666668,0.4801515151515151,0.00025511050958732445,0.5028846148257018,0.4940119382856721,0.5052432344610577,0.25475676553894233,0.24618481479814125,1.9073486328125e-06,0.00023245811462402344,Uncal,PCam,AdaBoost,2,10000,1000,9000
7,0.7626666666666667,0.6854876620079774,0.2546573737373738,0.2293333333333334,0.4801515151515151,0.00025649187266549463,0.5029399249563588,0.4940069162662132,0.5052684673839438,0.25739819928272284,0.24617080270476477,1.6689300537109375e-06,0.00014710426330566406,Uncal,PCam,AdaBoost,2,10000,1000,9000
8,0.7551111111111111,0.685604154263487,0.2471194163860831,0.22177777777777774,0.4801515151515151,0.00025345370707012755,0.5029035280584163,0.4940071535216791,0.5052363067230463,0.2498748043880646,0.24622903480181468,1.6689300537109375e-06,0.00013899803161621094,Uncal,PCam,AdaBoost,2,10000,1000,9000
9,0.7587777777777778,0.6855442380530793,0.2508036812570146,0.22544444444444445,0.4801515151515151,0.00025271120334735406,0.5028822666969469,0.4940175067757493,0.5052346496919422,0.25354312808583557,0.24619907811607478,1.430511474609375e-06,0.0001442432403564453,Uncal,PCam,AdaBoost,2,10000,1000,9000
