,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
8,0.9127777777777778,0.2822374823957995,0.02090819304152641,0.3998484848484848,0.13037925364841077,0.6275592219075102,0.05588874025021403,0.9165008875602096,0.003723109782431906,Temp,MNIST,mondrian_forest,10,10000,1000,9000
9,0.9141111111111111,0.2778737342111523,0.02091066217732884,0.5511616161616162,0.13573473526034122,0.6081602193041411,0.05866381772966843,0.91272006900668,0.0013910421044312227,Temp,MNIST,mondrian_forest,10,10000,1000,9000
0,0.9445555555555556,0.1883229576019206,0.011243389450056143,0.27469696969696966,0.09198539977990097,0.6209389372048648,0.03255174998568559,0.9482362336707684,0.003680678115212683,Temp,MNIST,random_forest,10,10000,1000,9000
1,0.9445555555555556,0.19424999372610935,0.013346868686868657,0.23085858585858587,0.08252437503995287,0.6535522150640096,0.028325895236742293,0.9540360133232662,0.009480457767710487,Temp,MNIST,random_forest,10,10000,1000,9000
2,0.9458888888888889,0.1865447321405354,0.010796161616161658,0.29267676767676765,0.09556682655403513,0.6148759092869137,0.03556274645435357,0.9455221008063127,0.0003667880825761055,Temp,MNIST,random_forest,10,10000,1000,9000
3,0.9443333333333334,0.1920459384340862,0.01291398428731764,0.23085858585858587,0.08253897120053802,0.6505071728949736,0.02803531743827296,0.9540702145236113,0.009736881190277751,Temp,MNIST,random_forest,10,10000,1000,9000
4,0.9456666666666667,0.18719317639767843,0.012171245791245818,0.30166666666666664,0.09651005094974636,0.6129813251913402,0.03654355164559927,0.9444139666625411,0.0012527000041255495,Temp,MNIST,random_forest,10,10000,1000,9000
5,0.9445555555555556,0.18800141335309864,0.011184725028058375,0.29267676767676765,0.09517564189028288,0.61684825215912,0.03516211818704363,0.9455437901243715,0.000988234568815867,Temp,MNIST,random_forest,10,10000,1000,9000
6,0.9453333333333334,0.18694773778245102,0.011936913580246943,0.3196464646464646,0.10135585418294352,0.5996182014091804,0.03878371251801982,0.9414489254433338,0.0038844078899995527,Temp,MNIST,random_forest,10,10000,1000,9000
7,0.9448888888888889,0.18584248520888524,0.01038664421997757,0.31065656565656563,0.09975357469453702,0.604734956825997,0.03769029393660642,0.9426033643276436,0.0022855245612451655,Temp,MNIST,random_forest,10,10000,1000,9000
8,0.9445555555555556,0.19353060456321883,0.014046150392817085,0.23085858585858587,0.0788049831572466,0.6603596104938624,0.026594014949627088,0.9560493027277397,0.011493747172184137,Temp,MNIST,random_forest,10,10000,1000,9000
9,0.9438888888888889,0.19545713088784517,0.012789326599326635,0.23085858585858587,0.08212136598283307,0.6534055955171475,0.027516698159770748,0.9545794972076562,0.010690608318767444,Temp,MNIST,random_forest,10,10000,1000,9000
0,0.9625555555555556,0.22592378272631863,0.014012267115600502,0.8691414141414142,0.004169110094464956,0.9324727054406761,0.03090361261718106,0.9677250339589851,0.0051694784034297635,Temp,MNIST,1layer_NN,10,10000,1000,9000
1,0.9625555555555556,0.2245258869373091,0.01568764309764316,0.8961111111111112,0.004578599819304815,0.9265670347213931,0.03225761733545852,0.9662005946360035,0.0036450390804479878,Temp,MNIST,1layer_NN,10,10000,1000,9000
2,0.9617777777777777,0.22861810612355707,0.027705129068462432,0.8781313131313132,0.004714371818705763,0.9314855502022611,0.028162388465347972,0.9702952660792806,0.008517488301502906,Temp,MNIST,1layer_NN,10,10000,1000,9000
3,0.9627777777777777,0.22350567017421283,0.02004657687991018,0.8601515151515152,0.004816611832164451,0.924096901419195,0.035046096046127004,0.9634331155261935,0.0006553377484155784,Temp,MNIST,1layer_NN,10,10000,1000,9000
4,0.9625555555555556,0.22334919866332614,0.023329831649831684,0.8601515151515152,0.005083532260076172,0.9191752738068726,0.0362354934119981,0.9620948875383086,0.00046066801724710393,Temp,MNIST,1layer_NN,10,10000,1000,9000
5,0.9616666666666667,0.2293936392316306,0.014049349046015737,0.8691414141414142,0.004810162047679203,0.931842950672443,0.027100977857614155,0.9713252060693711,0.0096585394027047,Temp,MNIST,1layer_NN,10,10000,1000,9000
6,0.9621111111111111,0.2264319540548911,0.014661840628507358,0.8691414141414142,0.00459589767979661,0.9281894657509314,0.030771029099393016,0.9676740296499362,0.005562918538824808,Temp,MNIST,1layer_NN,10,10000,1000,9000
7,0.9632222222222222,0.22055893957791667,0.02688785634118955,0.8421717171717172,0.005227019254538447,0.90925482235564,0.04195041445487948,0.9562550225878186,0.006967199634403683,Temp,MNIST,1layer_NN,10,10000,1000,9000
8,0.9618888888888889,0.2274483060359644,0.012898305274971947,0.8691414141414142,0.005013188810132334,0.9268965719790898,0.029647767004710366,0.9686960894698942,0.006807200581005559,Temp,MNIST,1layer_NN,10,10000,1000,9000
9,0.9638888888888889,0.2198495990724802,0.026077575757575674,0.8421717171717172,0.0046758089806367455,0.9183532109163579,0.04179554110021731,0.9567653860559369,0.007123502832952107,Temp,MNIST,1layer_NN,10,10000,1000,9000
