,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
2,0.9667777777777777,0.11158006822043703,0.013775903479236786,0.7601515151515151,0.05809939297681648,0.63853066409333,0.022698919469833875,0.9660463744729867,0.0007314033047909549,Temp,MNIST,random_forest,10,10000,1000,9000
3,0.9657777777777777,0.11666318208801668,0.01252141414141411,0.6253030303030302,0.049887814830056346,0.6735134364403617,0.01837565773771962,0.9710801023741527,0.005302324596374745,Temp,MNIST,random_forest,10,10000,1000,9000
4,0.9661111111111111,0.11414455915644062,0.011531122334455635,0.3893434343434343,0.05489164734467027,0.6505788029550815,0.020454259682635433,0.9683974163289761,0.002286305217864954,Temp,MNIST,random_forest,10,10000,1000,9000
5,0.9654444444444444,0.11464892740888095,0.013516307519640855,0.37469696969696975,0.060453079964509736,0.6340430983899122,0.02313094681056356,0.965022511862475,0.00042193258196933717,Temp,MNIST,random_forest,10,10000,1000,9000
6,0.9672222222222222,0.11274600720493592,0.013806924803591452,0.7062121212121212,0.05976101916983568,0.6368501628007394,0.023654619094506103,0.965217482089838,0.002004740132384157,Temp,MNIST,random_forest,10,10000,1000,9000
7,0.9653333333333334,0.11411495607076508,0.014118754208754237,0.38368686868686874,0.05619119311169227,0.6462936421119325,0.021039805188803683,0.9674277543176218,0.0020944209842884767,Temp,MNIST,random_forest,10,10000,1000,9000
8,0.9655555555555555,0.12084842953630977,0.012731133557800244,0.7331818181818182,0.04054617846909907,0.709617705430191,0.014385534104533769,0.9761079108127734,0.0105523552572179,Temp,MNIST,random_forest,10,10000,1000,9000
9,0.9647777777777777,0.12097012146723142,0.012361750841750806,0.6522727272727272,0.044814573120668756,0.6918777097210997,0.015671909939965714,0.9740273377747631,0.009249559996985176,Temp,MNIST,random_forest,10,10000,1000,9000
0,0.9751111111111112,0.13981742665510272,0.010367755331088715,0.8421717171717172,0.005636561438153688,0.9118740210886743,0.011613732598230793,0.9864819626046435,0.011370851493532142,Temp,MNIST,1layer_NN,10,10000,1000,9000
1,0.9762222222222222,0.13083730524376247,0.02097973063973062,0.8601515151515152,0.006468590539409442,0.884388497520119,0.020787814189212127,0.9769574892225432,0.0007352670003208696,Temp,MNIST,1layer_NN,10,10000,1000,9000
2,0.9754444444444444,0.13745373936555652,0.012283052749719438,0.8152020202020203,0.0058122879707908125,0.9094369896830861,0.013283836447252053,0.984818530505504,0.00937408606105958,Temp,MNIST,1layer_NN,10,10000,1000,9000
3,0.9763333333333334,0.13040846222926186,0.02091884399551064,0.7702525252525253,0.006964553705559829,0.8799045764352872,0.022217737445145377,0.975465823983358,0.0008675093499751867,Temp,MNIST,1layer_NN,10,10000,1000,9000
4,0.9764444444444444,0.13106745853913537,0.019561930415263797,0.8691414141414142,0.005639365740359678,0.8966965075770763,0.01876068180322266,0.9792478653244022,0.0028034208799577118,Temp,MNIST,1layer_NN,10,10000,1000,9000
5,0.9753333333333334,0.13707620346630522,0.012860897867564577,0.9140909090909092,0.006072623078352744,0.9052096847535996,0.014022224312592787,0.9839854961110399,0.00865216277770658,Temp,MNIST,1layer_NN,10,10000,1000,9000
6,0.9757777777777777,0.1330445114759141,0.01820890011223343,0.9051010101010102,0.006464635504589101,0.8926913156942252,0.01801156461035422,0.9798254607125788,0.004047682934801181,Temp,MNIST,1layer_NN,10,10000,1000,9000
7,0.976,0.13340813389420259,0.014775387205387205,0.8062121212121213,0.005911914326461844,0.8981790431570542,0.016615485245214234,0.9813395834364401,0.00533958343644023,Temp,MNIST,1layer_NN,10,10000,1000,9000
8,0.9756666666666667,0.13480716324550668,0.01384536475869815,0.8152020202020203,0.005914687607283576,0.9029381633713952,0.01526031573529966,0.98274918058963,0.007082513922963232,Temp,MNIST,1layer_NN,10,10000,1000,9000
9,0.9768888888888889,0.1296107190321564,0.02133003367003364,0.8511616161616162,0.006550453409200515,0.8843281920694118,0.023261382239142717,0.9746029101448771,0.002285978744011704,Temp,MNIST,1layer_NN,10,10000,1000,9000
