,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
3,0.7241,1.1297254165213633,0.034962215798738046,0.01741582700510499,0.1776547441629409,0.33267605494806923,0.4398727012602208,0.17678265258752804,0.717452559539066,0.006647440460934115,0.23604655265808105,0.2641313076019287,Temp,ImageNet,vgg19,1000,50000,1000,10000,True
4,0.7234,1.1031977211750397,0.036612917237406215,0.022419401592427866,0.2052121212121212,0.3348792983050502,0.4360983088476319,0.18439244585106224,0.7106352968985965,0.012764703101403471,0.2362058162689209,0.26457977294921875,Temp,ImageNet,vgg19,1000,50000,1000,10000,True
5,0.7299,1.0658158930298156,0.0346638735833028,0.018371965502411564,0.1646103896103896,0.32333740718806486,0.4450587023337484,0.1770604417637104,0.7208739390570132,0.009026060942986788,0.23625397682189941,0.2642190456390381,Temp,ImageNet,vgg19,1000,50000,1000,10000,True
6,0.7219,1.114040969230563,0.037375586004016206,0.03269315198954854,0.3141818181818182,0.3420521226026227,0.42499089268457363,0.19257207573771737,0.7010721857805218,0.02082781421947824,0.23815488815307617,0.26503682136535645,Temp,ImageNet,vgg19,1000,50000,1000,10000,True
7,0.7244,1.1056869544274068,0.03629899464382237,0.01995007882696973,0.19363492063492066,0.33515819184919204,0.43951550170757364,0.18059500660280706,0.7147074494875338,0.009692550512466175,0.2375180721282959,0.265974760055542,Temp,ImageNet,vgg19,1000,50000,1000,10000,True
8,0.7237,1.1153347548028987,0.031042642857142862,0.01865073943135914,0.25100042983021703,0.3316201164594158,0.4386520689174374,0.1801849263081411,0.7144997354726863,0.009200264527313748,0.23768067359924316,0.26768946647644043,Temp,ImageNet,vgg19,1000,50000,1000,10000,True
9,0.72,1.1184916414342756,0.03897486616161617,0.026642597725902765,0.21689033189033186,0.3373906160967787,0.4383692403879861,0.18975233593095583,0.706121705438348,0.013878294561652085,0.23596620559692383,0.2657814025878906,Temp,ImageNet,vgg19,1000,50000,1000,10000,True
0,0.7552,0.9826692267660033,0.03394760237436982,0.0182222447857755,0.29736363636363633,0.2741468558545127,0.5074865824685485,0.13783611097707268,0.7753388843784155,0.020138884378415392,0.23598933219909668,0.22875690460205078,Temp,ImageNet,resnet50,1000,50000,1000,10000,True
1,0.7661,0.929622957349193,0.0323515363194001,0.01077132518503334,0.17626262626262626,0.27805769157812166,0.4946256726510985,0.1456864269913728,0.7701825731150013,0.004082573115001251,0.23589491844177246,0.26325392723083496,Temp,ImageNet,resnet50,1000,50000,1000,10000,True
2,0.7679,0.9292366258208867,0.03627301852802683,0.016402487906298707,0.22658080808080808,0.2839849607213497,0.4865976925009249,0.1549090531447592,0.761884662519604,0.006015337480395941,0.235703706741333,0.26358795166015625,Temp,ImageNet,resnet50,1000,50000,1000,10000,True
