,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,Method,Dataset,Model,n_classes,size,calib_size,test_size
7,0.8478888888888889,0.34896185756439224,0.030647654320987663,0.4603535353535353,0.3267974015553512,0.7088645212013728,0.12334799525181848,0.8511296641953393,0.0032407753064502554,0.10612617383666434,GPcalib,PCam,random_forest,2,10000,1000,9000
8,0.8473333333333334,0.34838560947795993,0.026975409652076326,0.6435858585858586,0.3521004440409202,0.7023862152050991,0.1222472283452666,0.8509801440367558,0.003646810703422529,0.10600600779118127,GPcalib,PCam,random_forest,2,10000,1000,9000
9,0.8486666666666667,0.3500912320650324,0.026607138047138053,0.6089393939393939,0.3486311050244473,0.7122255872829487,0.11777098783587489,0.8565018271987738,0.007835160532107074,0.10661235969628394,GPcalib,PCam,random_forest,2,10000,1000,9000
0,0.58,0.6714678322971231,0.04240629629629629,0.73510101010101,0.22624524744525656,0.5700739149033094,0.38547604665944685,0.5958549371969107,0.015854937196910807,0.23633407712466967,GPcalib,PCam,1layer_NN,2,10000,1000,9000
1,0.5757777777777778,0.6727137365676913,0.04907465768799102,0.6517676767676768,0.2131607465448204,0.5684824260738255,0.388501557209873,0.5932500925875893,0.017472314809811484,0.23687008750050847,GPcalib,PCam,1layer_NN,2,10000,1000,9000
2,0.5848888888888889,0.6726912210572104,0.04343040404040405,0.73510101010101,0.23464311007237926,0.5720084498072705,0.3843499905019496,0.5975339131641889,0.012645024275299954,0.23642553118418175,GPcalib,PCam,1layer_NN,2,10000,1000,9000
3,0.5797777777777777,0.6738924660795477,0.04482111111111112,0.6517676767676768,0.23474299134944265,0.5714298973773062,0.3841810079368815,0.5971657080518139,0.017387930274036123,0.2369781339870683,GPcalib,PCam,1layer_NN,2,10000,1000,9000
4,0.577,0.6723588222208348,0.04894390572390574,0.6517676767676768,0.2185488035276383,0.569438812310789,0.3868072568535268,0.5946848304029787,0.0176848304029788,0.2366834044408425,GPcalib,PCam,1layer_NN,2,10000,1000,9000
5,0.5728888888888889,0.6739072231287705,0.04802270482603817,0.6517676767676768,0.2142598170423563,0.5684787539412408,0.3882205204744264,0.5932852585093319,0.020396369620443028,0.23730270496226766,GPcalib,PCam,1layer_NN,2,10000,1000,9000
6,0.5723333333333334,0.6738055126309704,0.05033641975308642,0.7851010101010101,0.21412280757032684,0.5691038761885177,0.3875403365173345,0.5939178384498683,0.021584505116534924,0.23739075920501004,GPcalib,PCam,1layer_NN,2,10000,1000,9000
7,0.5756666666666667,0.671680005602835,0.044192312008978676,0.6517676767676768,0.2105222069254996,0.5682986046537544,0.388469013326993,0.5931860459028375,0.01751937923617078,0.23661651837072784,GPcalib,PCam,1layer_NN,2,10000,1000,9000
8,0.5831111111111111,0.6731360778340275,0.04056703703703703,0.61010101010101,0.2459669471130974,0.573894274758252,0.38088670165676014,0.6002619898442538,0.017150878733142694,0.23677310705248056,GPcalib,PCam,1layer_NN,2,10000,1000,9000
9,0.5771111111111111,0.6717123842568413,0.04913447811447812,0.6517676767676768,0.21408229567718032,0.5686150894592973,0.3876337663394154,0.5938643609016846,0.01675324979057355,0.23635793202791983,GPcalib,PCam,1layer_NN,2,10000,1000,9000
