,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.7583333333333333,0.48248260275358684,0.032787508417508424,0.022238095238095223,0.17285931605208715,0.30908896105693273,0.6745595418200481,0.20943396080442736,0.7625311356631541,0.004197802329820893,0.16007782035739435,0.21540570259094238,1.0199987888336182,GPcalib,PCam,AdaBoost,2,10000,1000,9000
1,0.7567777777777778,0.48196792346401407,0.03650882154882155,0.023142592592592583,0.2261111111111111,0.31321842646492637,0.6709883868249654,0.21058194545086706,0.7606133275882215,0.0038355498104437613,0.1600563062900025,0.1563587188720703,1.841217279434204,GPcalib,PCam,AdaBoost,2,10000,1000,9000
2,0.7595555555555555,0.4824730201738801,0.03958937149270483,0.0269468253968254,0.16921997755331086,0.2947672541376203,0.6647296348553223,0.22195312552632304,0.7508003737476637,0.008755181807891838,0.15973801118573333,0.1560075283050537,0.993706464767456,GPcalib,PCam,AdaBoost,2,10000,1000,9000
3,0.7606666666666667,0.4817109215639938,0.037501010101010104,0.0288851851851852,0.17802436125965537,0.29623583590446,0.6598096951869593,0.2262132016020005,0.7465082783628241,0.014158388303842834,0.15926630958546134,0.16242361068725586,1.4565551280975342,GPcalib,PCam,AdaBoost,2,10000,1000,9000
4,0.7574444444444445,0.48523047670049874,0.04173704826038161,0.027202380952380954,0.12160894660894667,0.28515657478248013,0.6739279302559277,0.21486817587628176,0.7581587018666752,0.000714257422230774,0.16068189065243407,0.1574101448059082,0.9783041477203369,GPcalib,PCam,AdaBoost,2,10000,1000,9000
5,0.7567777777777778,0.48366172470721447,0.039401907968574644,0.02608280423280423,0.21717171717171724,0.3194123454743198,0.6813058460722576,0.20078511583703457,0.7705367858984589,0.013759008120681065,0.16080964164381606,0.16334772109985352,1.8266043663024902,GPcalib,PCam,AdaBoost,2,10000,1000,9000
6,0.7606666666666667,0.4820404944166198,0.039804309764309764,0.026598412698412705,0.17151622609069417,0.2947890372526877,0.664510399974396,0.22246066390384756,0.750487744051012,0.010178922615654645,0.15942427833869843,0.15839385986328125,1.5293872356414795,GPcalib,PCam,AdaBoost,2,10000,1000,9000
7,0.7627777777777778,0.4807912845158479,0.039283456790123454,0.017959523809523797,0.20418128654970757,0.3096690034135264,0.6744735048695792,0.2123090547021155,0.7608332524851699,0.0019445252926079126,0.15933088043910013,0.15744376182556152,1.6058626174926758,GPcalib,PCam,AdaBoost,2,10000,1000,9000
8,0.7548888888888889,0.4883619297815859,0.04488493827160493,0.03396137566137567,0.19624414880512442,0.3311242388762132,0.6957258969758151,0.18523802208359663,0.7855849118547437,0.03069602296585469,0.16261597964214206,0.15597295761108398,1.5473778247833252,GPcalib,PCam,AdaBoost,2,10000,1000,9000
9,0.7582222222222222,0.48200088789576695,0.03789988776655443,0.02592962962962963,0.17055555555555552,0.3011343796874771,0.6669024749411387,0.2171706305926005,0.754800822478668,0.0034213997435542376,0.15964806317039454,0.15747594833374023,0.9739573001861572,GPcalib,PCam,AdaBoost,2,10000,1000,9000
0,0.8086666666666666,0.41367616246636885,0.032247373737373755,0.019301322751322746,0.17362560026494456,0.32942844112824204,0.6976774246649762,0.1681993083157843,0.8061384399278678,0.0025282267387987667,0.13381385551840574,0.15972065925598145,0.9984428882598877,GPcalib,PCam,XGBoost,2,10000,1000,9000
1,0.808,0.41212431508718445,0.03455766554433222,0.021037830687830692,0.13524843024843025,0.3252609129676207,0.6917663912352994,0.17178154381157226,0.8020196597174272,0.005980340282572966,0.13316105767689457,0.1867532730102539,0.9885523319244385,GPcalib,PCam,XGBoost,2,10000,1000,9000
2,0.8077777777777778,0.4128523621827652,0.0345206509539843,0.02361666666666666,0.1944372294372294,0.3272854196421629,0.7007201702844373,0.16342194886715683,0.8104631473697607,0.0026853695919829,0.13354303877099286,0.15860843658447266,0.8758254051208496,GPcalib,PCam,XGBoost,2,10000,1000,9000
3,0.8078888888888889,0.41514033871393274,0.03420575757575757,0.017991798941798937,0.13944444444444448,0.3350968560953291,0.6998543588280202,0.1654346853945106,0.80868584321224,0.0007969543233511678,0.1343308189015683,0.15613532066345215,0.8963661193847656,GPcalib,PCam,XGBoost,2,10000,1000,9000
4,0.8071111111111111,0.4150982470785227,0.0335534231200898,0.018288095238095242,0.19646207841123098,0.33069799157095564,0.7078701043618738,0.15695063985586558,0.8169747836954673,0.009863672584356165,0.1343562246898338,0.15680384635925293,0.8925023078918457,GPcalib,PCam,XGBoost,2,10000,1000,9000
5,0.8111111111111111,0.4127583223610671,0.03794017957351292,0.031194973544973543,0.12346046673632882,0.32926382612457344,0.6779653715177111,0.18714981731842942,0.7873719405728415,0.023739170538269544,0.13301875680755446,0.15796685218811035,0.8944940567016602,GPcalib,PCam,XGBoost,2,10000,1000,9000
6,0.8065555555555556,0.4156424909976491,0.033085780022446686,0.018963492063492057,0.1790523882896764,0.3245769482009212,0.7068297492239579,0.15928933983888066,0.8148121417231641,0.00825658616760841,0.13459847997555893,0.15934538841247559,1.0571630001068115,GPcalib,PCam,XGBoost,2,10000,1000,9000
7,0.8106666666666666,0.4124259623431075,0.036493176206509555,0.028041534391534374,0.14397233201581028,0.32871674629828773,0.6836437798454124,0.18173052156925304,0.7927803461652569,0.017886320501409703,0.13302227679198056,0.15641379356384277,0.8751862049102783,GPcalib,PCam,XGBoost,2,10000,1000,9000
