,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.9332222222222222,0.21889177993536924,0.018567115600448963,0.7781313131313131,0.11261339470242428,0.6143452404435935,0.051232745531358606,0.9264352955320798,0.006786926690142331,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
1,0.9337777777777778,0.21692673356821413,0.01675080808080805,0.7691414141414141,0.09491475110642722,0.6441536558020159,0.04624426394468536,0.9332531982963184,0.0005245794814593974,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
2,0.9324444444444444,0.22534350544458293,0.020826857463524102,0.7152020202020202,0.10970644767368595,0.6321085566896871,0.04145286340559985,0.9364943969741706,0.004049952529726224,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
3,0.9341111111111111,0.22844382784605236,0.02167555555555555,0.8410606060606061,0.08871075788649654,0.6693135775185234,0.03917027128998266,0.9416220534148445,0.007510942303733344,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
4,0.9323333333333333,0.22311040415669808,0.017395465768799107,0.7871212121212121,0.1060989528153423,0.6317408786799338,0.0423995015391826,0.9355506641889778,0.003217330855644261,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
5,0.9328888888888889,0.22025240470758456,0.01944120089786754,0.7961111111111111,0.09850176244410166,0.6401700286302678,0.0445042851891985,0.9343338576493524,0.0014449687604634678,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
6,0.9327777777777778,0.22046668557721558,0.017480695847362508,0.7871212121212121,0.08861112818952753,0.6578265299144155,0.043072072542355226,0.9368216668450166,0.004043889067238772,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
7,0.9326666666666666,0.22215638091241607,0.020225735129068494,0.7691414141414141,0.09729521980315409,0.6503831664101855,0.039537710582563064,0.9395836284682819,0.00691696180161535,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
8,0.9337777777777778,0.2175304950274666,0.016723771043771075,0.7781313131313131,0.10407679167574986,0.6330794218220109,0.04273831371676494,0.9357936163255808,0.0020158385478028576,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
9,0.9327777777777778,0.21763385091154375,0.01929221099887769,0.7241919191919192,0.08431314795055968,0.6647608673962319,0.04187751427161822,0.9384020658293872,0.005624288051609458,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
0,0.9124444444444444,0.28368108171171297,0.020748496071829412,0.34919191919191916,0.12390940416621851,0.6344167254229779,0.05582135401390671,0.917057268941234,0.0046128244967894375,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
1,0.9135555555555556,0.2766864910239257,0.021344803591470254,0.3818686868686868,0.12106746308115485,0.6269921896145202,0.0599396940027088,0.9129973066033138,0.0005582489522416786,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
