,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
3,0.9341111111111111,0.22026832585562478,0.01914549943883278,0.7421717171717171,0.09815393293857153,0.6454084182210756,0.04209244033070379,0.9373173384605412,0.0032062273494301158,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
4,0.9331111111111111,0.22337076837335784,0.01685176206509542,0.7961111111111111,0.10597830846842222,0.6342259258663075,0.042811869235101385,0.9355855477261262,0.002474436615015077,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
5,0.9327777777777778,0.2201551349781568,0.019294444444444447,0.7961111111111111,0.09868491972179017,0.6400168106609064,0.0444220793059659,0.9343652016306961,0.0015874238529182683,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
6,0.9332222222222222,0.22075524600707677,0.01674815937149268,0.7961111111111111,0.0887195554797948,0.6602117042909249,0.043397568793869204,0.9368101171087932,0.0035878948865709637,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
7,0.9327777777777778,0.22172186896030888,0.01896890011223344,0.7781313131313131,0.09826941939714148,0.6493776674830251,0.03972823755917473,0.9393727705019953,0.006594992724217569,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
8,0.9335555555555556,0.2167423372487542,0.01647404040404039,0.7691414141414141,0.09997952341616081,0.635921545442514,0.04190729490725483,0.9366862213737632,0.003130665818207569,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
9,0.9334444444444444,0.2179262702073636,0.018669730639730618,0.7961111111111111,0.08448909947698813,0.6680958864208325,0.042290287975974325,0.9384343029644353,0.004989858519990953,GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000
0,0.9143333333333333,0.27715566542824005,0.01899674523007859,0.3638888888888888,0.11956559675317019,0.6322895131084163,0.05715664070934455,0.9162392464677103,0.001905913134376963,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
1,0.9163333333333333,0.2700127181805574,0.020877452300785637,0.7871212121212121,0.13805116535866402,0.5976428533842897,0.06473579270036195,0.9070165540220538,0.00931677931127943,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
2,0.9157777777777778,0.2721323312920959,0.01619739618406283,0.7691414141414141,0.1183349495103535,0.6327608599242354,0.05614018641236026,0.9176583683790998,0.0018805906013218895,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
3,0.914,0.27408300936959135,0.019401414141414136,0.7961111111111111,0.12323786199516866,0.6291313262269004,0.05369370244681631,0.9190292500191233,0.005029250019123306,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
4,0.9163333333333333,0.2698305188386819,0.01985585858585861,0.7961111111111111,0.11909885466999524,0.6253551921497987,0.06142417004044785,0.9123697032628029,0.003963630070530549,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
5,0.9147777777777778,0.27615363504971674,0.02060833894500565,0.7781313131313131,0.11497891099240133,0.6436384639131391,0.05056128648660772,0.9233777366863484,0.008599958908570682,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
6,0.9154444444444444,0.27236682528927325,0.01994371492704825,0.7871212121212121,0.13415296806863286,0.6066703755977856,0.05995291709763761,0.911858230206942,0.0035862142375023484,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
7,0.9137777777777778,0.27945516791326824,0.022338731762065123,0.7241919191919192,0.11271319085141951,0.651562357324606,0.04760216238392662,0.9264591339820535,0.012681356204275726,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
8,0.9144444444444444,0.27601585650545085,0.018180044893378232,0.7961111111111111,0.1315472582351965,0.6187486896207113,0.05731710763341922,0.9149685216872119,0.000524077242767533,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
9,0.9154444444444444,0.27213710431293875,0.01745921436588101,0.7601515151515151,0.11182252493904442,0.6415596021393949,0.056147435084162485,0.9182920155077404,0.0028475710632961185,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
0,0.9657777777777777,0.10799575551023764,0.01388845117845119,0.6792424242424242,0.038661800646393775,0.7053970834268277,0.019166867649520178,0.9714070986762038,0.00562932089842598,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
1,0.966,0.11416727530882864,0.01139205387205392,0.39267676767676774,0.04344221482980109,0.694950740653288,0.01772044777145215,0.9725103726349889,0.006510372634989037,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
2,0.9671111111111111,0.10453502556184968,0.015530325476992115,0.6432828282828282,0.05058973786344384,0.6564023752135574,0.025490589458837302,0.9640472236014993,0.003063887509611899,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
3,0.9666666666666667,0.1118030647750692,0.011436857463524174,0.6612626262626262,0.04922684728049261,0.6820105136322597,0.02101028935447618,0.9690904040784148,0.002423737411748346,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
4,0.9666666666666667,0.10651538905741707,0.014109831649831666,0.6432828282828282,0.04597945917449331,0.6779572269444994,0.022706014628616343,0.967316093423821,0.0006494267571541812,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
5,0.966,0.10780114857128224,0.013853378226711528,0.6432828282828282,0.04567312396633945,0.6790699227892806,0.0249106766623895,0.9650246637189674,0.0009753362810326974,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
6,0.9674444444444444,0.1069303975124825,0.013539663299663269,0.6522727272727272,0.05939131102997488,0.6349240161105822,0.026316329146879727,0.9626551620931687,0.0047892823512756845,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
7,0.966,0.10711687221346504,0.013557744107744104,0.6702525252525252,0.04119303987136543,0.6939429247343843,0.021621691843056318,0.9687075051205767,0.0027075051205766865,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
8,0.9658888888888889,0.11966867599797161,0.013138361391694683,0.6792424242424242,0.041288615290642545,0.7083343397319775,0.015098432716495597,0.9754675518548023,0.009578662965913413,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
9,0.9654444444444444,0.11662080866213682,0.01423391694725029,0.7062121212121212,0.04306489100319806,0.6991620366040926,0.017226841734424847,0.9729728183948284,0.007528373950383926,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
0,0.9752222222222222,0.09805304180617783,0.009704870931537607,0.6432828282828282,0.017804041800250362,0.7959471048344009,0.011860883254613909,0.9833770257835918,0.008154803561369467,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
1,0.9762222222222222,0.08946200102237901,0.013870044893378236,0.6522727272727272,0.020673126117121587,0.7523735223181747,0.019654031803318917,0.9749252900391255,0.0012969321830967294,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
2,0.9756666666666667,0.0961351683500508,0.01061226711560047,0.6983333333333334,0.018547125290448406,0.7897765712084215,0.013555191362940835,0.981659214859629,0.005992548192962303,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
3,0.9762222222222222,0.08945764352563522,0.008584085297418673,0.6792424242424242,0.030578297684574977,0.7113629194494884,0.018798497297963773,0.9747853408335868,0.0014368813886354616,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
4,0.977,0.0905558092268926,0.01131524130190801,0.6882323232323232,0.018370006803458665,0.7836589982231892,0.016145041530782903,0.9792504513835585,0.0022504513835584702,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
5,0.9753333333333334,0.09574854934028666,0.013887441077441116,0.6522727272727272,0.015621676729662895,0.8023082351951585,0.014018715801376216,0.9814506823232049,0.006117348989871596,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
6,0.976,0.09154116395078145,0.011825005611672242,0.6612626262626262,0.01870355156023398,0.7741819736332306,0.01752141574057426,0.9774794656043969,0.0014794656043970733,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
7,0.976,0.1334082846561491,0.014775387205387205,0.8062121212121213,0.005912005872229044,0.8981780778008921,0.016615702919980376,0.9813393478173207,0.005339347817320584,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
8,0.9757777777777777,0.0922788685479243,0.00986826038159371,0.6792424242424242,0.02023690286363646,0.7740016510108378,0.01448366788871456,0.9803929765024079,0.004615198724630181,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
9,0.9768888888888889,0.09200407463308284,0.016824276094276128,0.6792424242424242,0.02351518746723984,0.74240174803728,0.02049764973974784,0.9740226918977658,0.0028661969911232196,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
